# EXTRACTION TIME: 0.062
* 0 1156
* 0 1023
* 0.125 1020
* 0.14 1016
* 0.14 1005
* 0.172 996
* 0.172 995
* 0.187 973
* 0.218 971
* 0.234 969
* 0.546 961
* 3.557 958
* 4.165 950
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 950
# NUMBER OF BRANCHES: 267268
# END TIME: 14.648
## Solution: 
20
0 0
6 261
13 291
15 315
4 362
19 378
2 410
12 431
3 481
14 514
5 524
1 565
18 585
16 615
20 654
11 695
10 708
7 736
17 764
9 801
8 843
# BEST TD SOLUTION: 950
