# EXTRACTION TIME: 0.324
* 0.004 755
* 0.005 744
* 0.007 739
* 0.011 735
* 0.018 734
* 0.054 729
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 729
# NUMBER OF BRANCHES: 733180
# END TIME: 30.327
## Solution: 
35
0 0
7 20
20 44
14 69
2 100
24 128
4 149
16 170
29 186
33 201
6 235
23 272
12 296
17 316
34 338
18 360
5 380
10 401
21 417
27 437
8 455
30 470
11 493
28 512
3 520
19 539
35 547
26 563
15 574
31 585
13 602
32 634
9 646
22 663
1 684
25 712
# BEST TD SOLUTION: 729
