# EXTRACTION TIME: 0.374
* 0.004 1315
* 0.008 1312
* 0.011 1305
* 0.015 1301
* 0.02 1271
* 0.03 1241
* 0.104 1237
* 0.239 1224
* 0.242 1217
* 1.095 1214
* 1.106 1211
* 5.84 1206
* 5.87 1204
* 5.882 1198
* 7.494 1195
* 8.816 1194
* 9.655 1192
* 21.608 1191
* 21.77 1190
* 23.61 1188
* 23.618 1187
* 23.776 1186
* 23.786 1185
* 24.137 1179
* 24.145 1172
* 24.148 1171
* 25.509 1170
* 25.91 1169
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1169
# NUMBER OF BRANCHES: 529031
# END TIME: 30.381
## Solution: 
40
0 0
35 257
24 267
29 289
3 311
32 343
16 364
25 400
10 426
33 445
40 479
27 496
2 508
38 526
17 550
15 564
14 593
23 618
4 630
5 653
21 675
19 690
1 708
12 723
31 742
28 757
8 775
36 790
11 808
6 825
39 843
26 859
22 877
13 904
7 943
34 969
18 996
9 1027
37 1046
20 1062
30 1077
# BEST TD SOLUTION: 1169
