# EXTRACTION TIME: 0.474
* 0.003 1595
* 0.005 1565
* 0.009 1557
* 0.017 1488
* 0.035 1482
* 0.075 1472
* 0.091 1470
* 0.098 1465
* 0.101 1462
* 0.129 1460
* 0.138 1457
* 0.171 1450
* 0.175 1449
* 0.205 1443
* 0.264 1442
* 0.376 1440
* 0.395 1432
* 0.456 1427
* 0.678 1425
* 0.797 1423
* 0.803 1415
* 0.821 1414
* 0.85 1410
* 0.989 1409
* 1.117 1394
* 1.152 1391
* 1.162 1390
* 1.212 1386
* 1.283 1375
* 1.341 1372
* 1.432 1371
* 1.513 1370
* 1.533 1361
* 1.537 1360
* 26.137 1358
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1358
# NUMBER OF BRANCHES: 486607
# END TIME: 30.482
## Solution: 
40
0 0
31 283
15 297
2 334
17 362
29 405
11 438
22 471
30 504
6 527
34 572
10 597
16 620
33 650
14 669
24 713
27 733
32 751
5 777
18 794
36 812
28 839
20 858
39 911
13 932
9 957
37 978
1 998
4 1014
40 1032
3 1057
7 1085
12 1105
19 1124
26 1142
21 1167
25 1190
8 1222
38 1247
35 1261
23 1280
# BEST TD SOLUTION: 1358
