0.135	1631.44673	4.157350627	1620.77397	134.7681849	0.01	0.1	4.28312	0.01478279098	0.3258359586	0.08298683903
0.185	1631.44673	4.157350627	1619.68249	132.7559902	0.18	0.3861229197	4.31051	0.1128954549	0.3250418008	0.0826855777
0.235	1631.476113	4.196013826	1615.24801	128.4018712	0.41	0.4943110704	4.3717	0.1822266598	0.3215509564	0.08048807542
0.285	1631.44673	4.157350627	1616.00006	133.7647843	0.59	0.514339824	4.44291	0.2520390821	0.3219022835	0.08147154737
0.335	1631.44673	4.157350627	1618.38514	137.2401543	0.8	0.5504818826	4.54809	0.3318409956	0.3236469468	0.0815198859
0.385	1631.513378	4.188018789	1610.74689	137.5642773	0.95	0.5198096	4.63997	0.3744832792	0.3177415212	0.08792225302
0.435	1631.63824	4.805149781	1601.92974	130.4973902	1.22	0.8478135873	4.80767	0.7004262923	0.3106735261	0.08225724879
0.485	1631.44673	4.157350627	1607.80028	142.0228705	2.35	3.715582802	5.28726	1.532479338	0.3150425921	0.08671406194
0.535	1631.44673	4.157350627	1590.77604	128.7831329	6.74	9.579671237	7.0534	4.2789272	0.3019251779	0.08637635508
0.585	1631.44673	4.157350627	1592.71078	132.6428464	14.98	16.49853376	9.29904	6.958158921	0.3026880392	0.07718896562
