50	10	3	10	271672151.59021	9797.2452
18996	2711	57354	99375	58425	99900	102161	40486	4887	95737	
27327	30372	17656	45576	74489	85433	126866	57680	31643	40873	
112600	66137	60451	70966	71525	92738	60709	39145	3750	8521	
8279	57943	103252	46324	2855	36300	5137	71500	54999	9287	
33302	41723	7754	78916	29707	37213	108660	19306	102864	106309	
121358	44286	1811	1563	37734	22552	28281	54499	22361	34199	
73598	84044	40013	55115	49651	33534	53688	32177	43242	4261	
72621	119465	78236	34440	51302	51337	51301	14926	83412	20059	
64863	41047	74421	25773	33186	121623	42494	94490	72992	35666	
72868	5637	44783	66623	24523	83329	26400	15898	93681	6759	
19177	80374	10646	102442	30531	91909	4952	22871	39626	7909	
64808	69271	47372	23418	103866	53752	49009	86814	84773	76998	
23973	61080	59297	1990	60610	98435	60702	66672	73706	14920	
60498	35444	33827	72077	21470	6659	42588	59298	106365	58661	
36256	52540	49261	73146	20655	72285	111428	15051	66943	65832	
76352	72800	24763	21609	76289	4491	46810	31611	79488	14328	
106618	48376	67344	66671	94209	5394	78361	61345	9885	28290	
43395	16554	64674	8946	112676	64937	20300	31402	18430	5008	
23495	79020	76819	66132	22217	10044	124433	28577	751	114046	
107590	67065	4643	53939	57330	71594	27866	59152	17588	102076	
95587	26789	21312	33469	43752	52797	28897	27823	63748	124520	
90431	90084	27067	68889	44847	54688	66330	72823	103221	46248	
69984	28712	43692	9322	51863	67957	11147	67519	37164	71901	
100984	90742	69844	64947	18187	14622	61544	92255	56577	45698	
5290	46569	78785	82950	18008	38034	1216	41157	79932	11803	
21014	77387	40521	3761	70188	81213	57773	46339	46058	96497	
51507	90229	16609	45682	54483	59148	80276	37850	62759	31242	
57843	5217	7491	56713	28051	29259	47875	72007	49292	63939	
17653	42439	8874	2766	101087	55875	48483	63819	91117	20747	
75428	13897	95395	39797	69181	39085	62873	961	66034	38425	
4726	36572	53298	35933	86171	42330	743	115133	40762	83597	
64011	53559	23014	34298	22695	6764	42666	45743	25572	25451	
106947	12409	99164	13844	33079	9763	47312	2642	31472	20909	
6606	78636	50709	46661	3793	118199	57089	22766	35429	11023	
27466	56481	59572	42527	40893	35267	10964	81710	80039	104374	
44886	57628	8872	41329	25896	30373	87375	93447	9274	56196	
88101	87865	26362	55452	52557	10396	57707	25172	46970	12410	
14330	41538	61702	63015	42081	70097	13969	75208	89935	2351	
74845	26446	10542	5521	21534	12886	114524	26536	127508	31449	
49933	31771	9095	26024	42567	81306	88541	35493	31362	5282	
23968	57619	100749	26496	24699	64105	2282	21658	10329	121424	
19453	27970	6067	14188	8701	42492	12678	88634	30682	35408	
94491	31732	31649	19144	112819	29083	16448	37493	64467	24776	
77952	23702	38276	8976	13021	17278	16923	14459	15485	14982	
84748	39975	22017	2838	30706	23053	69750	76490	77622	108334	
48834	41657	99660	63262	58752	85061	91930	94668	45589	22645	
21664	98677	25192	19190	56699	25879	59447	3618	44887	20644	
7053	19887	45455	40737	46617	4820	6321	46403	47400	16011	
53382	48208	62059	74997	39112	34479	23603	60743	87584	66573	
36737	11635	81775	67081	60671	60486	31986	76296	12806	72865	
