20	5
2	42030	1	25961	0	51861	3	27572	4	122671	
0	28239	3	51173	1	96863	4	14781	2	17647	
0	8790	1	66172	2	26036	4	108616	3	44340	
2	91657	3	70028	4	77860	0	31779	1	98767	
0	93858	4	34288	3	37984	1	17633	2	75725	
4	87554	2	30002	0	99284	3	61102	1	27933	
0	112924	4	54589	2	111207	1	88387	3	46483	
4	115506	3	30276	1	27617	2	30264	0	44908	
4	21502	1	35375	0	46172	2	128344	3	18322	
0	116402	1	89632	2	53164	4	73314	3	74773	
0	117093	3	60005	1	11385	4	31962	2	38840	
4	8119	2	127244	0	85305	1	3276	3	20722	
1	96780	2	33403	4	63587	0	30879	3	12430	
2	14483	1	50378	4	58657	0	26617	3	62190	
4	7600	0	100664	3	55930	2	57293	1	46969	
1	75157	0	25522	4	48686	3	14165	2	71346	
4	44924	1	24214	3	25875	0	98732	2	42008	
1	89069	0	32018	2	6097	3	80027	4	49697	
4	67208	0	49230	2	61390	1	56537	3	14491	
4	32337	2	52799	1	82188	3	68674	0	66549	
