10	10
0	6214	1	8365	2	29722	3	46979	4	19109	5	103327	6	49780	7	77912	8	50450	9	19839	
0	75828	8	58492	3	83284	5	22965	2	90023	1	58504	9	41687	6	20319	7	99524	4	48932	
0	61707	6	19657	1	18824	3	51837	8	33488	2	61754	5	23205	4	32992	7	12177	9	78684	
0	41695	1	53101	4	20790	8	98025	5	74655	7	11453	6	57181	9	66551	3	76925	2	3950	
0	97356	5	113423	9	84547	8	40940	7	80385	4	35028	3	102995	2	69199	1	35641	6	41925	
1	86095	5	105022	0	43063	9	49636	2	35661	8	54841	3	83634	6	94974	7	30586	4	78378	
0	64261	3	93697	8	44355	7	85762	9	8128	2	16278	4	31843	6	141484	1	3697	5	49701	
0	59078	9	4356	4	132632	1	47999	5	57900	7	79413	2	129672	6	39234	3	102956	8	36706	
0	11934	1	53825	9	46922	7	59583	8	58433	6	61941	4	59917	5	18847	2	118340	3	98179	
0	53752	2	7240	4	31385	9	62818	1	28482	5	42277	8	91385	3	59920	6	30403	7	90191	
