10	10
0	1041	1	2513	2	38877	3	42175	4	7832	5	159466	6	60116	7	149498	8	102679	9	16542	
0	91619	8	40477	3	53205	5	40245	2	65688	1	42939	9	154073	6	9535	7	90217	4	66613	
0	52088	6	18080	1	3303	3	5084	8	44976	2	109869	5	17256	4	42267	7	5034	9	99541	
0	35689	1	135846	4	105586	8	97540	5	9290	7	26472	6	15236	9	145505	3	84796	2	9065	
0	53349	5	232863	9	105186	8	79871	7	134690	4	157892	3	150406	2	7061	1	103376	6	13959	
1	111381	5	109603	0	71117	9	36864	2	30553	8	174001	3	39549	6	79163	7	16340	4	36789	
0	43235	3	40942	8	65682	7	43870	9	16660	2	16352	4	24883	6	106323	1	1731	5	59874	
0	5515	9	2352	4	97889	1	15403	5	75995	7	178662	2	4706	6	92181	3	63945	8	117676	
0	42364	1	46625	9	88958	7	85847	8	60278	6	111178	4	19031	5	6013	2	145860	3	121556	
0	7895	2	1745	4	36241	9	113698	1	37820	5	54475	8	52145	3	108163	6	65253	7	156637	
