100	10	3	10	556468816.587783	19426.9288
2	16.888	3	15.266	1	20.973	37011	4335.486	3	24.191	4	20.872	9	22.119	15820	1441.949	6	24.696	8	20.952	3	15.361	55521	5389.289	6	23.745	1	17.384	0	17.909	11870	574.605	8	16.821	1	19.437	3	24.255	15197	2858.861	7	24.084	2	23.105	8	19.603	5662	668.426	7	17.953	4	19.628	3	23.457	41036	6766.861	8	21.592	7	21.789	6	21.054	62473	5437.407	9	21.59	3	24.094	7	23.669	69589	7736.986	8	18.586	4	15.279	1	15.821	15547	647.038	567788	7.788
3	16.206	9	20.61	8	24.002	39609	5701.757	0	19.802	2	15.357	9	18.215	27019	2867.162	1	15.539	8	24.158	6	19.725	12862	188.553	2	16.218	5	18.887	7	19.783	27087	5218.337	5	15.803	6	21.608	4	18.217	25458	1062.83	7	18.376	8	24.584	3	16.907	16464	1914.552	9	23.711	6	24.97	7	24.634	43115	7919.49	2	19.311	1	15.305	5	15.339	75157	10837.119	1	18.278	3	17.46	0	18.172	19078	3505.81	1	21.668	3	17.176	7	18.019	91104	3899.294	1007218	9.033
4	23.323	5	22.684	0	19.664	17116	2461.107	3	20.029	7	20.186	2	18.194	15543	2793.608	1	21.193	6	17.558	7	19.556	31434	2877.856	4	15.408	9	23.643	2	24.935	77763	10707.428	7	21.047	3	18.526	4	21.454	75538	5334.645	0	20.033	5	20.844	7	17.011	63134	5901.881	0	24.27	8	16.672	2	21.377	93492	10050.884	4	17.953	1	21.422	2	17.261	64237	11778.752	2	18.097	4	24.184	3	19.334	54233	1173.54	8	20.989	2	22.348	7	18.604	39443	4097.797	1358024	5.835
7	24.019	0	15.448	8	19.422	5341	724.731	2	22.694	0	17.441	1	24.26	84643	14446.097	2	17.411	8	17.084	4	23.235	38527	4832.78	7	15.788	1	17.012	5	22.774	13357	1034.698	6	16.022	9	24.118	4	19.594	79695	9890.455	5	24.534	0	15.624	2	17.411	966	134.592	7	19.29	2	15.774	6	21.031	40052	3154.627	6	20.339	5	19	7	16.965	65387	7875.665	7	24.394	5	20.927	3	20.91	18713	1895.344	7	24.45	2	23.252	0	23.881	17812	1206.752	902849	5.687
6	17.451	5	21.983	4	20.213	37073	2239.318	9	15.137	2	20.328	0	23.617	40581	779.371	2	21.809	8	24.553	4	24.14	92940	11033.72	4	16.464	6	20.208	3	18.879	71383	414.212	9	19.18	0	22.88	5	16.959	84070	10124.942	2	15.618	5	20.281	4	20.867	90592	11283.128	9	24.946	1	23.58	8	19.166	97774	1034.989	5	20.97	8	20.301	3	20.143	83856	10053.462	0	17.277	2	24.163	3	24.316	80795	11153.897	6	17.191	1	22.607	8	20.414	16527	1447.492	1920526	8.256
5	24.126	3	21.643	6	18.951	50149	5138.452	2	17.937	9	22.632	4	15.494	8539	1619.706	2	18.792	8	17.867	4	21.654	90823	7505.724	3	16.327	8	23.793	1	19.155	15556	553.561	8	23.64	6	23.938	2	23.736	47355	8338.267	9	15.485	1	21.507	5	23.007	90719	13395.215	2	15.794	0	17.601	1	18.803	65285	9871.566	1	16.285	9	22.765	4	15.929	34894	5385.902	6	24.42	3	20.471	1	17.347	43986	3332.104	9	17.655	7	16.64	4	15.482	24241	3398.325	883679	2.69
9	17.432	7	21.349	8	21.182	13812	2276.56	8	22.608	6	17.025	4	16.101	1855	61.959	3	24.763	8	18.41	7	15.113	20309	308.875	8	24.485	3	24.295	0	23.178	72321	10942.473	4	15.532	7	18.882	0	23.385	58753	9527.949	1	22.413	9	17.434	8	22.812	60782	303.592	0	17.242	4	23.546	5	24.39	45520	7282.442	8	18.695	6	16.991	4	18.89	86470	12015.128	5	20.085	9	19.454	8	18.615	76503	11369.79	2	18.781	8	21.16	7	24.623	18729	3178.742	1131264	2.466
1	23.432	0	23.792	6	17.715	55023	4056.694	0	24.5	9	19.197	4	20.161	93185	9685.57	9	23.036	1	24.36	7	24.884	12543	937.403	2	18.999	3	21.373	4	17.223	75493	5808.298	1	20.213	5	16.003	3	22.316	48346	7694.69	8	22.312	9	16.182	7	21.225	65052	6242.525	4	19.116	6	21.451	0	24.407	42879	2519.082	6	21.646	8	22.294	7	22.077	71949	5486.5	8	16.326	9	16.312	1	20.861	45043	6539.9	9	24.777	8	22.318	7	22.796	97063	4599.689	627806	2.504
8	15.57	5	19.508	4	22.236	78308	2872.876	3	23.621	5	17.46	1	19.26	90836	16152.325	2	15.111	9	20.051	0	23.664	25221	3972.068	3	16.514	4	16.995	1	23.31	391	47.393	9	18.937	7	15.346	2	20.344	58225	6958.459	1	23.859	5	20.153	0	19.26	95995	14323.171	5	22.182	7	24.478	6	18.527	84121	3567.329	1	23.088	3	16.627	6	19.078	10421	966.063	9	22.176	5	22.482	1	22.003	35978	3439.588	7	18.243	8	20.759	5	17.526	27369	712.816	1490183	7.961
4	22.03	3	15.406	5	16.422	29918	4348.89	1	20.998	8	18.502	5	18.835	2666	518.398	5	22.096	1	19.932	4	22.38	80178	12275.11	4	22.205	7	16.944	6	18.584	86934	16641.936	2	15.696	8	15.221	7	24.443	45002	1825.037	2	22.138	4	20.098	3	20.135	88061	5343.095	8	21.9	6	17.318	7	22.125	90875	14415.249	1	16.394	7	22.714	2	18.652	81436	6805.042	1	23.686	6	19.142	8	22.144	61714	10460.502	6	15.101	2	21.404	1	20.164	24385	1399.396	1022722	1.022
