Field|NAMES,ModelName,InstanceName,Parameters,TimeLimit,CostLimit
Field|KEYS,1,1,1,0,0
UnaryAlternativeTransitionTime,jodata/t2-ps01.dat,,300,-1
UnaryAlternativeTransitionTime,jodata/t2-ps02.dat,,300,-1
UnaryAlternativeTransitionTime,jodata/t2-ps03.dat,,300,-1
UnaryAlternativeTransitionTime,jodata/t2-ps04.dat,,300,-1
UnaryAlternativeTransitionTime,jodata/t2-ps05.dat,,300,-1
UnaryAlternativeTransitionTime,jodata/t2-ps06.dat,,450,-1
UnaryAlternativeTransitionTime,jodata/t2-ps07.dat,,450,-1
UnaryAlternativeTransitionTime,jodata/t2-ps08.dat,,450,-1
UnaryAlternativeTransitionTime,jodata/t2-ps09.dat,,450,-1
UnaryAlternativeTransitionTime,jodata/t2-ps10.dat,,450,-1
UnaryAlternativeTransitionTime,jodata/t2-ps11.dat,,600,-1
UnaryAlternativeTransitionTime,jodata/t2-ps12.dat,,600,-1
UnaryAlternativeTransitionTime,jodata/t2-ps13.dat,,600,-1
UnaryAlternativeTransitionTime,jodata/t2-ps14.dat,,600,-1
UnaryAlternativeTransitionTime,jodata/t2-ps15.dat,,600,-1

