# INSTANCE: InstancesTDTSP/inst_10_1_TW.txt DATA_TDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 60
# EXTRACTION TIME: 0.109
* 0 9071
* 0.015 8883
* 0.015 8829
* 0.015 8361
* 0.015 8334
* 0.015 8284
* 0.015 8112
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 8112
# NUMBER OF BRANCHES: 578
# END TIME: 0.124
## Solution: 
10
222 0
9 751
132 1423
81 2063
74 2289
32 2846
127 3576
150 4471
190 5706
240 7634
# BEST TD SOLUTION: 8112
