# INSTANCE: InstancesTDTSP/inst_20_9_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.64
* 0 16270
* 0.01 15966
* 0.1 15846
* 0.3 15829
* 0.72 15811
* 3.18 15693
* 3.64 15649
* 3.64 15590
* 3.7 15514
* 3.83 15465
* 4.81 15443
* 4.81 15372
* 4.83 15311
* 4.84 15283
* 4.84 15279
* 8.35 15257
* 8.47 15223
* 8.49 15222
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 15222
# NUMBER OF BRANCHES: 231379
# END TIME: 14.29
## Solution: 
20
34 0
129 565
72 1111
70 1543
77 2050
49 2881
39 3213
119 3983
218 4385
22 5518
171 7045
195 7609
212 8040
165 9022
137 10718
5 11555
110 11824
4 12370
100 13935
65 14942
# BEST TD SOLUTION: 15222
