# INSTANCE: InstancesTDTSP/inst_100_11_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 100
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 238.38
* 0.24 52834
* 0.28 49011
* 0.54 48981
* 0.98 48829
* 2.83 48796
* 2.91 48764
* 2.96 48492
* 3.4 48408
* 3.46 48261
* 3.5 48239
* 4.15 48156
* 83.69 48152
* 83.82 47940
* 85.01 47859
* 85.04 47824
* 98.25 47724
* 135.92 47694
* 136.01 47681
* 136.67 47645
* 136.75 47543
* 141.31 47345
* 156.04 47284
* 254.56 47266
* 254.7 47042
* 254.78 46993
* 254.87 46961
* 255 46950
* 263.28 46817
* 312.93 46585
* 314.21 46562
* 317.68 46513
* 317.86 46497
* 332.71 46395
* 355.14 46340
* 358.17 46209
* 372.84 46206
* 372.93 46163
* 373.79 46152
* 405.45 46132
* 408.02 46115
* 409.12 46106
* 415.6 46068
* 424.17 45977
* 426.73 45947
* 426.76 45939
* 455.05 45806
* 502.86 45802
* 503.54 45790
* 505.17 45778
* 506.23 45752
* 506.55 45751
* 507.62 45692
* 507.74 45683
* 511.47 45670
* 511.5 45659
* 695.89 45616
* 702.77 45540
* 707.53 45522
* 709.7 45521
* 713.51 45510
* 716.94 45467
* 717.9 45451
* 721.21 45438
* 724.91 45399
* 725.94 45384
* 748.78 45379
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 45379
# NUMBER OF BRANCHES: 17564852
# END TIME: 7438.4
## Solution: 
100
63 0
53 266
158 545
187 866
155 1258
189 1574
147 1843
32 2075
126 2448
46 2669
231 3053
58 3501
56 3941
60 4386
125 4678
248 5058
228 5680
51 6221
227 6536
41 6774
100 7584
98 8051
88 8422
59 8938
62 9281
55 9549
135 9846
92 10172
97 10670
105 10920
219 11500
23 11670
19 12072
123 12428
252 13019
251 13412
28 13744
217 13919
31 14125
116 14290
120 14609
44 14775
118 15345
233 15723
237 15978
215 16330
26 16774
20 17374
196 17776
198 18407
201 18907
207 19716
203 20323
76 20746
84 21175
81 21542
75 21692
208 22050
131 22350
72 22806
205 23006
202 23157
222 23681
240 24043
18 24702
3 25012
239 25289
9 25735
10 26165
5 26383
14 26845
2 27032
4 27384
1 27593
137 28124
0 28973
247 29264
111 29760
179 30658
193 31109
178 31485
176 31588
171 31743
182 31985
173 32360
195 32703
212 33226
190 34034
153 34713
165 35272
141 35700
188 35963
167 36645
102 37886
94 38461
89 38920
91 39446
104 40118
223 43038
68 44429
# BEST TD SOLUTION: 45379
