# INSTANCE: InstancesTDTSP/inst_100_1_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 100
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 236.96
* 0.09 43163
* 0.13 43100
* 0.25 43089
* 0.38 43051
* 0.86 43040
* 1.89 43035
* 2.43 43025
* 2.93 42990
* 3.27 42758
* 5.09 42607
* 62.91 42606
* 63.8 42470
* 63.82 42224
* 71.71 42220
* 81.82 42214
* 96.15 41977
* 118.74 41855
* 119 41816
* 119.03 41812
* 127.38 41716
* 127.44 41685
* 150.75 41664
* 151.07 41292
* 158.13 41268
* 158.24 41211
* 160.62 41101
* 161.39 41085
* 161.93 41008
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 41008
# NUMBER OF BRANCHES: 171184
# END TIME: 398.9
## Solution: 
100
231 0
230 267
140 528
151 920
163 1198
164 1597
165 1818
141 2224
162 2709
32 3440
158 3870
208 4538
83 4834
75 5214
74 5522
214 5835
77 6024
213 6215
168 6391
183 6768
169 7403
178 7725
172 8023
171 8425
173 8946
195 9285
186 9656
181 10133
180 10666
193 10970
185 11358
212 11894
81 12322
210 12610
84 12876
78 13291
72 13594
204 13863
73 14131
203 14609
22 15221
27 15618
215 16049
233 16429
25 16607
21 16972
237 17040
118 17477
252 17843
253 18194
119 18562
254 18988
52 19138
43 19366
126 19611
121 19891
46 20026
167 20474
159 20956
36 21278
64 21524
135 21803
124 22068
60 22411
58 22700
45 23020
123 23158
19 23328
92 23618
99 23869
55 24305
62 24645
88 25180
103 25511
227 25824
35 26140
134 26932
105 27046
219 27517
23 27719
26 28546
236 28984
201 29378
207 30083
132 30611
10 31293
115 31730
16 31942
14 32391
12 32681
6 32789
4 32933
1 33230
113 33763
194 34023
111 34640
0 35006
136 35801
223 37294
102 39625
# BEST TD SOLUTION: 41008
