# INSTANCE: InstancesTDTSP/inst_10_11_TW.txt DATA_TDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 60
# EXTRACTION TIME: 0.093
* 0 11065
* 0 10087
* 0 9897
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 9897
# NUMBER OF BRANCHES: 126
# END TIME: 0.093
## Solution: 
10
228 0
100 786
87 1488
218 2522
24 3453
210 4163
221 4656
226 5183
222 5524
17 7360
# BEST TD SOLUTION: 9897
