# INSTANCE: InstancesTDTSP/inst_20_20_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.33
* 0.01 14268
* 0.02 14227
* 2.16 14167
* 2.21 13993
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13993
# NUMBER OF BRANCHES: 121096
# END TIME: 12.87
## Solution: 
20
235 0
131 584
54 1116
231 1643
61 1840
60 2240
48 2754
99 3297
104 4288
245 6067
246 6643
201 7045
151 8395
143 9323
239 10791
1 11019
136 11643
66 12648
226 13215
205 13726
# BEST TD SOLUTION: 13993
