# INSTANCE: InstancesTDTSP/inst_30_4_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 5.08
* 0.01 23149
* 0.02 22858
* 0.03 22631
* 1.72 22610
* 2.07 22605
* 2.08 22571
* 2.09 22545
* 2.09 22489
* 2.1 22363
* 2.1 22309
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 22309
# NUMBER OF BRANCHES: 23071
# END TIME: 7.18
## Solution: 
30
141 0
146 449
161 665
155 1122
219 1766
124 2102
230 2727
192 3698
6 5509
7 6255
170 7775
147 8291
190 9013
36 10550
48 10947
99 11292
81 12347
178 12919
179 13453
226 14260
241 14651
93 15633
238 15744
29 16353
0 17840
194 18404
239 18829
115 19349
96 20899
101 21096
# BEST TD SOLUTION: 22309
