# INSTANCE: InstancesTDTSP/inst_20_7_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.67
* 0 71033
* 0 14419
* 0.01 14268
* 0.08 14230
* 0.48 14125
* 1.03 14098
* 2.32 13998
* 2.36 13921
* 2.38 13913
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13913
# NUMBER OF BRANCHES: 308177
# END TIME: 27.41
## Solution: 
20
88 0
216 718
244 1185
222 1844
209 2632
76 3106
210 3600
158 4270
145 4887
190 5795
161 6618
54 7692
122 8458
140 8991
156 9543
150 10034
181 10585
111 11644
110 12389
97 13609
# BEST TD SOLUTION: 13913
