# INSTANCE: InstancesTDTSP/inst_20_3_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.69
* 0 75128
* 0 15310
* 0.01 15242
* 1.38 15195
* 1.87 15194
* 1.93 14995
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14995
# NUMBER OF BRANCHES: 34057
# END TIME: 3.89
## Solution: 
20
199 0
48 804
242 1310
40 1653
147 2036
216 2980
245 3500
200 3867
26 4086
29 4838
249 5722
237 6610
168 7989
204 8888
177 10177
114 10753
15 11419
17 11888
139 12683
71 13563
# BEST TD SOLUTION: 14995
