# INSTANCE: InstancesTDTSP/inst_100_2_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 100
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 249.9
* 0.09 38726
* 0.2 38518
* 0.35 38515
* 1.56 38304
* 1.85 38169
* 2.24 38166
* 69.54 38148
* 69.96 38142
* 71.53 38131
* 71.71 38035
* 74.99 38025
* 75.34 37731
* 76.3 37664
* 76.7 37662
* 77.77 37657
* 79.18 37431
* 79.25 37267
* 79.3 37245
* 79.33 37238
* 79.39 37202
* 90.14 37170
* 139.18 37140
* 143.42 37125
* 144.67 37071
* 145.93 36988
* 148.04 36825
* 149.44 36824
* 161.95 36822
* 169.55 36808
* 170.84 36791
* 182.55 36789
* 208.01 36787
* 208.23 36763
* 215.9 36750
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 36750
# NUMBER OF BRANCHES: 29101790
# END TIME: 7449.9
## Solution: 
100
80 0
75 296
79 435
210 793
77 1083
208 1309
131 1614
189 2006
145 2471
192 2812
162 3247
144 3625
160 4102
151 4567
37 5029
229 5264
38 5345
122 5567
47 5784
40 5973
126 6335
121 6563
65 6847
46 7061
43 7523
61 7939
230 8032
45 8599
123 8751
52 9255
124 9860
125 10280
232 10554
62 11038
55 11367
135 11645
48 11984
220 12650
218 12900
238 13497
90 13681
105 14160
104 14568
234 14869
95 15457
103 15852
50 16307
35 16639
159 17289
156 17594
164 17981
161 18515
154 18733
155 18989
34 19461
85 19821
70 20175
204 20506
73 20738
76 21066
209 21277
205 21357
69 21498
221 21887
240 22263
68 22585
215 23140
26 23533
254 23898
116 24103
27 24419
118 24724
233 24926
245 25096
117 25566
94 26002
197 26723
198 27134
249 27546
9 28612
110 28863
112 29151
5 29441
14 29837
12 29973
106 30347
1 30714
136 31127
137 31486
17 32206
247 32573
109 32764
111 33096
179 33760
183 34181
173 34627
195 34966
182 35382
11 35724
186 36019
# BEST TD SOLUTION: 36750
