# INSTANCE: InstancesTDTSP/inst_30_10_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 5.21
* 0.01 18184
* 0.1 18000
* 9.88 17961
* 9.95 17957
* 10.06 17899
* 10.13 17890
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 17890
# NUMBER OF BRANCHES: 6807334
# END TIME: 1150.13
## Solution: 
30
56 0
243 409
38 722
42 1051
123 1275
19 1628
92 1902
135 2229
57 2611
64 3099
232 3472
50 4660
90 6436
30 7449
26 7966
21 8541
244 8710
72 9489
79 10021
170 10594
181 11163
172 11632
184 12138
239 12718
250 13259
198 14686
252 15289
121 15779
190 16614
39 17442
# BEST TD SOLUTION: 17890
