# INSTANCE: InstancesTDTSP/inst_50_6_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 27.72
* 0.02 24068
* 0.02 24052
* 0.07 23815
* 0.1 23763
* 0.27 23705
* 1.23 23596
* 10.51 23584
* 10.53 23571
* 10.54 23545
* 10.59 23516
* 35.7 23455
* 48.87 23446
* 49.19 23395
* 60.89 23385
* 73.25 23380
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 23380
# NUMBER OF BRANCHES: 9219599
# END TIME: 7227.72
## Solution: 
50
105 0
97 413
104 734
234 1063
135 1512
60 1909
125 2132
232 2369
33 2688
50 3382
228 4151
231 5170
230 5425
243 5594
229 5984
42 6259
44 6746
40 7169
86 7574
24 7970
63 8183
27 8825
217 9251
26 9848
21 10419
246 10876
201 11303
209 12155
210 12750
77 12943
170 13180
187 13543
166 13746
46 14220
37 14338
152 14713
162 15119
212 15678
181 15951
184 16579
180 17144
18 17961
194 18208
106 18723
239 19179
4 19557
115 20137
112 20438
240 21265
34 22113
# BEST TD SOLUTION: 23380
