# INSTANCE: InstancesTDTSP/inst_30_19_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 4.76
* 0.01 21432
* 0.03 21102
* 0.32 21014
* 0.33 20959
* 0.58 20937
* 24.88 20765
* 25.29 20759
* 25.3 20747
* 247.68 20716
* 254.37 20698
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 20698
# NUMBER OF BRANCHES: 1477790
# END TIME: 427.25
## Solution: 
30
65 0
121 277
44 622
25 1266
253 1618
97 2193
104 2740
103 3573
50 4486
35 5139
125 5932
124 6525
159 7224
146 8048
161 8500
192 8721
225 9571
18 9985
194 10379
1 10939
16 11416
202 12242
72 12646
91 14224
197 15482
249 16128
201 16835
223 18311
217 19876
120 20258
# BEST TD SOLUTION: 20698
