# INSTANCE: InstancesTDTSP/inst_10_11_TW.txt DATA_TDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 60
# EXTRACTION TIME: 0.109
* 0 11421
* 0 10856
* 0 10726
* 0 10400
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 10400
# NUMBER OF BRANCHES: 172
# END TIME: 0.109
## Solution: 
10
228 0
100 660
87 1267
218 2145
24 3130
210 3907
221 4469
226 5018
222 5410
17 7559
# BEST TD SOLUTION: 10400
