# INSTANCE: InstancesTDTSP/inst_20_11_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 2.46
* 0 17085
* 0 16721
* 0 16697
* 0.02 16187
* 0.25 16126
* 1.16 16111
* 1.21 16109
* 3.06 15946
* 3.07 15896
* 3.19 15832
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 15832
# NUMBER OF BRANCHES: 47483
# END TIME: 5.65
## Solution: 
20
215 0
233 321
120 655
43 989
38 1152
153 1645
129 2361
75 2712
81 3047
74 3321
241 4209
68 4725
250 6060
137 7129
48 10006
44 10824
88 11923
101 12711
11 14135
177 14913
# BEST TD SOLUTION: 15832
