# INSTANCE: InstancesTDTSP/inst_20_9_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.85
* 0 71602
* 0 16753
* 0.02 15671
* 0.1 15592
* 0.29 15513
* 0.71 15480
* 3.11 15451
* 3.12 15437
* 3.15 15397
* 3.15 15389
* 3.17 15315
* 3.64 15296
* 7.88 15291
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 15291
# NUMBER OF BRANCHES: 249053
# END TIME: 17.32
## Solution: 
20
34 0
129 533
72 1051
70 1466
22 2166
49 3037
39 3403
119 4233
218 4646
65 5929
77 6618
171 7474
195 8061
212 8537
165 9558
4 11299
5 11819
110 12093
137 12752
100 14302
# BEST TD SOLUTION: 15291
