# INSTANCE: InstancesTDTSP/inst_10_9_TW.txt DATA_TDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 60
# EXTRACTION TIME: 0.109
* 0 9258
* 0 9023
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 9023
# NUMBER OF BRANCHES: 236
# END TIME: 0.109
## Solution: 
10
148 0
80 350
225 930
178 1368
176 1497
172 1633
186 1972
190 2955
199 6342
95 7071
# BEST TD SOLUTION: 9023
