# INSTANCE: InstancesTDTSP/inst_20_17_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.53
* 0 29197
* 0 17345
* 0 17217
* 0.01 16402
* 0.11 16315
* 0.34 16286
* 1.66 16277
* 1.73 16206
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 16206
# NUMBER OF BRANCHES: 56218
# END TIME: 3.26
## Solution: 
20
173 0
195 378
178 710
213 1413
73 1860
129 2293
214 2555
168 2858
14 4489
12 4636
137 5462
118 7461
251 7786
44 8383
25 9209
109 11339
227 12907
51 13296
234 13864
104 14552
# BEST TD SOLUTION: 16206
