# INSTANCE: InstancesTDTSP/inst_20_4_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.4
* 0 22496
* 0 14985
* 0.02 14541
* 0.09 14410
* 0.57 14368
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14368
# NUMBER OF BRANCHES: 168985
# END TIME: 14.25
## Solution: 
20
198 0
118 744
254 1105
42 1584
38 1845
40 2207
187 2705
155 2992
71 3538
240 4471
108 5782
6 6202
136 7237
203 8722
206 9101
79 9636
152 10329
88 11695
199 12255
91 13122
# BEST TD SOLUTION: 14368
