# INSTANCE: InstancesTDTSP/inst_20_10_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.4
* 0.01 28059
* 0.01 18089
* 0.01 17122
* 1.13 17112
* 1.16 17051
* 1.17 16716
* 1.17 16616
* 2.22 16610
* 2.42 16602
* 2.42 16568
* 2.43 16392
* 2.53 16384
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 16384
# NUMBER OF BRANCHES: 66728
# END TIME: 5.75
## Solution: 
20
60 0
123 481
23 844
228 1440
50 1950
100 2778
55 3798
135 4131
48 4519
216 5506
4 7388
153 9054
231 9920
134 11052
105 11285
89 11778
91 12161
196 13354
182 14802
142 15719
# BEST TD SOLUTION: 16384
