# INSTANCE: InstancesTDTSP/inst_10_5_TW.txt DATA_TDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 60
# EXTRACTION TIME: 0.094
* 0 10349
* 0 10338
* 0 10039
* 0 10025
* 0.015 9877
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 9877
# NUMBER OF BRANCHES: 796
# END TIME: 0.109
## Solution: 
10
202 0
231 753
147 1367
77 1932
168 2145
175 2513
108 3731
4 4211
50 6838
236 8973
# BEST TD SOLUTION: 9877
