# INSTANCE: InstancesTDTSP/inst_30_13_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 4.35
* 0.01 37276
* 0.01 24654
* 0.01 24441
* 0.02 23827
* 0.02 22931
* 0.03 22761
* 0.04 22495
* 0.05 22114
* 0.06 22069
* 0.13 21987
* 0.16 21869
* 13.03 21805
* 13.74 21756
* 41.27 21684
* 41.27 21679
* 41.27 21678
* 41.28 21600
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 21600
# NUMBER OF BRANCHES: 382706
# END TIME: 48.34
## Solution: 
30
108 0
250 369
110 610
111 1239
193 2300
195 2836
143 3579
60 5377
233 6584
237 6950
236 7280
203 8032
70 8706
214 9250
75 9611
240 10285
68 10635
30 11609
220 11899
148 12633
164 13366
121 13953
196 15055
90 16052
101 16983
51 18074
62 18737
59 19153
48 19517
57 19713
# BEST TD SOLUTION: 21600
