# INSTANCE: InstancesTDTSP/inst_100_13_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 100
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 248.17
* 0.09 41009
* 0.42 40989
* 0.91 40974
* 1.1 40934
* 1.19 40850
* 1.28 40832
* 2.61 40805
* 2.73 40791
* 2.76 40718
* 2.84 40694
* 3.02 40668
* 3.49 40666
* 117.28 40599
* 187.54 40351
* 187.78 40341
* 187.83 40287
* 187.88 40269
* 188.14 40251
* 190.47 40175
* 190.54 40162
* 190.8 40160
* 197.42 40157
* 227.69 40144
* 242.49 40122
* 243.03 40069
* 243.06 39935
* 268.87 39845
* 293.26 39827
* 293.35 39798
* 293.45 39794
* 295.14 39749
* 411.12 39737
* 411.27 39730
* 433.47 39716
* 436.13 39683
* 458.19 39674
* 467.78 39673
* 646.13 39672
* 655.66 39669
* 943.12 39602
* 943.18 39550
* 944.82 39548
* 1048.38 39537
* 1049.07 39470
* 1050.63 39455
* 1052.6 39448
* 1057.41 39447
* 1137.3 39427
* 1140 39398
* 1140.13 39390
* 1140.29 39382
* 1140.53 39378
* 1140.84 39376
* 1141.08 39372
* 1141.96 39371
* 1160.74 39335
* 1160.78 39324
* 1263.54 39321
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 39321
# NUMBER OF BRANCHES: 23604419
# END TIME: 7448.17
## Solution: 
100
27 0
22 376
215 702
218 1030
119 1525
254 1872
116 2200
31 2573
40 2970
47 3331
126 3620
46 3850
37 4108
229 4567
42 4935
123 5475
19 5900
92 6333
99 6615
55 7059
57 7424
48 7698
125 8320
248 8743
33 9275
59 9877
238 10719
87 11382
133 11856
98 12403
96 12894
41 13746
35 14201
159 14828
164 15312
165 15463
142 15762
163 16097
188 16283
160 16500
162 16723
153 16836
161 17046
192 17324
147 17710
191 18080
149 18293
187 18376
53 18679
130 19110
81 19427
79 19515
74 19835
213 20131
170 20373
83 20610
85 21016
70 21346
72 21678
206 21947
205 22322
202 22507
241 22706
76 23125
235 23350
24 23886
242 24360
152 24895
154 25392
212 25969
175 26378
169 26682
11 27121
184 27471
194 28161
113 28563
13 28980
7 29077
110 29324
16 29496
115 29928
12 30241
4 30422
107 30749
106 30998
0 31479
247 31701
17 32279
138 32997
224 33970
68 34690
244 35481
237 35691
236 35872
25 36312
200 36850
20 37459
117 37698
102 38159
251 38876
# BEST TD SOLUTION: 39321
