Field|NAMES,ModelName,InstanceName,Parameters,TimeLimit,CostLimit
Field|KEYS,1,1,1,0,0

FlowShopBuffers,taillard_b0/ta002b0.dat,1,600,-1
FlowShopBuffers,taillard_b0/ta003b0.dat,1,600,-1
FlowShopBuffers,taillard_b0/ta015b0.dat,1,1000,-1
FlowShopBuffers,taillard_b0/ta020b0.dat,1,1000,-1
FlowShopBuffers,taillard_b0/ta037b0.dat,1,1200,-1
FlowShopBuffers,taillard_b0/ta039b0.dat,1,1200,-1
FlowShopBuffers,taillard_b0/ta021b0.dat,1,1600,-1
FlowShopBuffers,taillard_b0/ta026b0.dat,1,1600,-1
FlowShopBuffers,taillard_b0/ta043b0.dat,1,1800,-1
FlowShopBuffers,taillard_b0/ta049b0.dat,1,1800,-1
FlowShopBuffers,taillard_b1/ta001b1.dat,1,600,-1
FlowShopBuffers,taillard_b1/ta010b1.dat,1,600,-1
FlowShopBuffers,taillard_b1/ta013b1.dat,1,1000,-1
FlowShopBuffers,taillard_b1/ta018b1.dat,1,1000,-1
FlowShopBuffers,taillard_b1/ta034b1.dat,1,1200,-1
FlowShopBuffers,taillard_b1/ta038b1.dat,1,1200,-1
FlowShopBuffers,taillard_b1/ta021b1.dat,1,1600,-1
FlowShopBuffers,taillard_b1/ta029b1.dat,1,1600,-1
FlowShopBuffers,taillard_b1/ta067b1.dat,1,1800,-1
FlowShopBuffers,taillard_b1/ta068b1.dat,1,1800,-1
FlowShopBuffers,taillard_b2/ta007b2.dat,1,600,-1
FlowShopBuffers,taillard_b2/ta010b2.dat,1,600,-1
FlowShopBuffers,taillard_b2/ta017b2.dat,1,1000,-1
FlowShopBuffers,taillard_b2/ta020b2.dat,1,1000,-1
FlowShopBuffers,taillard_b2/ta034b2.dat,1,1200,-1
FlowShopBuffers,taillard_b2/ta038b2.dat,1,1200,-1
FlowShopBuffers,taillard_b2/ta024b2.dat,1,1600,-1
FlowShopBuffers,taillard_b2/ta028b2.dat,1,1600,-1
FlowShopBuffers,taillard_b2/ta047b2.dat,1,1800,-1
FlowShopBuffers,taillard_b2/ta044b2.dat,1,1800,-1
