Instance50PP10Act3Res10TResMinUnc0.0MaxUnc0.2Seed1.dat
44345	47634	43583	48141	92540	104479	86658	70749	54740	47924	
103374	71492	89826	61883	72030	99955	85391	63458	34061	40751	
44232	76458	100429	79656	36549	61505	50121	96973	69088	40336	
61005	64897	39480	71988	62949	58796	98905	46824	113828	106468	
96799	60439	34899	33178	54916	53656	54044	70460	53204	51868	
115702	80912	75373	68177	59840	70459	82338	45926	55672	35752	
84980	108530	73469	61563	80004	74864	68024	47362	95794	45474	
74439	53930	76971	44816	57648	111189	66033	77533	70014	56805	
97920	44090	65080	77318	44385	89751	49820	47261	96443	43413	
43672	98101	34479	101252	42553	96551	27628	50627	61323	40086	
74160	67516	57930	44863	90857	72313	73808	103487	86750	84628	
48914	75215	66616	29616	58523	69927	88111	68050	93150	42197	
68271	58201	67957	85759	45311	38914	60179	75576	115409	80219	
61101	71235	76116	82327	45036	93650	94045	50497	83424	67670	
96227	72494	58011	46673	87958	36531	40249	62651	75337	41111	
94490	60923	97871	91829	81663	37004	50654	94861	32633	46773	
35368	40144	81073	40005	89780	78258	48090	46759	43029	37856	
66933	70512	71818	83197	45324	41668	89232	57164	38663	91935	
73931	63052	39837	56515	89097	82107	60132	100009	48983	80695	
83049	51903	46658	57678	65856	61898	57234	60042	77519	95316	
96773	101322	55507	99198	69825	61930	97560	98335	80910	60780	
75912	50252	65937	31658	92801	85257	39314	83741	58030	81463	
94325	76177	79180	80256	41105	54645	72582	85721	81308	96404	
37355	60047	80827	98045	47129	62962	42141	64871	53284	54849	
36783	88598	56464	35044	48312	108276	66111	61780	83045	92624	
67558	95226	60143	59053	78283	82383	80106	55474	60697	51841	
86021	36667	54811	55198	55083	60442	74760	67775	80782	71924	
46024	58323	24108	32858	95824	77396	59825	60632	78057	45752	
80058	41607	88606	55478	84348	42222	86212	33823	75509	64288	
39913	57571	55824	81784	85229	71779	33446	88057	69041	94904	
97274	77234	51482	55084	59298	44822	81509	63808	65708	56779	
92329	37389	89483	42653	84915	37685	90856	31015	70072	49781	
34583	88646	77083	87834	37504	96533	70172	55557	55237	41796	
49370	59456	75440	69732	91906	57212	39888	74861	82848	69412	
57688	66178	47430	73154	54448	60286	61790	137872	42523	105911	
91656	93924	63614	61025	76178	32277	105654	46387	52777	31606	
38278	59787	75617	74192	57385	76023	44250	98838	80828	39379	
93458	54607	36285	41530	48446	46718	105178	35348	96282	64967	
56177	53590	40978	52169	60389	89974	86203	54573	53540	35368	
41558	74498	95155	53508	54748	104759	35829	45820	39353	94995	
44711	47786	36454	50569	41019	78612	41155	87246	47202	54750	
76461	50238	58680	59574	84888	55645	36913	52309	71491	51985	
83783	68120	74957	39261	43016	31836	52253	26275	39323	44361	
98081	58922	54485	28387	55263	42244	66727	73896	81172	65785	
60458	53921	85748	84212	62364	87893	94008	75403	76262	62742	
52219	91120	65739	53738	78887	62089	66931	34108	62180	45065	
48102	42268	75480	65315	53674	35368	37421	78199	79971	40491	
67104	70506	102802	78715	41919	49416	45025	72671	119652	75281	
57247	48893	81810	112286	62875	56732	58836	92788	41288	88128	
32673	37117	79632	71867	98709	91746	58511	59398	59285	39582	
0	39411	625160	91096	1479923	91169	2372004	94400	3129762	93713	3973665	93696	4845162	93068	5671381	93178	6366240	93421	7052474	92434	7770902	93685	8439586	94339	9205348	92814	10009813	91254	10933108	92692	11681628	95155	12342610	95326	13031922	92731	13798896	93261	14577300	93235	15528924	89168	16297167	92763	17026896	93802	17782627	95557	18510000	91418	19332128	93326	20031736	91555	20667809	92947	21611052	91466	22321600	92092	23295198	94051	24224789	93425	24972908	94779	25953180	95012	26764964	92820	27475557	93127	28064373	93946	28698150	94277	29530806	93706	30303309	94926	30979193	95804	31766936	92311	32498305	91800	33283715	92832	34079708	91380	34788341	92212	35279298	89105	35911287	94709	36322122	92841	37154633	94055	38222739	89927	38914353	92709	39408154	93374	40135413	91262	40832969	94488	41589604	94192	42357839	93759	43110557	94497	44026532	93588	44967910	91866	45937199	93216	46612048	90845	47370054	90429	48139668	93564	48767936	93177	49655767	95153	50476023	91572	51180907	92622	51932587	92323	52883364	95068	53788067	91592	54454255	93956	55243183	94071	55959108	91567	56637206	96024	57288105	91636	58049186	93804	58816284	91958	59347889	95772	60152670	92561	60969727	94003	62102574	93676	62774625	90820	63772111	92859	64430637	94306	65269698	94613	65976287	95661	66622485	93593	67590928	92025	68482481	96245	69224178	91597	70042778	96622	70863813	94163	71722035	91796	72620804	89800	73397564	95383	74164925	94215	75068456	95060	75745791	93571	76566410	92041	77528397	94851	78308505	93354	78969211	91103	79824366	92606	80382362	93267	80841887	93976	81650943	93610	82473419	95975	83294935	95286	84060097	94623	84753334	94823	85526495	92423	86182306	95146	87122120	93523	87854296	93433	88531653	92273	89190249	95001	89924098	94587	90884245	94756	91772264	95191	92773188	94121	93367132	95385	94106032	96012	94989283	94974	95954579	91707	96867660	92661	97548997	94539	98165300	96227	99114301	91938	99824719	90488	100631763	94747	101613216	90964	102527767	94328	103620774	94615	104351431	93341	105166369	94188	105894183	92384	106690011	92987	107619910	93654	108583564	93092	109318320	93651	110228534	93064	111028062	95388	111851550	93778	112725157	94857	113506867	91618	114238575	92328	114915568	91853	115826465	91950	116624331	92125	117497457	94274	118220400	93348	119034038	93249	119847800	89269	120443834	94763	121122721	93536	122085362	96090	122647286	94129	123537063	92894	124259448	90517	125190857	92837	125941325	91197	126720323	93508	127641357	92475	128632436	95979	129342504	95835	130159133	94025	130968397	98022	131852968	92428	132646712	93197	133345275	93811	
