20	10	3	10	158602726.751125	3937.4144
7	21.992	0	24.701	6	20.099	46209	0	2	16.492	8	23.805	9	20.621	96748	0	8	19.518	1	24.234	5	23.296	72369	0	7	24.145	8	18.437	2	22.343	87385	0	3	16.045	9	15.991	4	21.424	89471	0	3	20.595	7	20.081	5	21.941	61128	0	1	23.175	5	21.905	4	15.937	94058	0	4	19.805	6	15.311	7	15.016	57537	0	7	21.591	8	24.684	5	21.277	40532	0	5	21.257	3	20.336	0	19.471	95740	0	452117	8.973
1	15.216	3	17.666	2	20.19	44304	0	8	20.982	7	22.107	6	23.231	93154	0	4	18.684	3	19.642	1	18.39	15666	0	7	22.848	6	22.886	2	21.818	65999	0	1	24.195	6	18.414	4	22.688	16799	0	9	23.279	4	23.741	5	18.402	93596	0	6	18.883	4	23.415	2	22.901	45694	0	8	19.956	5	24.174	3	21.597	59247	0	4	19.903	1	17.252	3	19.684	50755	0	5	18.156	2	23.553	0	21.473	37536	0	785170	1.787
9	23.076	7	22.267	8	16.688	17948	0	3	24.903	7	24.683	1	19.049	46686	0	8	20.339	5	23.104	9	17.083	65042	0	9	20.105	2	22.537	7	16.516	89609	0	8	15.21	9	22.137	6	18.326	10086	0	1	21.31	7	23.282	6	20.576	58379	0	8	19.804	1	19.934	7	17.172	44327	0	9	20.084	5	20.03	8	22.757	3299	0	7	20.161	8	16.368	5	24.142	56720	0	0	23.664	6	23.021	1	17.902	71679	0	676647	2.681
5	16.854	9	17.481	2	16.967	10978	0	4	19.878	3	23.58	6	20.855	10260	0	2	20.396	4	16.51	9	18.868	57675	0	9	24.927	5	19.789	2	17.874	86129	0	5	16.695	2	19.771	6	16.328	3919	0	5	15.795	7	19.148	0	24.158	51160	0	5	18.911	3	23.718	4	19.466	64315	0	8	17.423	5	23.244	4	23.356	72194	0	8	19.38	6	24.611	4	17.927	14264	0	3	18.278	7	16.475	1	16.697	5935	0	616115	4.562
8	22.371	4	21.452	2	20.109	44654	0	7	24.346	0	23.592	1	16.724	31971	0	5	16.891	2	24.775	4	19.361	76185	0	6	16.728	3	24.132	0	15.145	1178	0	5	19.935	2	20.452	1	15.223	82797	0	1	16.311	3	17.712	2	18.948	66527	0	2	18.674	5	15.508	4	23.263	10891	0	9	20.391	2	23.965	3	20.062	7046	0	2	17.136	8	20.029	6	24.874	36028	0	2	19.426	9	24.143	4	24.385	68485	0	503676	3.455
3	23.024	0	18.846	8	21.316	83089	0	5	22.92	4	20.584	2	21.028	896	0	8	17.181	7	21.751	5	22.618	73873	0	8	23.192	2	22.752	6	20.046	38750	0	9	24.21	0	16.679	7	17.895	89329	0	3	19.903	8	22.648	9	20.254	82856	0	5	18.174	1	24.878	6	17.918	68923	0	0	19.208	7	15.287	9	18.18	86000	0	5	20.668	4	19.95	7	22.235	5731	0	3	15.662	1	18.499	8	17.948	3504	0	595306	7.136
9	20.086	1	17.103	4	24.913	46681	0	3	17.345	0	24.197	4	16.481	63792	0	7	20.515	0	20.498	8	16.134	55201	0	6	21.033	3	24.957	9	18.125	56645	0	7	17.002	1	22.197	9	18.755	6505	0	2	17.614	8	23.822	7	22.645	60480	0	9	24.324	8	22.226	1	22.615	62688	0	9	23.813	7	20.979	1	16.506	75668	0	7	17.079	1	15.46	6	24.652	3521	0	4	16.974	2	19.942	1	22.007	42606	0	386610	3.904
3	24.422	7	20.282	6	18.72	78979	0	6	19.682	8	15.505	7	17.02	84013	0	5	15.293	8	16.236	0	16.958	66820	0	3	20.609	4	16.82	8	22.11	21197	0	1	23.698	4	23.648	2	23.284	10955	0	6	15.922	4	17.16	2	17.551	61074	0	9	24.48	3	19.401	5	18.429	82224	0	5	23.056	9	20.629	0	17.042	33017	0	0	18.188	4	19.537	7	23.464	31778	0	8	23.8	3	18.87	4	24.436	75596	0	746998	2.994
0	19.414	7	16.675	3	21.431	67113	0	6	23.277	4	19.894	1	15.552	61024	0	1	17.048	0	20.22	7	23.3	41469	0	9	22.273	5	20.896	6	18.598	79548	0	8	20.812	7	16.764	2	24.686	43082	0	4	24.285	9	17.677	6	16.52	22500	0	5	19.507	4	24.538	8	23.695	77787	0	2	23.68	7	20.111	6	20.115	38470	0	4	23.563	0	21.688	9	17.585	60070	0	1	15.747	0	20.926	9	17.67	27907	0	932589	6.943
4	20.786	5	16.075	9	20.241	4335	0	7	16.636	8	16.879	6	20.548	85437	0	6	17.844	7	15.804	9	21.977	63185	0	0	21.87	4	15.06	9	22.504	14149	0	6	16.872	9	18.699	7	16.235	6331	0	6	24.71	9	16.887	3	15.031	22957	0	2	18.994	0	17.746	8	23.919	51622	0	5	16.519	2	21.789	7	22.511	1168	0	2	20.967	5	24.193	1	20.79	76883	0	8	18.417	0	15.198	9	17.909	29902	0	476642	3.638
7	21.78	6	23.883	9	18.823	61326	0	6	20.116	2	24.89	9	17.951	60126	0	1	22.872	0	15.786	6	19.97	89021	0	8	22.037	9	20.79	3	21.55	31689	0	2	19.989	8	18.078	6	20.624	34538	0	3	15.656	2	20.448	5	18.74	66026	0	4	16.535	1	23.869	8	16.452	23139	0	0	22.995	3	16.628	6	23.244	72153	0	5	23.967	1	23.124	7	22.318	44788	0	4	16.614	8	22.788	1	16.219	51344	0	1059219	9.587
