Instance20PP10Act3Res10TResMinUnc0.0MaxUnc0.0Seed9.dat
65448	54807	777	79478	32746	61867	82609	20037	42795	18881	
89226	94667	80051	58869	677	1376	24136	82089	60367	25699	
87111	11599	26877	2404	78931	46793	70990	45596	85290	644	
18279	89334	69594	19223	51621	98787	15046	43971	68153	82305	
68196	42963	91932	88577	4454	27534	58451	71859	54807	35195	
25423	87291	87521	87554	79189	41459	89407	68060	89724	36800	
70825	60528	8642	53726	38808	72730	72907	58849	33663	10475	
54558	53419	1956	71186	11515	2711	33833	21011	75824	92	
7859	90197	42356	4361	56979	47427	35322	55124	50129	80141	
51261	18550	7893	509	78077	4490	69634	57098	88673	21419	
30366	73578	1551	88307	8225	96774	77742	4365	5724	25480	
42489	53464	93778	20309	27225	66755	78550	83754	35512	17510	
11150	5129	68730	7422	3158	5619	79158	58778	19233	69551	
40176	32838	23475	51831	76340	43763	68781	32887	89413	28511	
31225	84794	149	24884	70390	34022	29179	51487	55547	36256	
47945	89158	68370	57418	20752	33304	74291	1869	8383	39867	
72985	37362	64448	60168	11392	15299	58394	54262	24784	87562	
39493	16222	66429	25299	53634	68298	8578	31086	30991	2824	
43399	65019	44166	96432	76141	18481	78607	67635	11817	1948	
55533	88337	88878	96719	89432	7944	59184	69765	75787	11615	
24660	58513	469475	58513	914290	58513	1359105	58513	1803920	58513	2248735	58513	2693550	58513	3138365	58513	3583180	58513	4027995	58513	4472810	58513	4917625	58513	5362440	58513	5807255	58513	6252070	58513	6696885	58513	7141700	58513	7586515	58513	8031330	58513	8476145	58513	8920960	58513	9365775	58513	9810590	58513	10255405	58513	10700220	58513	11145035	58513	11589850	58513	12034665	58513	12479480	58513	12924295	58513	13369110	58513	13813925	58513	14258740	58513	14703555	58513	15148370	58513	15593185	58513	16038000	58513	16482815	58513	16927630	58513	17372445	58513	17817260	58513	18262075	58513	18706890	58513	19151705	58513	19596520	58513	20041335	58513	20486150	58513	20930965	58513	21375780	58513	21820595	58513	22265410	58513	22710225	58513	23155040	58513	23599855	58513	24044670	58513	24489485	58513	24934300	58513	25379115	58513	25823930	58513	26268745	58513	26713560	58513	27158375	58513	27603190	58513	28048005	58513	28492820	58513	28937635	58513	29382450	58513	29827265	58513	30272080	58513	30716895	58513	31161710	58513	31606525	58513	32051340	58513	32496155	58513	32940970	58513	33385785	58513	33830600	58513	34275415	58513	34720230	58513	35165045	58513	35609860	58513	36054675	58513	36499490	58513	36944305	58513	37389120	58513	37833935	58513	38278750	58513	38723565	58513	39168380	58513	39613195	58513	
288865	105971	1024188	105971	1759511	105971	2494834	105971	3230157	105971	3965480	105971	4700803	105971	5436126	105971	6171449	105971	6906772	105971	7642095	105971	8377418	105971	9112741	105971	9848064	105971	10583387	105971	11318710	105971	12054033	105971	12789356	105971	13524679	105971	14260002	105971	14995325	105971	15730648	105971	16465971	105971	17201294	105971	17936617	105971	18671940	105971	19407263	105971	20142586	105971	20877909	105971	21613232	105971	22348555	105971	23083878	105971	23819201	105971	24554524	105971	25289847	105971	26025170	105971	26760493	105971	27495816	105971	28231139	105971	28966462	105971	29701785	105971	30437108	105971	31172431	105971	31907754	105971	32643077	105971	33378400	105971	34113723	105971	34849046	105971	35584369	105971	36319692	105971	37055015	105971	37790338	105971	38525661	105971	39260984	105971	
435771	121022	1023631	121022	1611491	121022	2199351	121022	2787211	121022	3375071	121022	3962931	121022	4550791	121022	5138651	121022	5726511	121022	6314371	121022	6902231	121022	7490091	121022	8077951	121022	8665811	121022	9253671	121022	9841531	121022	10429391	121022	11017251	121022	11605111	121022	12192971	121022	12780831	121022	13368691	121022	13956551	121022	14544411	121022	15132271	121022	15720131	121022	16307991	121022	16895851	121022	17483711	121022	18071571	121022	18659431	121022	19247291	121022	19835151	121022	20423011	121022	21010871	121022	21598731	121022	22186591	121022	22774451	121022	23362311	121022	23950171	121022	24538031	121022	25125891	121022	25713751	121022	26301611	121022	26889471	121022	27477331	121022	28065191	121022	28653051	121022	29240911	121022	29828771	121022	30416631	121022	31004491	121022	31592351	121022	32180211	121022	32768071	121022	33355931	121022	33943791	121022	34531651	121022	35119511	121022	35707371	121022	36295231	121022	36883091	121022	37470951	121022	38058811	121022	38646671	121022	39234531	121022	
271112	95826	753017	95826	1234922	95826	1716827	95826	2198732	95826	2680637	95826	3162542	95826	3644447	95826	4126352	95826	4608257	95826	5090162	95826	5572067	95826	6053972	95826	6535877	95826	7017782	95826	7499687	95826	7981592	95826	8463497	95826	8945402	95826	9427307	95826	9909212	95826	10391117	95826	10873022	95826	11354927	95826	11836832	95826	12318737	95826	12800642	95826	13282547	95826	13764452	95826	14246357	95826	14728262	95826	15210167	95826	15692072	95826	16173977	95826	16655882	95826	17137787	95826	17619692	95826	18101597	95826	18583502	95826	19065407	95826	19547312	95826	20029217	95826	20511122	95826	20993027	95826	21474932	95826	21956837	95826	22438742	95826	22920647	95826	23402552	95826	23884457	95826	24366362	95826	24848267	95826	25330172	95826	25812077	95826	26293982	95826	26775887	95826	27257792	95826	27739697	95826	28221602	95826	28703507	95826	29185412	95826	29667317	95826	30149222	95826	30631127	95826	31113032	95826	31594937	95826	32076842	95826	32558747	95826	33040652	95826	33522557	95826	34004462	95826	34486367	95826	34968272	95826	35450177	95826	35932082	95826	36413987	95826	36895892	95826	37377797	95826	37859702	95826	38341607	95826	38823512	95826	39305417	95826	39787322	95826	
0	33353	720874	118604	1526999	118604	2333124	118604	3139249	118604	3945374	118604	4751499	118604	5557624	118604	6363749	118604	7169874	118604	7975999	118604	8782124	118604	9588249	118604	10394374	118604	11200499	118604	12006624	118604	12812749	118604	13618874	118604	14424999	118604	15231124	118604	16037249	118604	16843374	118604	17649499	118604	18455624	118604	19261749	118604	20067874	118604	20873999	118604	21680124	118604	22486249	118604	23292374	118604	24098499	118604	24904624	118604	25710749	118604	26516874	118604	27322999	118604	28129124	118604	28935249	118604	29741374	118604	30547499	118604	31353624	118604	32159749	118604	32965874	118604	33771999	118604	34578124	118604	35384249	118604	36190374	118604	36996499	118604	37802624	118604	38608749	118604	39414874	118604	
