Instance20PP10Act3Res10TResMinUnc0.0MaxUnc0.0Seed5.dat
80620	60684	60506	8796	87873	42312	18334	28522	34224	55860	
40007	49566	30389	88952	28171	83784	95715	11822	60185	42622	
84567	3525	72248	95468	77199	31480	77727	35442	92233	36061	
1662	19118	21701	62834	51540	67674	41774	1185	33241	97646	
67135	70791	59571	36761	83674	95295	52842	20307	9719	36580	
69350	86328	6929	87671	26636	70498	50067	70357	21791	11389	
37693	80103	41258	24714	34667	76405	2615	24238	45376	92467	
28952	86188	43933	64817	17026	9040	92456	77117	51626	15254	
95809	73229	61643	7088	38459	65323	83852	15104	22435	65003	
28308	25205	31625	54862	26361	98364	86548	37409	84040	42298	
54943	55978	13862	13190	96806	11834	5867	53923	54634	70721	
68460	6280	6878	83381	14455	9035	50712	74209	50176	28207	
57159	30015	5668	5998	80778	1200	63892	91276	90461	29719	
5316	97472	13932	16143	1820	94945	28968	9363	29748	4433	
84738	65008	48981	64558	78376	26988	37836	88494	53343	70393	
54683	44320	3572	94339	18712	61106	90251	60020	85823	76497	
57021	25390	61090	69315	61369	56576	27043	3212	79886	71466	
75125	52216	12764	76915	24973	45272	20948	86186	20927	81144	
66289	80286	89224	45516	60375	37350	49734	82579	14272	20566	
54420	5895	67336	4465	40805	83368	78734	82506	19199	6594	
389837	119748	971004	119748	1552171	119748	2133338	119748	2714505	119748	3295672	119748	3876839	119748	4458006	119748	5039173	119748	5620340	119748	6201507	119748	6782674	119748	7363841	119748	7945008	119748	8526175	119748	9107342	119748	9688509	119748	10269676	119748	10850843	119748	11432010	119748	12013177	119748	12594344	119748	13175511	119748	13756678	119748	14337845	119748	14919012	119748	15500179	119748	16081346	119748	16662513	119748	17243680	119748	17824847	119748	18406014	119748	18987181	119748	19568348	119748	20149515	119748	20730682	119748	21311849	119748	21893016	119748	22474183	119748	23055350	119748	23636517	119748	24217684	119748	24798851	119748	25380018	119748	25961185	119748	26542352	119748	27123519	119748	27704686	119748	28285853	119748	28867020	119748	29448187	119748	30029354	119748	30610521	119748	31191688	119748	31772855	119748	32354022	119748	32935189	119748	33516356	119748	34097523	119748	34678690	119748	35259857	119748	35841024	119748	36422191	119748	37003358	119748	37584525	119748	38165692	119748	38746859	119748	39328026	119748	39909193	119748	40490360	119748	41071527	119748	
