10	10
0	92651	1	83158	2	55659	3	910	4	48523	5	14428	6	40621	7	24040	8	43000	9	116746	
0	8097	1	61520	2	110379	3	35306	4	6027	7	13568	6	41038	5	23202	9	112807	8	98765	
2	519	1	80084	0	191030	4	58072	3	22808	5	55241	6	94169	7	148163	8	169357	9	16864	
2	25057	1	45468	0	43380	4	164665	3	89015	7	114696	6	18051	5	83245	9	17086	8	41416	
1	55180	0	48461	4	74798	3	39039	2	31962	6	51177	5	3842	9	175170	8	45799	7	33524	
1	6502	0	39995	4	59616	3	62913	2	196873	6	56563	5	180104	9	38763	8	11209	7	117654	
1	18522	2	38180	4	5183	0	53110	3	91919	6	48064	7	65686	9	68325	5	28844	8	62665	
1	45181	2	96636	4	55822	0	12104	3	10684	5	138824	7	30917	8	59443	9	18414	6	124436	
0	12036	2	118211	3	86464	4	15345	1	60013	6	119480	7	7961	9	118271	5	28296	8	16206	
0	32292	2	18038	3	197028	4	135438	1	39515	5	15268	7	141623	8	178091	9	27382	6	79789	
