0.0001	0.02005296006401
0.001	0.08232553511941
0.01	0.07298053252289
0.1	0.40380171584143
0.5	1.21371248566928
1.0	1.68100296613092
1.5	2.85535580387352
2.0	2.89737419250233
2.1	2.26133978202092
2.2	2.54658162145641
2.3	3.63501306961366
2.4	3.07422908777214
2.5	5.65189940018941
2.6	3.47182224817275
2.7	4.21510176724099
2.8	4.01348538696567
2.9	3.37031381182075
3.0	2.48310117640846
3.5	3.14802949232629
4.0	5.61495039271562
4.5	8.40432232008489
5.0	5.15388544705587
10.0	15.77698771597127
50.0	6.92240178081567
