tour,start,end,startPos,endPos
1,201,223,0,6
1,244,282,6,4
1,289,327,4,4
1,334,372,4,4
1,379,417,4,4
1,424,457,4,0
2,202,247,0,1
2,282,321,1,3
2,354,392,3,9
2,411,457,9,1
2,492,531,1,3
2,564,602,3,9
2,621,667,9,1
2,702,741,1,3
2,774,812,3,9
2,831,877,9,1
2,912,951,1,3
2,984,1022,3,9
2,1041,1087,9,1
2,1122,1161,1,3
2,1187,1239,3,5
2,1252,1298,5,1
2,1333,1379,1,0
3,205,258,0,5
3,272,331,5,3
3,345,387,3,8
3,412,471,8,3
3,485,505,3,0
4,218,247,0,6
4,265,288,6,8
4,318,361,8,1
4,389,445,1,6
4,463,486,6,8
4,516,559,8,1
4,587,643,1,6
4,661,684,6,8
4,695,738,8,1
4,766,822,1,6
4,840,863,6,8
4,874,917,8,1
4,945,1001,1,6
4,1019,1042,6,8
4,1053,1096,8,1
4,1124,1156,1,4
4,1177,1221,4,0
5,227,272,0,2
5,286,318,2,3
5,342,379,3,2
5,393,425,2,3
5,443,468,3,0
6,227,278,0,2
6,312,363,2,2
6,397,448,2,2
6,482,533,2,2
6,567,618,2,2
6,652,703,2,2
6,717,768,2,2
6,782,833,2,2
6,847,897,2,2
6,926,976,2,2
6,1005,1055,2,2
6,1084,1134,2,2
6,1163,1213,2,2
6,1242,1292,2,2
6,1321,1371,2,2
6,1400,1450,2,2
6,1479,1499,2,0
7,238,276,0,2
7,295,346,2,9
7,378,406,9,2
7,425,476,2,9
7,508,561,9,5
7,590,641,5,9
7,673,726,9,5
7,748,799,5,9
7,831,884,9,5
7,906,957,5,9
7,989,1042,9,5
7,1064,1115,5,9
7,1147,1200,9,5
7,1231,1256,5,0
8,245,278,0,4
8,286,320,4,4
8,348,382,4,9
8,391,426,9,6
8,432,466,6,4
8,494,528,4,9
8,537,572,9,6
8,578,612,6,4
8,640,687,4,5
8,698,736,5,2
8,741,775,2,4
8,803,850,4,5
8,861,899,5,2
8,904,938,2,4
8,966,1013,4,5
8,1024,1070,5,3
8,1095,1126,3,8
8,1154,1174,8,0
9,252,311,0,9
9,340,368,9,9
9,397,450,9,1
9,458,511,1,1
9,519,572,1,1
9,580,633,1,1
9,641,694,1,1
9,702,755,1,1
9,763,816,1,1
9,831,854,1,4
9,885,908,4,4
9,939,962,4,4
9,993,1049,4,5
9,1068,1124,5,5
9,1143,1191,5,3
9,1214,1264,3,0
10,270,296,0,7
10,330,360,7,7
10,383,430,7,0
11,273,301,0,6
11,316,338,6,6
11,373,412,6,4
11,418,445,4,6
11,460,482,6,6
11,517,556,6,4
11,562,589,4,6
11,604,626,6,6
11,661,700,6,4
11,706,733,4,6
11,748,770,6,6
11,805,844,6,4
11,850,877,4,6
11,892,914,6,6
11,935,974,6,4
11,980,1007,4,6
11,1022,1044,6,6
11,1065,1104,6,4
11,1110,1137,4,6
11,1162,1184,6,6
11,1205,1244,6,4
11,1250,1277,4,6
11,1302,1339,6,0
12,277,326,0,6
12,337,387,6,9
12,401,435,9,6
12,446,496,6,9
12,510,544,9,6
12,555,605,6,9
12,619,653,9,6
12,664,714,6,9
12,725,759,9,6
12,770,820,6,9
12,831,865,9,6
12,876,926,6,9
12,937,971,9,6
12,982,1032,6,9
12,1043,1077,9,6
12,1088,1138,6,9
12,1149,1183,9,6
12,1194,1233,6,0
13,292,346,0,4
13,379,405,4,6
13,418,441,6,6
13,473,522,6,0
14,294,314,0,5
14,335,375,5,2
14,380,439,2,0
15,298,331,0,2
15,353,397,2,7
15,430,480,7,1
15,492,512,1,0
16,307,367,0,2
16,400,421,2,0
17,312,370,0,6
17,398,457,6,1
17,489,509,1,0
18,314,339,0,9
18,363,397,9,9
18,408,442,9,9
18,453,512,9,0
19,317,361,0,5
19,374,411,5,1
19,418,455,1,1
19,462,499,1,1
19,506,543,1,1
19,550,587,1,1
19,594,631,1,1
19,638,675,1,1
19,682,719,1,1
19,726,763,1,1
19,770,807,1,1
19,814,851,1,1
19,858,895,1,1
19,902,951,1,8
19,974,1023,8,8
19,1046,1095,8,8
19,1118,1155,8,0
20,319,339,0,6
20,363,422,6,6
20,446,505,6,0
21,321,381,0,5
21,414,474,5,5
21,507,567,5,5
21,600,628,5,3
21,645,673,3,3
21,690,718,3,3
21,735,766,3,5
21,801,832,5,5
21,842,873,5,5
21,883,921,5,2
21,933,971,2,2
21,983,1021,2,2
21,1033,1071,2,2
21,1083,1121,2,2
21,1139,1159,2,0
22,326,364,0,1
22,381,432,1,4
22,438,482,4,6
22,500,558,6,1
22,575,626,1,4
22,632,676,4,6
22,694,752,6,1
22,769,820,1,4
22,826,870,4,6
22,888,946,6,1
22,957,1008,1,4
22,1014,1058,4,6
22,1076,1134,6,1
22,1145,1196,1,4
22,1202,1241,4,0
23,330,364,0,4
23,395,420,4,4
23,451,494,4,5
23,513,556,5,5
23,575,618,5,5
23,637,680,5,5
23,699,742,5,5
23,761,804,5,5
23,838,881,5,5
23,915,958,5,5
23,992,1035,5,5
23,1069,1112,5,5
23,1146,1195,5,6
23,1229,1278,6,6
23,1295,1344,6,6
23,1361,1410,6,6
23,1427,1447,6,0
24,330,363,0,5
24,385,434,5,8
24,441,472,8,1
24,480,520,1,5
