tour,start,end,startPos,endPos
1,216,276,0,7
1,289,313,7,4
1,317,347,4,6
1,382,406,6,7
1,419,443,7,4
1,447,477,4,6
1,512,536,6,7
1,549,573,7,4
1,577,607,4,6
1,642,666,6,7
1,679,703,7,4
1,707,748,4,9
1,781,805,9,7
1,818,842,7,4
1,846,887,4,9
1,920,949,9,2
1,975,999,2,4
1,1003,1044,4,9
1,1072,1101,9,2
1,1127,1151,2,4
1,1155,1196,4,9
1,1224,1253,9,2
1,1258,1287,2,0
2,219,246,0,6
2,251,302,6,6
2,309,360,6,6
2,367,418,6,6
2,446,497,6,6
2,525,576,6,6
2,604,655,6,6
2,683,734,6,6
2,762,813,6,6
2,841,892,6,6
2,920,971,6,6
2,999,1050,6,6
2,1078,1129,6,6
2,1157,1208,6,6
2,1236,1287,6,6
2,1322,1369,6,0
3,229,261,0,4
3,268,313,4,6
3,324,373,6,4
3,386,431,4,6
3,442,491,6,4
3,504,549,4,6
3,560,609,6,4
3,622,667,4,6
3,678,727,6,4
3,752,797,4,6
3,808,857,6,4
3,882,927,4,6
3,938,987,6,4
3,1012,1057,4,6
3,1068,1114,6,6
3,1144,1195,6,0
4,264,315,0,4
4,347,384,4,3
4,411,466,3,0
5,272,296,0,4
5,302,322,4,4
5,328,348,4,4
5,354,374,4,4
5,380,417,4,3
5,426,463,3,3
5,472,509,3,3
5,518,555,3,3
5,590,627,3,3
5,662,699,3,3
5,705,748,3,4
5,760,787,4,9
5,820,847,9,9
5,880,907,9,9
5,940,967,9,9
5,1000,1027,9,9
5,1033,1060,9,9
5,1066,1092,9,5
5,1105,1131,5,5
5,1144,1170,5,5
5,1183,1209,5,5
5,1222,1248,5,5
5,1261,1284,5,0
6,298,358,0,1
6,392,435,1,0
7,312,333,0,6
7,344,365,6,6
7,382,420,6,4
7,430,489,4,6
7,500,526,6,6
7,533,571,6,4
7,586,642,4,3
7,654,680,3,6
7,687,708,6,6
7,740,796,6,3
7,801,827,3,6
7,856,877,6,6
7,909,965,6,3
7,970,996,3,6
7,1025,1046,6,6
7,1078,1134,6,3
7,1151,1177,3,6
7,1206,1247,6,1
7,1260,1282,1,0
8,312,357,0,3
8,373,393,3,9
8,400,426,9,5
8,436,494,5,3
8,510,530,3,9
8,537,563,9,5
8,573,631,5,3
8,647,667,3,9
8,691,717,9,5
8,727,761,5,9
8,791,811,9,9
8,835,861,9,5
8,871,905,5,9
8,935,955,9,9
8,979,1005,9,5
8,1009,1043,5,9
8,1073,1093,9,9
8,1117,1138,9,6
8,1148,1182,6,9
8,1212,1232,9,9
8,1256,1277,9,6
8,1287,1328,6,0
9,312,356,0,2
9,368,394,2,2
9,409,450,2,4
9,461,493,4,9
9,513,539,9,2
9,554,595,2,4
9,606,639,4,7
9,664,690,7,2
9,705,746,2,4
9,757,790,4,7
9,815,846,7,5
9,858,899,5,4
9,910,943,4,7
9,968,999,7,5
9,1017,1058,5,4
9,1069,1102,4,7
9,1127,1158,7,5
9,1176,1217,5,4
9,1228,1261,4,7
9,1286,1306,7,0
10,322,345,0,1
10,350,403,1,1
10,424,477,1,0
11,328,350,0,5
11,368,405,5,6
11,434,490,6,5
11,508,528,5,0
12,331,370,0,5
12,388,416,5,5
12,434,462,5,0
13,332,360,0,1
13,388,435,1,5
13,454,485,5,0
14,334,390,0,7
14,397,437,7,7
14,444,489,7,0
15,341,393,0,7
15,403,438,7,7
15,448,483,7,7
15,493,528,7,7
15,538,573,7,7
15,583,618,7,7
15,628,663,7,7
15,673,708,7,7
15,718,753,7,7
15,763,813,7,0
16,342,368,0,4
16,387,430,4,7
16,447,470,7,0
17,344,366,0,6
17,390,438,6,6
17,441,489,6,6
17,492,540,6,6
17,543,591,6,6
17,594,642,6,6
17,645,690,6,4
17,704,749,4,4
17,763,808,4,4
17,822,867,4,4
17,881,926,4,4
17,940,985,4,4
17,999,1037,4,4
17,1049,1087,4,4
17,1099,1124,4,7
17,1127,1152,7,7
17,1155,1180,7,7
17,1183,1208,7,7
17,1211,1248,7,0
18,347,386,0,5
18,421,477,5,1
18,508,550,1,4
18,580,623,4,5
18,658,714,5,1
18,745,787,1,4
18,817,860,4,5
18,895,951,5,1
18,982,1010,1,5
18,1029,1072,5,5
18,1107,1163,5,1
18,1194,1231,1,0
19,349,377,0,6
19,398,449,6,6
19,470,521,6,6
19,542,593,6,6
19,614,665,6,6
19,686,716,6,6
19,727,757,6,6
19,768,798,6,6
19,815,845,6,6
19,862,892,6,6
19,909,939,6,6
19,956,986,6,6
19,1003,1033,6,6
19,1050,1080,6,6
19,1097,1127,6,6
19,1144,1164,6,0
20,351,392,0,4
20,425,470,4,5
20,491,534,5,4
20,567,612,4,5
20,633,676,5,4
20,709,754,4,5
20,775,818,5,4
20,851,896,4,5
20,917,960,5,4
20,993,1038,4,5
20,1059,1102,5,4
20,1135,1180,4,5
20,1205,1236,5,0
21,353,379,0,6
21,414,463,6,0
22,353,394,0,3
22,426,467,3,0
23,362,403,0,8
23,426,446,8,0
24,366,424,0,7
24,434,477,7,4
24,498,534,4,6
24,549,601,6,7
24,612,655,7,4
24,676,712,4,6
