tour,start,end,startPos,endPos
1,205,238,0,9
1,272,319,9,4
1,342,391,4,6
1,417,471,6,9
1,505,552,9,4
1,575,624,4,6
1,650,704,6,9
1,738,765,9,8
1,800,849,8,6
1,875,929,6,9
1,963,990,9,8
1,1025,1074,8,6
1,1100,1154,6,0
2,246,297,0,3
2,329,354,3,5
2,374,398,5,9
2,404,436,9,0
3,299,347,0,4
3,368,389,4,7
3,421,463,7,2
3,476,512,2,0
4,307,335,0,5
4,353,378,5,1
4,391,442,1,5
4,460,485,5,1
4,498,549,1,5
4,567,592,5,1
4,605,634,1,2
4,642,667,2,1
4,680,709,1,2
4,717,742,2,1
4,755,784,1,2
4,792,817,2,1
4,852,875,1,3
4,907,932,3,1
4,967,990,1,3
4,1022,1047,3,1
4,1082,1105,1,3
4,1137,1162,3,1
4,1197,1220,1,3
4,1252,1277,3,1
4,1312,1335,1,3
4,1367,1398,3,0
5,332,391,0,4
5,418,476,4,1
5,502,560,1,1
5,586,636,1,7
5,669,719,7,7
5,752,802,7,7
5,835,885,7,7
5,918,968,7,7
5,1001,1044,7,6
5,1056,1109,6,5
5,1131,1156,5,7
5,1175,1217,7,6
5,1234,1276,6,6
5,1293,1313,6,0
6,336,371,0,9
6,399,433,9,9
6,461,511,9,0
7,352,388,0,8
7,403,451,8,4
7,476,518,4,8
7,533,581,8,4
7,606,648,4,8
7,663,683,8,8
7,716,758,8,8
7,773,793,8,8
7,826,868,8,8
7,883,903,8,8
7,936,978,8,8
7,993,1013,8,8
7,1041,1083,8,8
7,1098,1118,8,8
7,1146,1167,8,7
7,1179,1199,7,8
7,1227,1248,8,7
7,1260,1280,7,8
7,1308,1333,8,0
8,360,386,0,7
8,397,430,7,2
8,434,467,2,0
9,360,400,0,4
9,419,467,4,0
10,375,432,0,6
10,461,489,6,8
10,501,522,8,7
10,553,605,7,6
10,634,662,6,8
10,674,695,8,7
10,726,778,7,6
10,807,835,6,8
10,847,868,8,7
10,899,951,7,6
10,980,1008,6,8
10,1020,1041,8,7
10,1072,1124,7,6
10,1153,1181,6,8
10,1216,1236,8,0
11,378,432,0,2
11,465,518,2,1
11,537,592,1,8
11,607,642,8,2
11,675,728,2,1
11,747,802,1,8
11,817,852,8,2
11,885,938,2,1
11,957,1012,1,8
11,1027,1062,8,2
11,1095,1150,2,0
12,404,430,0,8
12,458,492,8,8
12,505,557,8,2
12,585,615,2,8
12,643,677,8,8
12,690,742,8,2
12,770,800,2,8
12,828,862,8,8
12,875,927,8,2
12,944,970,2,4
12,978,1012,4,8
12,1025,1077,8,2
12,1094,1120,2,4
12,1139,1173,4,8
12,1186,1238,8,2
12,1255,1281,2,4
12,1300,1334,4,8
12,1347,1372,8,0
13,409,469,0,4
13,477,502,4,4
13,510,535,4,4
13,543,568,4,4
13,597,634,4,1
13,645,682,1,1
13,695,732,1,1
13,745,805,1,6
13,827,887,6,6
13,909,969,6,6
13,991,1051,6,6
13,1056,1116,6,6
13,1121,1181,6,6
13,1186,1246,6,6
13,1255,1299,6,0
14,410,461,0,0
15,728,761,0,7
15,778,806,7,6
15,834,857,6,4
15,868,928,4,7
15,945,973,7,6
15,1001,1024,6,4
15,1035,1095,4,7
15,1113,1141,7,6
15,1169,1192,6,4
15,1203,1263,4,7
15,1281,1333,7,0
16,1054,1076,0,3
16,1098,1129,3,3
16,1151,1182,3,3
16,1204,1235,3,3
16,1257,1288,3,3
16,1310,1341,3,3
16,1363,1393,3,0
17,1090,1150,0,4
17,1167,1196,4,5
17,1223,1276,5,4
17,1293,1336,4,0
