tour,start,end,startPos,endPos
1,206,250,0,7
1,275,306,7,7
1,331,362,7,7
1,387,418,7,7
1,443,474,7,7
1,499,519,7,0
2,212,258,0,5
2,293,331,5,5
2,360,399,5,5
2,434,479,5,0
3,227,285,0,2
3,303,357,2,2
3,375,429,2,2
3,447,492,2,0
4,234,276,0,6
4,302,351,6,4
4,381,415,4,1
4,443,466,1,6
4,492,541,6,4
4,571,605,4,1
4,633,656,1,6
4,682,731,6,4
4,761,795,4,1
4,823,846,1,6
4,872,921,6,4
4,951,985,4,1
4,1013,1036,1,6
4,1062,1088,6,7
4,1121,1155,7,1
4,1183,1206,1,6
4,1232,1271,6,0
5,240,286,0,7
5,318,345,7,8
5,378,407,8,7
5,439,459,7,6
5,469,509,6,0
6,252,284,0,6
6,294,343,6,5
6,351,409,5,9
6,442,479,9,0
7,256,291,0,3
7,316,364,3,9
7,367,395,9,3
7,420,468,3,9
7,471,501,9,0
8,261,314,0,1
8,330,360,1,7
8,367,390,7,1
8,420,451,1,0
9,261,291,0,4
9,297,317,4,4
9,323,343,4,4
9,349,369,4,4
9,375,395,4,4
9,401,452,4,0
10,274,329,0,9
10,355,387,9,5
10,415,470,5,9
10,496,528,9,5
10,556,581,5,6
10,615,647,6,5
10,657,682,5,6
10,716,748,6,5
10,758,783,5,6
10,786,818,6,5
10,828,853,5,6
10,856,888,6,5
10,898,923,5,6
10,926,962,6,9
10,978,1003,9,6
10,1024,1060,6,9
10,1076,1101,9,6
10,1122,1158,6,9
10,1174,1199,9,6
10,1220,1256,6,9
10,1272,1292,9,0
11,291,335,0,3
11,347,378,3,8
11,403,447,8,9
11,472,493,9,0
12,296,336,0,8
12,354,375,8,8
12,393,414,8,8
12,432,487,8,0
13,297,331,0,8
13,337,376,8,8
13,382,421,8,8
13,427,466,8,8
13,472,510,8,0
14,299,347,0,7
14,375,423,7,9
14,438,458,9,0
15,313,352,0,7
15,371,419,7,7
15,445,492,7,0
16,320,366,0,2
16,393,432,2,0
17,322,380,0,2
17,414,439,2,0
18,323,354,0,4
18,371,404,4,4
18,421,454,4,4
18,471,504,4,4
18,521,554,4,4
18,571,601,4,8
18,619,649,8,8
18,667,697,8,8
18,715,745,8,8
18,763,793,8,8
18,811,841,8,8
18,859,889,8,8
18,907,937,8,8
18,955,985,8,8
18,1003,1033,8,8
18,1051,1081,8,8
18,1099,1129,8,8
18,1147,1177,8,8
18,1195,1239,8,0
19,323,370,0,5
19,395,454,5,5
19,474,506,5,5
19,531,590,5,5
19,610,642,5,5
19,667,726,5,5
19,746,778,5,5
19,803,862,5,5
19,882,914,5,5
19,939,998,5,5
19,1018,1050,5,5
19,1075,1134,5,5
19,1154,1186,5,5
19,1211,1248,5,0
20,330,379,0,2
20,397,437,2,8
20,451,474,8,8
20,508,536,8,2
20,554,594,2,8
20,608,631,8,8
20,665,698,8,6
20,728,768,6,8
20,782,805,8,8
20,839,872,8,6
20,902,942,6,8
20,956,979,8,8
20,1013,1046,8,6
20,1061,1101,6,8
20,1115,1138,8,8
20,1172,1223,8,0
21,330,362,0,9
21,390,430,9,8
21,440,486,8,1
21,492,521,1,0
22,330,352,0,1
22,357,412,1,6
22,418,453,6,1
22,458,513,1,6
22,519,554,6,1
22,559,614,1,6
22,620,655,6,1
22,660,715,1,6
22,721,756,6,1
22,761,816,1,6
22,822,857,6,1
22,862,896,1,8
22,924,959,8,1
22,964,998,1,8
22,1026,1061,8,1
22,1066,1100,1,8
22,1128,1163,8,1
22,1168,1202,1,8
22,1230,1259,8,0
23,330,372,0,4
23,378,436,4,4
23,442,500,4,4
23,506,528,4,7
23,540,562,7,7
23,574,596,7,7
23,608,630,7,7
23,642,664,7,7
23,676,698,7,7
23,710,732,7,7
23,744,766,7,7
23,778,800,7,7
23,812,834,7,7
23,846,868,7,7
23,880,902,7,7
23,914,964,7,3
23,987,1037,3,3
23,1060,1110,3,3
23,1133,1156,3,7
23,1173,1196,7,7
23,1213,1236,7,7
23,1253,1276,7,7
23,1293,1314,7,0
24,331,370,0,1
24,378,427,1,4
24,457,479,4,1
24,487,536,1,4
24,566,588,4,1
24,596,645,1,4
24,673,709,4,2
24,726,775,2,4
24,803,839,4,2
24,856,905,2,4
24,933,969,4,2
24,986,1035,2,4
24,1063,1099,4,2
24,1118,1167,2,4
24,1195,1231,4,2
24,1235,1284,2,4
24,1312,1348,4,2
24,1352,1401,2,0
25,331,353,0,6
25,359,399,6,3
25,425,454,3,6
25,460,500,6,3
25,526,555,3,6
25,561,601,6,3
25,627,652,3,9
25,673,713,9,3
25,739,764,3,9
25,785,825,9,3
25,851,876,3,9
