tour,start,end,startPos,endPos
1,241,289,0,5
1,317,343,5,5
1,371,397,5,5
1,425,451,5,5
1,479,539,5,0
2,301,341,0,6
2,351,400,6,6
2,415,464,6,6
2,479,528,6,6
2,543,579,6,8
2,604,640,8,8
2,665,701,8,8
2,726,762,8,8
2,787,823,8,8
2,848,884,8,8
2,909,945,8,8
2,970,1006,8,8
2,1031,1067,8,8
2,1092,1128,8,8
2,1153,1184,8,0
3,309,364,0,5
3,397,433,5,5
3,466,486,5,0
4,313,370,0,9
4,394,423,9,4
4,442,501,4,9
4,525,545,9,0
5,316,361,0,4
5,377,408,4,6
5,415,446,6,6
5,449,480,6,6
5,483,514,6,6
5,517,548,6,6
5,551,582,6,6
5,585,639,6,5
5,655,709,5,5
5,725,779,5,5
5,795,849,5,5
5,865,919,5,5
5,935,974,5,3
5,983,1012,3,1
5,1045,1074,1,1
5,1107,1151,1,0
6,316,341,0,1
6,345,399,1,5
6,403,462,5,2
6,493,513,2,0
7,319,346,0,3
7,354,405,3,3
7,413,464,3,3
7,472,523,3,3
7,531,582,3,3
7,590,621,3,5
7,651,682,5,5
7,712,743,5,5
7,773,804,5,5
7,834,865,5,5
7,877,908,5,5
7,920,951,5,5
7,963,1004,5,8
7,1014,1055,8,8
7,1065,1106,8,8
7,1116,1157,8,8
7,1167,1208,8,8
7,1218,1259,8,8
7,1269,1295,8,0
8,320,366,0,3
8,401,443,3,7
8,468,488,7,0
9,320,373,0,9
9,398,449,9,5
9,465,510,5,9
9,529,580,9,5
9,596,641,5,9
9,666,717,9,5
9,733,778,5,9
9,803,854,9,5
9,870,914,5,2
9,918,969,2,5
9,985,1029,5,2
9,1033,1084,2,5
9,1100,1144,5,2
9,1148,1199,2,5
9,1215,1259,5,2
9,1263,1306,2,0
10,321,365,0,7
10,385,421,7,4
10,447,481,4,0
11,323,351,0,8
11,386,420,8,4
11,454,477,4,6
11,512,559,6,8
11,594,628,8,4
11,662,685,4,6
11,720,767,6,8
11,802,836,8,4
11,860,883,4,6
11,918,942,6,6
11,970,1004,6,4
11,1028,1051,4,6
11,1086,1110,6,6
11,1138,1197,6,2
11,1219,1242,2,6
11,1277,1305,6,0
12,325,371,0,9
12,378,426,9,9
12,433,481,9,9
12,495,543,9,9
12,546,594,9,9
12,597,645,9,9
12,669,717,9,9
12,741,789,9,9
12,813,856,9,4
12,863,906,4,4
12,913,956,4,4
12,963,1006,4,4
12,1013,1056,4,4
12,1063,1106,4,4
12,1113,1156,4,4
12,1163,1201,4,3
12,1236,1277,3,0
13,327,384,0,8
13,415,469,8,7
13,492,523,7,8
13,554,608,8,7
13,631,662,7,8
13,693,747,8,7
13,770,801,7,8
13,836,890,8,7
13,913,944,7,8
13,979,1033,8,7
13,1056,1087,7,8
13,1122,1176,8,7
13,1199,1256,7,0
14,328,349,0,1
14,383,412,1,2
14,431,463,2,1
14,497,526,1,2
14,545,577,2,1
14,611,640,1,2
14,659,691,2,1
14,725,754,1,2
14,773,805,2,1
