tour,start,end,startPos,endPos
1,285,313,0,5
1,317,364,5,9
1,374,409,9,5
1,413,460,5,9
1,470,505,9,5
1,509,556,5,9
1,591,626,9,5
1,630,676,5,8
1,683,718,8,5
1,722,768,5,8
1,775,810,8,5
1,816,862,5,8
1,869,904,8,5
1,910,956,5,8
1,963,998,8,5
1,1004,1050,5,8
1,1063,1098,8,5
1,1104,1150,5,8
1,1163,1198,8,5
1,1204,1226,5,0
2,314,357,0,7
2,388,444,7,5
2,448,506,5,5
2,530,562,5,7
2,593,649,7,5
2,653,711,5,5
2,735,767,5,7
2,798,854,7,5
2,858,916,5,5
2,940,972,5,7
2,1003,1059,7,5
2,1063,1121,5,5
2,1145,1165,5,0
3,320,358,0,5
3,371,407,5,5
3,421,457,5,5
3,471,495,5,0
4,340,363,0,4
4,394,438,4,4
4,469,513,4,4
4,544,588,4,4
4,619,674,4,2
4,695,750,2,2
4,771,826,2,2
4,847,902,2,2
4,923,978,2,2
4,999,1054,2,2
4,1075,1130,2,2
4,1151,1206,2,2
4,1227,1282,2,2
4,1303,1358,2,2
4,1379,1399,2,0
5,345,395,0,5
5,427,481,5,0
6,351,408,0,4
6,427,451,4,3
6,455,491,3,0
7,352,405,0,3
7,412,466,3,8
7,488,544,8,3
7,551,605,3,8
7,627,683,8,3
7,690,744,3,8
7,766,822,8,3
7,829,883,3,8
7,905,961,8,3
7,995,1049,3,8
7,1071,1127,8,3
7,1161,1215,3,8
7,1237,1293,8,3
7,1327,1381,3,8
7,1403,1428,8,0
8,352,402,0,5
8,406,447,5,4
8,455,495,4,7
8,498,522,7,5
8,526,567,5,4
8,575,615,4,7
8,618,642,7,5
8,646,687,5,4
8,696,736,4,7
8,739,764,7,3
8,790,831,3,4
8,840,880,4,7
8,883,908,7,3
8,934,975,3,4
8,984,1024,4,7
8,1027,1052,7,3
8,1078,1131,3,7
8,1160,1209,7,0
9,354,388,0,2
9,394,433,2,1
9,438,486,1,0
10,359,385,0,6
10,389,435,6,2
10,458,478,2,0
11,360,407,0,4
11,423,472,4,4
11,504,524,4,0
12,368,409,0,1
12,437,460,1,1
12,488,511,1,1
12,539,562,1,1
12,590,613,1,1
12,641,664,1,1
12,692,715,1,1
12,743,766,1,1
12,794,817,1,1
12,845,868,1,1
12,896,919,1,1
12,947,970,1,1
12,998,1021,1,1
12,1049,1072,1,1
12,1100,1123,1,1
12,1151,1171,1,0
13,381,403,0,5
13,411,437,5,3
13,472,517,3,6
13,544,570,6,3
13,605,650,3,6
13,677,703,6,3
13,738,783,3,6
13,810,836,6,3
13,871,916,3,6
13,943,969,6,3
13,1004,1049,3,6
13,1076,1102,6,3
13,1110,1155,3,6
13,1182,1208,6,3
13,1216,1261,3,6
13,1288,1311,6,0
14,412,435,0,8
14,455,512,8,8
14,526,552,8,4
14,584,605,4,8
14,625,658,8,5
14,693,719,5,4
14,751,772,4,8
14,797,830,8,5
14,865,891,5,4
14,923,944,4,8
14,969,1024,8,6
14,1033,1058,6,8
14,1083,1104,8,8
14,1129,1185,8,0
15,715,769,0,6
15,793,824,6,6
15,848,879,6,6
15,903,934,6,6
15,958,989,6,6
15,1013,1044,6,6
15,1068,1099,6,6
15,1104,1135,6,6
15,1140,1171,6,6
15,1176,1206,6,0
16,1100,1144,0,3
16,1179,1223,3,8
16,1228,1273,8,0
17,1137,1168,0,7
17,1177,1198,7,0
