tour,start,end,startPos,endPos
1,239,283,0,1
1,313,334,1,1
1,364,385,1,1
1,415,436,1,1
1,466,487,1,1
1,517,538,1,1
1,568,589,1,1
1,619,640,1,1
1,670,691,1,1
1,721,742,1,1
1,775,796,1,1
1,828,871,1,6
1,885,928,6,6
1,942,962,6,3
1,982,1023,3,1
1,1037,1078,1,1
1,1092,1133,1,1
1,1147,1201,1,4
1,1236,1273,4,3
1,1283,1320,3,3
1,1330,1367,3,3
1,1377,1407,3,1
1,1438,1485,1,0
2,288,348,0,8
2,379,417,8,4
2,436,456,4,1
2,460,493,1,8
2,524,544,8,0
3,289,344,0,6
3,363,409,6,6
3,428,482,6,0
4,292,334,0,4
4,360,404,4,4
4,417,446,4,7
4,450,510,7,4
4,525,569,4,4
4,582,611,4,7
4,615,675,7,4
4,709,753,4,4
4,766,795,4,7
4,799,859,7,4
4,893,937,4,4
4,950,979,4,7
4,983,1043,7,4
4,1077,1121,4,4
4,1134,1163,4,7
4,1189,1249,7,4
4,1283,1303,4,0
5,299,357,0,4
5,381,421,4,4
5,445,465,4,0
6,313,360,0,3
6,381,433,3,8
6,457,477,8,0
7,329,364,0,2
7,396,430,2,8
7,459,504,8,1
7,535,590,1,4
7,612,646,4,8
7,675,720,8,1
7,751,806,1,4
7,828,862,4,8
7,891,936,8,1
7,967,1022,1,4
7,1044,1102,4,6
7,1123,1171,6,0
8,335,364,0,1
8,375,433,1,0
9,339,375,0,6
9,399,450,6,0
10,342,372,0,5
10,388,441,5,4
10,447,500,4,4
10,506,559,4,4
10,581,634,4,4
10,656,709,4,4
10,731,784,4,4
10,806,859,4,4
10,881,934,4,4
10,956,1009,4,4
10,1031,1062,4,2
10,1084,1115,2,2
10,1141,1172,2,2
10,1198,1229,2,2
10,1255,1286,2,2
10,1312,1343,2,2
10,1369,1391,2,0
11,356,402,0,3
11,406,427,3,4
11,439,476,4,3
11,480,505,3,0
12,360,405,0,3
12,431,484,3,0
13,364,389,0,6
13,395,430,6,7
13,434,454,7,6
13,460,481,6,3
13,498,518,3,6
13,524,545,6,3
13,562,582,3,6
13,588,609,6,3
13,626,646,3,6
13,652,673,6,3
13,690,710,3,6
13,722,743,6,3
13,754,774,3,6
13,786,807,6,3
13,818,838,3,6
13,850,871,6,3
13,882,902,3,6
13,914,965,6,1
13,989,1009,1,6
13,1021,1072,6,1
13,1096,1116,1,6
13,1128,1179,6,0
14,367,404,0,9
14,423,450,9,1
14,484,504,1,0
15,374,411,0,1
15,438,480,1,1
15,504,556,1,6
15,588,631,6,1
15,658,700,1,1
15,726,778,1,6
15,810,852,6,0
16,374,419,0,3
16,424,448,3,7
16,457,487,7,0
17,375,414,0,6
17,427,461,6,5
17,482,516,5,3
17,531,579,3,6
17,592,626,6,5
17,647,696,5,1
17,707,755,1,6
17,768,802,6,5
17,823,872,5,1
17,883,931,1,6
17,944,978,6,5
17,999,1048,5,1
17,1059,1107,1,6
17,1120,1154,6,5
17,1175,1224,5,1
17,1235,1261,1,0
18,379,425,0,4
18,448,494,4,6
18,500,548,6,6
18,558,605,6,4
18,628,674,4,6
18,680,728,6,6
18,738,785,6,4
18,808,854,4,6
18,860,908,6,6
18,918,961,6,8
18,976,1022,8,6
18,1028,1076,6,6
18,1086,1129,6,8
18,1144,1190,8,6
18,1196,1244,6,6
18,1250,1293,6,8
18,1308,1354,8,6
18,1360,1408,6,6
18,1414,1450,6,0
19,390,435,0,6
19,438,484,6,3
19,496,517,3,7
19,541,584,7,6
19,587,621,6,9
19,643,664,9,7
19,688,731,7,6
19,734,768,6,9
19,790,811,9,7
19,835,878,7,6
19,881,915,6,9
19,937,966,9,7
19,973,1016,7,6
19,1029,1063,6,9
19,1085,1114,9,7
19,1131,1174,7,6
19,1187,1231,6,0
20,392,432,0,5
20,445,465,5,8
20,486,522,8,5
20,535,594,5,9
20,619,655,9,5
20,668,727,5,9
20,752,788,9,5
20,801,860,5,9
20,863,899,9,5
20,912,971,5,9
20,977,1012,9,8
20,1028,1087,8,9
20,1101,1136,9,8
20,1160,1182,8,3
20,1212,1247,3,8
20,1271,1300,8,0
21,400,450,0,6
21,466,490,6,9
21,499,550,9,3
21,563,622,3,6
21,638,662,6,9
21,671,722,9,3
21,733,792,3,6
21,808,832,6,9
21,841,892,9,3
21,903,962,3,6
21,978,1002,6,9
21,1011,1059,9,3
21,1067,1126,3,6
21,1142,1198,6,4
21,1212,1260,4,3
21,1268,1288,3,0
22,411,441,0,2
22,446,474,2,6
22,487,536,6,8
22,553,604,8,7
22,616,644,7,6
22,657,706,6,8
22,723,774,8,7
22,786,814,7,6
22,818,867,6,8
22,884,935,8,7
22,947,975,7,6
22,979,1028,6,8
22,1045,1096,8,7
22,1099,1127,7,6
22,1131,1180,6,8
22,1197,1248,8,7
22,1251,1296,7,0
23,418,470,0,2
23,484,508,2,2
23,512,536,2,2
23,539,563,2,2
23,566,590,2,2
23,593,617,2,2
23,620,644,2,2
23,647,671,2,2
23,674,698,2,2
23,701,725,2,2
23,754,778,2,2
23,807,831,2,2
23,860,884,2,2
23,913,937,2,2
23,970,994,2,2
23,1027,1051,2,2
23,1084,1108,2,2
23,1136,1160,2,2
23,1188,1243,2,0
24,735,793,0,8
24,824,872,8,8
24,903,951,8,8
24,982,1030,8,8
24,1061,1109,8,8
24,1140,1188,8,8
24,1219,1267,8,8
24,1298,1346,8,8
24,1377,1397,8,7
24,1420,1440,7,7
24,1463,1483,7,0
25,975,1010,0,4
25,1030,1053,4,3
25,1082,1114,3,4
25,1117,1151,4,0
26,990,1013,0,7
26,1025,1068,7,7
26,1080,1123,7,7
26,1133,1176,7,7
26,1186,1229,7,7
26,1239,1259,7,0
27,1023,1074,0,8
27,1098,1129,8,8
27,1153,1184,8,8
27,1188,1219,8,8
27,1223,1254,8,8
27,1258,1301,8,0
28,1024,1070,0,3
28,1099,1126,3,3
28,1131,1170,3,0
29,1107,1154,0,8
29,1176,1226,8,7
29,1260,1317,7,3
29,1335,1388,3,8
29,1410,1465,8,0
