tour,start,end,startPos,endPos
1,228,288,0,2
1,299,347,2,2
1,358,406,2,2
1,417,465,2,2
1,476,500,2,0
2,229,266,0,7
2,278,328,7,8
2,350,377,8,2
2,381,414,2,7
2,426,476,7,8
2,497,532,8,7
2,535,568,7,7
2,580,630,7,8
2,651,686,8,7
2,689,722,7,7
2,734,784,7,8
2,805,840,8,7
2,843,876,7,7
2,888,938,7,8
2,959,994,8,7
2,1013,1046,7,7
2,1058,1108,7,8
2,1133,1176,8,0
3,246,304,0,9
3,319,379,9,6
3,383,409,6,9
3,424,484,9,6
3,488,514,6,9
3,529,589,9,6
3,593,619,6,9
3,634,694,9,6
3,698,724,6,9
3,739,799,9,6
3,803,829,6,9
3,844,904,9,6
3,908,932,6,7
3,945,1005,7,6
3,1009,1033,6,7
3,1046,1106,7,6
3,1110,1134,6,7
3,1147,1198,7,0
4,259,307,0,5
4,311,338,5,5
4,342,369,5,5
4,373,400,5,5
4,412,456,5,0
5,263,310,0,4
5,318,344,4,8
5,361,390,8,6
5,422,468,6,4
5,476,502,4,8
5,519,548,8,6
5,580,626,6,4
5,634,660,4,8
5,677,706,8,6
5,738,784,6,4
5,792,818,4,8
5,835,864,8,6
5,896,942,6,4
5,950,976,4,8
5,993,1037,8,3
5,1068,1114,3,4
5,1122,1150,4,0
6,264,294,0,3
6,317,365,3,6
6,385,436,6,3
6,459,507,3,6
6,513,564,6,3
6,587,635,3,6
6,640,691,6,3
6,714,762,3,6
6,767,799,6,7
6,814,862,7,6
6,875,907,6,7
6,922,970,7,6
6,983,1003,6,9
6,1035,1083,9,6
6,1096,1116,6,9
6,1148,1196,9,6
6,1209,1241,6,1
6,1263,1302,1,0
7,282,313,0,8
7,318,349,8,8
7,354,385,8,8
7,390,415,8,8
7,422,447,8,8
7,454,479,8,8
7,486,511,8,8
7,518,543,8,8
7,550,575,8,8
7,582,607,8,8
7,614,639,8,8
7,646,671,8,8
7,678,703,8,8
7,710,735,8,8
7,742,767,8,8
7,774,799,8,8
7,806,831,8,8
7,838,863,8,8
7,870,895,8,8
7,902,927,8,8
7,934,959,8,8
7,966,991,8,8
7,998,1049,8,2
7,1084,1135,2,2
7,1170,1221,2,2
7,1256,1276,2,0
8,285,308,0,6
8,324,344,6,6
8,360,380,6,6
8,396,416,6,6
8,432,482,6,0
9,289,324,0,5
9,338,370,5,4
9,399,431,4,5
9,436,462,5,0
10,294,347,0,5
10,382,426,5,8
10,460,498,8,1
10,518,562,1,8
10,596,634,8,1
10,654,698,1,8
10,732,770,8,1
10,790,837,1,4
10,855,893,4,1
10,913,960,1,4
10,978,1016,4,1
10,1036,1086,1,4
10,1098,1136,4,1
10,1153,1203,1,4
10,1215,1253,4,1
10,1270,1319,1,4
10,1329,1367,4,1
10,1384,1437,1,7
10,1449,1469,7,0
11,303,352,0,1
11,370,395,1,1
11,413,438,1,1
11,456,498,1,0
12,306,340,0,9
12,349,382,9,5
12,396,419,5,4
12,431,477,4,9
12,486,519,9,5
12,533,556,5,4
12,568,614,4,9
12,623,656,9,5
12,670,690,5,2
12,706,752,2,9
12,761,794,9,5
12,815,835,5,2
12,851,897,2,9
12,906,939,9,5
12,960,980,5,2
12,996,1042,2,9
12,1051,1084,9,5
12,1105,1125,5,2
12,1141,1191,2,0
13,310,370,0,9
13,377,411,9,9
13,418,452,9,9
13,457,491,9,9
13,496,530,9,9
13,535,569,9,9
13,574,614,9,3
13,630,670,3,3
13,686,726,3,3
13,738,778,3,3
13,790,830,3,3
13,842,882,3,3
13,894,934,3,3
13,946,986,3,3
13,1016,1056,3,3
13,1086,1126,3,3
13,1156,1196,3,3
13,1226,1266,3,3
13,1296,1336,3,3
13,1366,1406,3,3
13,1436,1456,3,0
14,311,334,0,7
14,364,386,7,2
14,412,464,2,6
14,473,503,6,7
14,533,555,7,2
14,581,633,2,6
14,642,672,6,7
14,702,724,7,2
14,750,802,2,6
14,811,841,6,7
14,871,893,7,2
14,919,971,2,6
14,980,1010,6,7
14,1040,1062,7,2
14,1088,1140,2,6
14,1149,1179,6,7
14,1209,1229,7,0
15,321,379,0,2
15,385,444,2,7
15,464,489,7,5
15,519,546,5,2
15,552,611,2,7
15,631,656,7,5
15,686,727,5,4
15,759,818,4,7
15,838,863,7,5
15,893,928,5,4
15,939,998,4,7
15,1018,1043,7,5
15,1073,1108,5,4
15,1119,1179,4,7
15,1208,1233,7,5
15,1263,1298,5,4
15,1309,1369,4,7
15,1382,1407,7,5
15,1437,1484,5,0
16,327,385,0,8
16,405,440,8,8
16,460,495,8,8
16,515,574,8,5
16,577,636,5,5
16,639,670,5,2
16,689,720,2,2
16,739,770,2,2
16,789,820,2,2
16,839,870,2,2
16,889,920,2,2
16,939,970,2,2
16,989,1020,2,2
16,1039,1070,2,2
16,1089,1120,2,2
16,1139,1179,2,0
17,327,355,0,5
17,358,399,5,7
17,412,454,7,5
17,457,498,5,7
17,511,553,7,5
17,556,597,5,7
17,610,652,7,5
17,655,696,5,7
17,709,751,7,5
17,754,795,5,7
17,808,850,7,5
17,853,894,5,7
17,907,949,7,5
17,952,993,5,7
17,1006,1048,7,5
17,1051,1085,5,9
17,1103,1145,9,5
17,1148,1168,5,0
18,334,393,0,1
18,410,468,1,2
18,480,539,2,1
18,556,614,1,2
18,626,685,2,1
18,702,760,1,2
18,772,831,2,1
18,848,906,1,2
18,918,977,2,1
18,994,1052,1,2
18,1064,1123,2,1
18,1140,1198,1,2
18,1210,1269,2,1
18,1286,1312,1,0
19,335,371,0,4
19,401,432,4,4
19,450,470,4,4
19,500,531,4,4
19,549,569,4,4
19,599,630,4,4
19,648,668,4,4
19,698,729,4,4
19,747,767,4,4
19,799,822,4,0
20,335,388,0,8
20,409,442,8,8
20,463,505,8,0
21,337,369,0,8
21,380,429,8,8
21,440,489,8,8
21,500,535,8,0
22,339,390,0,2
22,423,482,2,1
22,497,517,1,0
23,339,394,0,1
23,413,444,1,0
24,339,396,0,7
24,429,451,7,7
24,484,506,7,7
24,539,561,7,7
24,594,641,7,9
24,674,721,9,9
24,754,801,9,9
24,833,880,9,9
24,912,959,9,9
24,991,1038,9,9
24,1070,1117,9,9
24,1146,1204,9,0
25,339,397,0,9
25,432,470,9,9
25,495,536,9,5
25,560,609,5,9
25,644,682,9,9
25,707,732,9,8
25,760,809,8,9
25,844,871,9,5
25,890,915,5,8
25,943,992,8,9
25,1027,1054,9,5
25,1073,1098,5,8
25,1126,1168,8,7
25,1175,1235,7,0
26,340,373,0,4
26,397,449,4,5
26,463,490,5,0
27,342,374,0,4
27,387,434,4,4
27,447,480,4,0
28,349,396,0,3
28,431,457,3,3
28,474,508,3,3
28,543,569,3,3
28,586,609,3,5
28,625,651,5,3
28,668,691,3,5
28,707,733,5,3
28,750,773,3,5
28,789,815,5,3
28,832,855,3,5
28,871,897,5,3
28,914,937,3,5
28,953,979,5,3
28,1001,1024,3,5
28,1040,1066,5,3
28,1088,1111,3,5
28,1127,1153,5,3
28,1175,1198,3,5
28,1214,1240,5,3
28,1262,1285,3,5
28,1301,1361,5,0
29,350,380,0,6
29,395,448,6,2
29,476,501,2,8
29,527,570,8,6
29,579,632,6,2
29,660,685,2,8
29,711,754,8,6
29,763,816,6,2
29,844,892,2,7
29,901,944,7,6
29,953,1006,6,2
29,1034,1082,2,7
29,1091,1134,7,6
29,1143,1196,6,2
29,1224,1263,2,0
30,352,402,0,1
30,422,466,1,0
31,353,412,0,5
31,427,482,5,7
31,487,522,7,5
31,537,592,5,7
31,597,632,7,5
31,647,702,5,7
31,707,730,7,6
31,753,808,6,7
31,813,836,7,6
31,859,914,6,7
31,919,977,7,7
31,1005,1060,7,7
31,1065,1123,7,7
31,1151,1206,7,7
31,1211,1269,7,7
31,1297,1345,7,0
32,354,391,0,9
32,416,451,9,6
32,475,525,6,4
32,542,602,4,9
32,627,665,9,6
32,687,737,6,4
32,754,814,4,9
32,839,877,9,6
32,899,949,6,4
32,966,1026,4,9
32,1051,1089,9,6
32,1111,1161,6,4
32,1178,1230,4,5
32,1252,1290,5,6
32,1312,1332,6,0
33,357,387,0,1
33,416,443,1,1
33,472,492,1,0
34,359,403,0,5
34,410,434,5,5
34,441,470,5,5
34,482,511,5,5
34,523,552,5,5
34,564,593,5,5
34,605,631,5,5
34,653,679,5,5
34,701,727,5,5
34,749,788,5,5
34,812,851,5,5
34,875,914,5,5
34,938,977,5,5
34,1001,1040,5,5
34,1064,1103,5,5
34,1127,1166,5,5
34,1190,1229,5,5
34,1253,1294,5,2
34,1326,1367,2,2
34,1399,1446,2,0
35,360,383,0,8
35,399,451,8,4
35,480,524,4,6
35,534,577,6,8
35,611,663,8,4
35,692,736,4,6
35,746,789,6,8
35,823,875,8,4
35,904,934,4,4
35,944,987,4,8
35,1021,1073,8,4
35,1102,1132,4,4
35,1137,1180,4,8
35,1214,1234,8,0
36,361,414,0,5
36,417,440,5,6
36,456,494,6,0
37,361,394,0,8
37,397,418,8,5
37,429,478,5,8
37,481,502,8,5
37,513,562,5,8
37,565,586,8,5
37,597,646,5,8
37,660,681,8,5
37,692,741,5,8
37,755,776,8,5
37,783,832,5,8
37,846,867,8,5
37,874,923,5,8
37,937,958,8,5
37,985,1034,5,8
37,1048,1069,8,5
37,1096,1145,5,8
37,1159,1180,8,5
37,1207,1256,5,8
37,1270,1291,8,5
37,1318,1351,5,0
38,362,421,0,0
39,363,403,0,9
39,424,483,9,9
39,497,557,9,6
39,590,634,6,9
39,655,714,9,9
39,728,785,9,5
39,815,859,5,9
39,880,939,9,9
39,953,1010,9,5
39,1040,1084,5,9
39,1116,1175,9,9
39,1189,1220,9,1
39,1253,1297,1,9
39,1329,1388,9,9
39,1402,1433,9,1
39,1454,1474,1,0
40,368,426,0,9
40,448,505,9,9
40,535,562,9,9
40,584,641,9,9
40,671,698,9,9
40,733,790,9,0
41,370,395,0,8
41,414,465,8,6
41,479,524,6,0
42,370,399,0,1
42,421,481,1,3
42,510,535,3,1
42,553,587,1,1
42,609,669,1,3
42,679,704,3,1
42,718,767,1,6
42,776,836,6,3
42,846,871,3,1
42,885,934,1,6
42,964,1024,6,3
42,1034,1059,3,1
42,1073,1122,1,6
42,1152,1212,6,3
42,1222,1247,3,1
42,1278,1327,1,0
43,370,402,0,5
43,433,479,5,7
43,488,535,7,2
43,561,584,2,5
43,615,661,5,7
43,670,717,7,2
43,743,766,2,5
43,797,834,5,7
43,854,901,7,2
43,927,950,2,5
43,981,1018,5,7
43,1038,1085,7,2
43,1111,1134,2,5
43,1165,1202,5,7
43,1222,1269,7,2
43,1295,1326,2,0
44,372,417,0,9
44,428,487,9,5
44,504,529,5,9
44,540,599,9,5
44,616,641,5,9
44,652,711,9,5
44,732,757,5,9
44,768,827,9,5
44,848,873,5,9
44,884,943,9,5
44,964,989,5,9
44,1000,1059,9,5
44,1080,1105,5,9
44,1116,1175,9,5
44,1196,1221,5,9
44,1232,1291,9,5
44,1312,1332,5,0
45,375,410,0,3
45,432,455,3,1
45,487,513,1,0
46,377,404,0,6
46,432,472,6,0
47,377,434,0,0
48,383,435,0,7
48,440,485,7,0
49,387,432,0,9
49,453,473,9,0
50,388,426,0,8
50,451,487,8,7
50,506,540,7,8
50,565,601,8,7
50,627,661,7,8
50,686,722,8,7
50,731,765,7,8
50,790,826,8,7
50,835,869,7,8
50,894,930,8,7
50,939,973,7,8
50,998,1034,8,7
50,1043,1077,7,8
50,1102,1138,8,7
50,1147,1181,7,8
50,1206,1244,8,3
50,1251,1285,3,8
50,1310,1348,8,3
50,1355,1409,3,0
51,389,419,0,4
51,436,474,4,1
51,478,536,1,4
51,553,591,4,1
51,595,653,1,4
51,670,722,4,6
51,750,808,6,4
51,825,877,4,6
51,905,963,6,4
51,987,1039,4,6
51,1067,1125,6,4
51,1149,1201,4,0
52,389,442,0,3
52,465,513,3,0
53,405,428,0,5
53,463,486,5,5
53,521,544,5,5
53,579,602,5,5
53,637,660,5,5
53,695,718,5,5
53,753,776,5,5
53,811,834,5,5
53,869,892,5,5
53,927,971,5,4
53,1003,1047,4,4
53,1079,1123,4,4
53,1155,1207,4,0
54,409,469,0,5
54,503,523,5,0
55,414,466,0,7
55,501,521,7,0
56,418,448,0,0
57,699,748,0,3
57,755,779,3,7
57,788,839,7,6
57,867,924,6,3
57,931,955,3,7
57,964,1015,7,6
57,1047,1104,6,3
57,1111,1135,3,7
57,1144,1195,7,6
57,1227,1284,6,3
57,1291,1315,3,7
57,1324,1359,7,0
58,704,740,0,6
58,750,808,6,6
58,843,892,6,6
58,902,960,6,6
58,995,1051,6,8
58,1074,1132,8,6
58,1167,1223,6,8
58,1246,1269,8,7
58,1289,1322,7,0
59,763,813,0,5
59,829,881,5,5
59,897,946,5,6
59,962,1011,6,6
59,1027,1076,6,6
59,1092,1141,6,6
59,1157,1206,6,6
59,1222,1271,6,6
59,1287,1323,6,0
60,992,1019,0,6
60,1023,1056,6,2
60,1091,1138,2,3
60,1146,1197,3,6
60,1211,1244,6,2
60,1279,1299,2,0
61,1008,1065,0,5
61,1072,1127,5,3
61,1139,1161,3,5
61,1168,1223,5,3
61,1235,1269,3,0
62,1011,1031,0,4
62,1036,1084,4,5
62,1118,1156,5,4
62,1161,1212,4,0
63,1032,1057,0,2
63,1077,1129,2,8
63,1133,1188,8,0
64,1072,1111,0,1
64,1139,1175,1,1
64,1203,1224,1,0
65,1074,1113,0,2
65,1131,1175,2,5
65,1182,1242,5,0
66,1075,1105,0,2
66,1133,1193,2,0
67,1105,1132,0,4
67,1149,1208,4,0
68,1119,1148,0,5
68,1172,1221,5,0
69,1129,1176,0,5
69,1204,1256,5,0
70,1141,1187,0,4
70,1194,1252,4,4
70,1259,1283,4,2
70,1306,1330,2,2
70,1353,1377,2,2
70,1400,1439,2,0
