tour,start,end,startPos,endPos
1,206,230,0,2
1,243,265,2,3
1,287,308,3,6
1,328,385,6,2
1,398,420,2,3
1,448,469,3,6
1,489,517,6,4
1,543,565,4,3
1,593,640,3,1
1,662,690,1,4
1,716,738,4,3
1,766,813,3,1
1,835,856,1,8
1,876,898,8,3
1,926,973,3,1
1,982,1003,1,8
1,1023,1045,8,3
1,1073,1120,3,1
1,1129,1150,1,8
1,1158,1215,8,0
2,300,321,0,6
2,342,388,6,6
2,409,455,6,6
2,476,522,6,6
2,543,589,6,6
2,624,670,6,6
2,705,751,6,6
2,786,832,6,6
2,861,907,6,6
2,936,982,6,6
2,1006,1052,6,6
2,1079,1125,6,6
2,1152,1207,6,0
3,304,359,0,4
3,368,405,4,9
3,435,470,9,6
3,492,544,6,4
3,553,590,4,9
3,620,660,9,3
3,664,716,3,4
3,725,762,4,9
3,792,832,9,3
3,852,904,3,4
3,913,950,4,9
3,980,1016,9,3
3,1048,1100,3,4
3,1109,1146,4,9
3,1176,1212,9,3
3,1244,1304,3,0
4,351,372,0,8
4,383,417,8,8
4,428,462,8,8
4,473,507,8,8
4,518,552,8,8
4,569,603,8,8
4,620,654,8,8
4,671,705,8,8
4,722,756,8,8
4,773,807,8,8
4,824,858,8,8
4,875,909,8,8
4,926,960,8,8
4,977,1011,8,8
4,1028,1062,8,8
4,1079,1113,8,8
4,1130,1164,8,8
4,1181,1215,8,8
4,1232,1266,8,8
4,1278,1312,8,8
4,1324,1344,8,0
5,362,409,0,3
5,426,479,3,3
5,500,520,3,0
6,373,430,0,8
6,451,506,8,0
7,413,440,0,0
8,1022,1045,0,8
8,1048,1078,8,1
8,1113,1134,1,5
8,1163,1190,5,6
8,1214,1243,6,0
