tour,start,end,startPos,endPos
1,208,268,0,1
1,300,349,1,7
1,371,405,7,8
1,428,462,8,8
1,485,519,8,8
1,542,576,8,8
1,599,633,8,8
1,656,690,8,8
1,713,747,8,8
1,766,800,8,8
1,819,853,8,8
1,872,906,8,8
1,925,959,8,8
1,966,1000,8,8
1,1007,1041,8,8
1,1048,1082,8,8
1,1089,1123,8,8
1,1149,1206,8,0
2,238,276,0,2
2,285,326,2,2
2,335,376,2,2
2,385,426,2,2
2,436,477,2,2
2,487,528,2,2
2,538,579,2,2
2,589,630,2,2
2,640,681,2,2
2,691,732,2,2
2,760,801,2,2
2,829,870,2,2
2,898,939,2,2
2,967,1008,2,2
2,1036,1077,2,2
2,1105,1146,2,2
2,1174,1217,2,0
3,281,314,0,3
3,332,382,3,1
3,404,426,1,3
3,435,468,3,3
3,486,536,3,1
3,558,580,1,3
3,589,622,3,3
3,640,690,3,1
3,712,734,1,3
3,743,776,3,3
3,794,844,3,1
3,866,888,1,3
3,897,930,3,3
3,948,998,3,1
3,1002,1024,1,3
3,1033,1066,3,3
3,1084,1134,3,1
3,1138,1160,1,3
3,1169,1206,3,0
4,284,324,0,4
4,339,376,4,5
4,380,405,5,4
4,429,465,4,4
4,480,517,4,5
4,521,546,5,4
4,570,606,4,4
4,621,658,4,5
4,662,687,5,4
4,711,747,4,4
4,762,799,4,5
4,803,828,5,4
4,852,888,4,4
4,903,940,4,5
4,944,969,5,4
4,993,1029,4,4
4,1044,1081,4,5
4,1091,1116,5,4
4,1140,1167,4,3
4,1182,1219,3,5
4,1229,1269,5,0
5,286,311,0,3
5,328,357,3,6
5,368,408,6,3
5,425,447,3,0
6,295,353,0,5
6,369,422,5,8
6,434,454,8,0
7,304,343,0,3
7,361,402,3,6
7,425,450,6,3
7,468,509,3,6
7,532,557,6,3
7,575,616,3,6
7,637,662,6,3
7,680,721,3,6
7,742,798,6,2
7,818,859,2,6
7,880,936,6,2
7,948,989,2,6
7,1010,1066,6,2
7,1078,1119,2,6
7,1140,1160,6,0
8,307,328,0,4
8,331,377,4,4
8,380,426,4,4
8,429,488,4,8
8,501,560,8,8
8,573,595,8,3
8,606,628,3,3
8,639,661,3,3
8,672,694,3,3
8,705,727,3,3
8,738,760,3,3
8,771,793,3,3
8,814,836,3,3
8,871,893,3,3
8,928,950,3,3
8,985,1007,3,3
8,1042,1064,3,3
8,1099,1121,3,3
8,1156,1178,3,3
8,1190,1212,3,3
8,1224,1246,3,3
8,1258,1301,3,0
9,310,340,0,3
9,356,391,3,3
9,396,431,3,3
9,436,469,3,5
9,487,527,5,0
10,311,350,0,5
10,355,406,5,7
10,412,452,7,5
10,457,508,5,7
10,514,554,7,5
10,559,610,5,7
10,642,682,7,5
10,687,738,5,7
10,770,810,7,5
10,815,845,5,7
10,870,910,7,5
10,915,947,5,1
10,973,1013,1,5
10,1018,1050,5,1
10,1076,1116,1,5
10,1121,1153,5,1
10,1179,1219,1,5
10,1224,1264,5,0
11,316,359,0,6
11,366,387,6,3
11,392,428,3,6
11,435,485,6,0
12,325,371,0,7
12,391,413,7,6
12,446,466,6,0
13,330,381,0,8
13,405,463,8,8
13,487,545,8,8
13,569,617,8,6
13,631,679,6,6
13,693,741,6,6
13,755,803,6,6
13,817,865,6,6
13,879,927,6,6
13,941,989,6,6
13,1003,1051,6,6
13,1065,1113,6,6
13,1127,1175,6,6
13,1189,1237,6,6
13,1251,1276,6,0
14,331,371,0,7
14,388,445,7,7
14,462,503,7,9
14,514,534,9,0
15,333,372,0,3
15,400,437,3,3
15,469,503,3,3
15,531,568,3,3
15,600,634,3,3
