tour,start,end,startPos,endPos
1,208,236,0,8
1,247,298,8,8
1,309,360,8,8
1,371,422,8,8
1,433,484,8,8
1,495,515,8,0
2,248,289,0,5
2,320,380,5,5
2,411,471,5,5
2,502,562,5,5
2,593,653,5,5
2,684,744,5,5
2,775,835,5,5
2,842,902,5,5
2,909,969,5,5
2,976,1036,5,5
2,1043,1103,5,5
2,1110,1170,5,5
2,1177,1197,5,0
3,269,315,0,7
3,350,384,7,8
3,389,436,8,7
3,471,505,7,8
3,510,557,8,7
3,592,626,7,8
3,631,678,8,7
3,713,735,7,8
3,764,811,8,7
3,846,868,7,8
3,894,941,8,7
3,976,998,7,8
3,1009,1042,8,6
3,1058,1080,6,8
3,1091,1124,8,6
3,1140,1162,6,8
3,1173,1206,8,6
3,1222,1246,6,0
4,276,335,0,7
4,344,393,7,7
4,417,445,7,7
4,454,503,7,7
4,525,585,7,5
4,592,641,5,7
4,663,723,7,5
4,730,779,5,7
4,801,861,7,5
4,868,917,5,7
4,939,999,7,5
4,1006,1055,5,7
4,1078,1138,7,5
4,1145,1203,5,0
5,280,334,0,1
5,368,411,1,3
5,430,451,3,7
5,485,529,7,1
5,563,606,1,3
5,625,646,3,7
5,680,724,7,1
5,758,801,1,3
5,809,830,3,7
5,864,908,7,1
5,942,985,1,3
5,993,1014,3,7
5,1048,1092,7,1
5,1126,1169,1,3
5,1177,1198,3,7
5,1232,1274,7,0
6,282,321,0,3
6,339,398,3,3
6,416,475,3,3
6,493,552,3,3
6,570,629,3,3
6,647,706,3,3
6,724,783,3,3
6,801,860,3,3
6,878,937,3,3
6,955,1014,3,3
6,1032,1091,3,3
6,1109,1168,3,3
6,1180,1200,3,0
7,289,347,0,9
7,374,407,9,6
7,427,487,6,6
7,514,559,6,9
7,594,627,9,6
7,647,707,6,6
7,734,779,6,9
7,814,847,9,6
7,867,927,6,6
7,954,999,6,9
7,1034,1087,9,5
7,1106,1139,5,5
7,1145,1190,5,9
7,1225,1278,9,0
8,300,358,0,5
8,388,431,5,5
8,461,498,5,0
9,303,324,0,9
9,338,398,9,9
9,412,472,9,9
9,486,506,9,0
10,304,329,0,6
10,355,410,6,6
10,436,491,6,6
10,495,550,6,6
10,554,609,6,6
10,613,668,6,6
10,672,701,6,7
10,734,763,7,7
10,796,825,7,7
10,858,887,7,7
10,898,927,7,7
10,938,967,7,7
10,978,1007,7,7
10,1018,1047,7,7
10,1058,1087,7,7
10,1098,1127,7,7
10,1131,1160,7,7
10,1164,1193,7,7
10,1197,1226,7,7
10,1235,1264,7,7
10,1273,1302,7,7
10,1311,1363,7,0
11,317,360,0,4
11,369,413,4,4
11,416,448,4,1
11,479,499,1,0
12,322,350,0,6
12,373,393,6,6
12,416,436,6,6
12,459,479,6,6
12,502,522,6,6
12,545,565,6,6
12,588,608,6,6
12,631,651,6,6
12,674,694,6,6
12,717,737,6,6
12,760,780,6,6
12,803,835,6,4
12,843,875,4,4
12,883,916,4,5
12,919,952,5,5
12,955,1002,5,6
12,1036,1083,6,6
12,1117,1164,6,6
12,1198,1247,6,8
12,1258,1307,8,0
13,324,364,0,4
13,390,432,4,7
13,447,478,7,6
