tour,start,end,startPos,endPos
1,218,268,0,6
1,296,347,6,3
1,354,413,3,6
1,441,492,6,3
1,499,558,3,6
1,562,613,6,3
1,620,656,3,9
1,681,732,9,3
1,739,775,3,9
1,800,851,9,3
1,858,894,3,9
1,919,976,9,9
1,1011,1047,9,9
1,1072,1099,9,1
1,1104,1140,1,9
1,1165,1192,9,1
1,1197,1229,1,0
2,240,281,0,4
2,302,324,4,7
2,337,369,7,1
2,395,438,1,4
2,459,479,4,0
3,270,321,0,6
3,326,376,6,6
3,400,447,6,6
3,452,502,6,6
3,518,565,6,6
3,570,620,6,6
3,636,683,6,6
3,688,738,6,6
3,754,801,6,6
3,806,856,6,6
3,872,919,6,6
3,924,974,6,6
3,990,1037,6,6
3,1042,1097,6,4
3,1102,1149,4,6
3,1172,1222,6,0
4,299,353,0,3
4,362,409,3,4
4,419,475,4,0
5,314,353,0,3
5,358,415,3,0
6,324,373,0,7
6,407,428,7,1
6,449,502,1,7
6,536,557,7,1
6,578,631,1,7
6,665,686,7,1
6,707,760,1,7
6,794,815,7,1
6,836,889,1,7
6,923,944,7,1
6,965,1018,1,7
6,1052,1073,7,1
6,1094,1147,1,0
7,343,364,0,8
7,371,427,8,8
7,454,474,8,0
8,352,384,0,5
8,388,423,5,4
8,450,484,4,6
8,502,537,6,4
8,564,598,4,6
8,616,651,6,4
8,678,712,4,6
8,730,765,6,4
8,792,841,4,6
8,858,893,6,4
8,920,969,4,6
8,986,1021,6,4
8,1048,1097,4,6
8,1114,1149,6,4
8,1176,1225,4,6
8,1242,1265,6,5
8,1279,1328,5,6
8,1348,1371,6,5
8,1385,1434,5,6
8,1454,1487,6,0
9,354,414,0,1
9,435,463,1,4
9,467,498,4,1
9,515,554,1,2
9,582,613,2,1
9,630,669,1,2
9,697,728,2,1
9,745,784,1,2
9,812,839,2,7
9,842,881,7,2
9,909,936,2,7
9,939,978,7,2
9,1006,1033,2,7
9,1036,1074,7,4
9,1105,1132,4,7
9,1135,1173,7,4
9,1204,1240,4,0
10,354,377,0,2
10,393,447,2,2
10,463,517,2,2
10,533,587,2,2
10,603,657,2,2
10,673,727,2,2
10,743,797,2,2
10,813,867,2,2
10,876,930,2,2
10,939,993,2,2
10,1002,1056,2,2
10,1065,1119,2,2
10,1128,1182,2,2
10,1191,1245,2,2
10,1254,1313,2,0
11,357,379,0,2
11,410,465,2,0
12,360,386,0,8
12,411,441,8,9
12,461,492,9,7
12,499,551,7,8
12,576,606,8,9
12,636,667,9,7
12,696,748,7,8
12,773,828,8,0
13,362,389,0,5
13,408,431,5,6
13,447,492,6,1
13,511,531,1,0
14,364,403,0,6
14,408,463,6,0
15,365,399,0,5
15,405,452,5,0
16,366,426,0,3
16,461,481,3,0
17,378,401,0,5
17,435,468,5,3
17,487,519,3,3
17,554,603,3,5
17,637,670,5,3
17,689,729,3,5
17,759,808,5,5
17,842,875,5,3
17,894,918,3,7
17,936,985,7,5
17,1019,1052,5,3
17,1071,1095,3,7
17,1113,1162,7,5
17,1196,1229,5,3
17,1248,1272,3,7
17,1290,1349,7,0
18,379,428,0,6
18,452,496,6,1
18,529,572,1,6
18,596,640,6,1
18,673,700,1,3
18,734,785,3,3
18,791,818,3,3
18,824,875,3,3
18,881,908,3,3
18,914,965,3,3
18,971,998,3,3
18,1004,1055,3,3
18,1061,1088,3,3
18,1094,1115,3,3
18,1124,1162,3,0
19,383,438,0,6
19,467,490,6,6
19,519,542,6,6
19,571,594,6,6
19,623,646,6,6
19,675,698,6,6
19,727,750,6,6
19,779,802,6,6
19,831,854,6,6
19,883,906,6,6
19,935,958,6,6
19,987,1010,6,6
19,1039,1062,6,6
19,1095,1118,6,6
19,1151,1174,6,6
19,1207,1227,6,0
20,384,418,0,3
20,438,460,3,6
20,468,498,6,3
20,518,540,3,6
20,548,578,6,3
20,599,621,3,6
20,629,659,6,3
20,680,732,3,7
20,750,780,7,3
20,801,853,3,7
20,871,901,7,3
20,925,977,3,7
20,995,1025,7,3
20,1049,1101,3,7
20,1119,1149,7,3
20,1173,1225,3,7
20,1243,1296,7,0
21,385,427,0,7
21,434,486,7,5
21,506,561,5,7
21,582,642,7,7
21,673,725,7,5
21,745,800,5,7
21,821,846,7,3
21,867,919,3,5
21,939,994,5,7
21,1015,1040,7,3
21,1061,1113,3,5
21,1133,1180,5,0
22,392,420,0,2
22,444,470,2,0
23,395,421,0,2
23,452,489,2,2
23,520,557,2,7
23,580,617,7,7
23,640,677,7,7
23,700,737,7,7
23,771,808,7,7
23,836,873,7,7
23,901,938,7,7
23,966,1003,7,7
23,1031,1068,7,7
23,1096,1133,7,7
23,1161,1198,7,7
23,1226,1263,7,7
23,1291,1327,7,0
24,758,808,0,3
24,838,875,3,9
24,894,939,9,3
24,969,1006,3,9
24,1025,1070,9,3
24,1100,1137,3,9
24,1156,1201,9,3
24,1231,1251,3,0
25,979,1031,0,4
25,1048,1069,4,7
25,1082,1103,7,7
25,1116,1137,7,7
25,1149,1170,7,7
25,1182,1203,7,7
25,1215,1236,7,7
25,1248,1269,7,7
25,1281,1325,7,0
26,1059,1105,0,7
26,1136,1167,7,0
27,1061,1091,0,4
27,1106,1147,4,4
27,1162,1203,4,4
27,1218,1259,4,4
27,1274,1315,4,4
27,1330,1371,4,4
27,1386,1406,4,0
28,1112,1144,0,4
28,1175,1231,4,4
28,1262,1318,4,4
28,1350,1401,4,0
29,1114,1148,0,3
29,1163,1183,3,0
