tour,start,end,startPos,endPos
1,256,308,0,2
1,311,339,2,7
1,361,407,7,2
1,427,480,2,2
1,483,511,2,7
1,533,579,7,2
1,599,652,2,2
1,655,683,2,7
1,705,751,7,2
1,771,797,2,8
1,818,846,8,7
1,868,914,7,2
1,934,960,2,8
1,981,1009,8,7
1,1031,1080,7,4
1,1089,1115,4,8
1,1118,1174,8,0
2,264,323,0,9
2,347,384,9,6
2,405,431,6,4
2,434,465,4,9
2,489,526,9,6
2,547,573,6,4
2,576,607,4,9
2,631,668,9,6
2,689,715,6,4
2,718,749,4,9
2,773,810,9,6
2,831,856,6,5
2,890,921,5,9
2,945,986,9,7
2,1013,1038,7,5
2,1072,1103,5,9
2,1127,1168,9,7
2,1195,1215,7,0
3,270,308,0,1
3,311,354,1,1
3,357,400,1,1
3,403,446,1,1
3,449,492,1,1
3,495,538,1,1
3,541,584,1,1
3,587,630,1,1
3,633,676,1,1
3,679,722,1,1
3,725,768,1,1
3,771,814,1,1
3,817,877,1,4
3,889,949,4,4
3,961,1021,4,4
3,1033,1093,4,4
3,1105,1165,4,4
3,1177,1197,4,0
4,286,325,0,9
4,358,386,9,9
4,406,462,9,3
4,469,497,3,9
4,530,570,9,9
4,578,634,9,3
4,641,669,3,9
4,703,743,9,9
4,751,807,9,3
4,814,842,3,9
4,876,916,9,9
4,924,980,9,3
4,987,1015,3,9
4,1047,1087,9,9
4,1095,1151,9,3
4,1158,1211,3,0
5,289,321,0,3
5,352,376,3,3
5,407,451,3,0
6,297,330,0,8
6,352,385,8,8
6,418,451,8,8
6,484,517,8,8
6,543,576,8,8
6,602,635,8,8
6,661,694,8,8
6,705,738,8,8
6,749,782,8,8
6,793,818,8,0
7,321,377,0,9
7,385,433,9,7
7,464,522,7,9
7,530,578,9,7
7,609,667,7,9
7,675,723,9,7
7,754,812,7,9
7,820,868,9,7
7,899,957,7,9
7,965,1013,9,7
7,1044,1102,7,9
7,1110,1158,9,7
7,1189,1247,7,9
7,1255,1288,9,0
8,322,358,0,8
8,380,426,8,0
9,327,347,0,4
9,353,383,4,5
9,400,431,5,4
9,437,467,4,5
9,484,536,5,0
10,328,377,0,5
10,385,438,5,7
10,459,500,7,4
10,509,558,4,5
10,566,619,5,7
10,640,681,7,4
10,690,739,4,5
10,747,800,5,7
10,821,862,7,4
10,871,920,4,5
10,928,981,5,7
10,1002,1043,7,4
10,1052,1092,4,5
10,1098,1151,5,7
10,1172,1219,7,0
11,330,385,0,9
11,410,448,9,9
11,473,518,9,0
12,333,360,0,2
12,372,431,2,2
12,443,502,2,2
12,514,535,2,5
12,554,575,5,5
12,594,615,5,5
12,634,655,5,5
12,674,695,5,5
12,714,735,5,5
12,754,775,5,5
12,794,819,5,3
12,849,874,3,3
12,904,929,3,3
12,959,984,3,3
12,1014,1039,3,3
12,1069,1094,3,3
12,1124,1164,3,6
12,1173,1213,6,6
12,1222,1262,6,6
12,1271,1303,6,0
13,334,382,0,6
13,400,455,6,6
13,473,493,6,0
14,337,394,0,8
14,425,447,8,6
14,452,503,6,0
15,345,394,0,3
15,402,459,3,9
15,475,495,9,0
16,354,389,0,7
16,410,468,7,9
16,500,558,9,9
16,590,648,9,8
16,658,716,8,8
16,726,784,8,8
16,794,852,8,8
16,862,920,8,8
16,930,988,8,8
16,998,1056,8,8
16,1066,1124,8,8
16,1134,1192,8,8
16,1202,1260,8,8
16,1270,1328,8,8
16,1338,1385,8,8
16,1403,1445,8,0
17,356,403,0,2
17,410,443,2,7
17,459,492,7,2
17,499,532,2,7
17,548,581,7,2
17,588,621,2,7
17,637,670,7,2
17,677,710,2,7
17,726,759,7,2
17,766,799,2,7
17,815,848,7,2
17,855,888,2,7
17,895,939,7,5
17,943,976,5,7
17,983,1027,7,5
17,1031,1064,5,7
17,1071,1115,7,5
17,1119,1173,5,7
17,1176,1220,7,5
17,1224,1280,5,0
18,358,417,0,3
18,445,482,3,3
18,494,531,3,3
18,543,580,3,3
18,596,633,3,3
18,649,686,3,3
18,714,751,3,3
18,779,816,3,3
18,844,881,3,3
18,909,946,3,3
18,974,1011,3,3
18,1039,1076,3,3
18,1104,1141,3,3
18,1169,1206,3,3
18,1234,1254,3,0
19,365,386,0,7
19,401,423,7,8
19,447,493,8,7
