tour,start,end,startPos,endPos
1,230,280,0,6
1,286,336,6,4
1,340,383,4,3
1,395,438,3,3
1,450,493,3,3
1,505,548,3,3
1,560,603,3,3
1,615,658,3,3
1,670,691,3,3
1,710,731,3,3
1,750,771,3,3
1,790,811,3,3
1,822,843,3,3
1,854,875,3,3
1,886,907,3,3
1,918,939,3,3
1,950,971,3,3
1,982,1003,3,3
1,1014,1035,3,3
1,1046,1067,3,3
1,1078,1099,3,3
1,1110,1131,3,3
1,1142,1163,3,3
1,1174,1232,3,0
2,250,274,0,8
2,302,333,8,5
2,350,406,5,8
2,434,465,8,5
2,482,538,5,8
2,559,590,8,5
2,607,663,5,8
2,684,715,8,5
2,732,788,5,8
2,809,840,8,5
2,857,913,5,8
2,934,965,8,5
2,982,1038,5,8
2,1059,1090,8,5
2,1107,1163,5,8
2,1184,1204,8,0
3,267,319,0,2
3,323,373,2,4
3,408,456,4,2
3,460,510,2,4
3,545,593,4,2
3,597,647,2,4
3,682,730,4,2
3,734,784,2,4
3,819,867,4,2
3,875,925,2,4
3,960,1008,4,2
3,1016,1066,2,4
3,1101,1149,4,2
3,1157,1184,2,0
4,288,324,0,3
4,342,393,3,2
4,420,464,2,7
4,467,517,7,3
4,535,586,3,2
4,613,657,2,7
4,660,710,7,3
4,728,779,3,2
4,792,836,2,7
4,839,889,7,3
4,907,958,3,2
4,971,1011,2,4
4,1046,1096,4,3
4,1114,1165,3,2
4,1178,1218,2,4
4,1253,1303,4,3
4,1335,1386,3,2
4,1399,1439,2,0
5,299,343,0,9
5,363,395,9,6
5,411,471,6,0
6,300,357,0,2
6,362,420,2,2
6,451,486,2,7
6,489,534,7,2
6,549,607,2,2
6,638,673,2,7
6,676,721,7,2
6,736,794,2,2
6,825,860,2,7
6,863,908,7,2
6,923,981,2,2
6,1012,1033,2,8
6,1040,1085,8,2
6,1100,1158,2,2
6,1189,1209,2,0
7,307,361,0,5
7,395,424,5,9
7,444,482,9,3
7,504,545,3,5
7,579,608,5,9
7,628,666,9,3
7,688,729,3,5
7,763,792,5,9
7,812,850,9,3
7,872,913,3,5
7,947,976,5,9
7,996,1034,9,3
7,1056,1097,3,5
7,1127,1156,5,9
7,1176,1198,9,0
8,308,366,0,7
8,380,434,7,0
9,315,336,0,2
9,356,415,2,8
9,425,458,8,2
9,484,543,2,8
9,553,586,8,2
9,612,671,2,8
9,681,714,8,2
9,749,808,2,8
9,818,873,8,1
9,894,953,1,8
9,963,1018,8,1
9,1039,1098,1,8
9,1108,1163,8,1
9,1184,1243,1,0
10,318,339,0,8
10,369,426,8,8
10,442,499,8,8
10,515,572,8,8
10,588,626,8,6
10,636,674,6,6
10,684,722,6,6
10,732,770,6,6
10,780,818,6,6
10,828,857,6,0
11,321,375,0,7
11,407,448,7,7
11,480,521,7,7
11,553,597,7,4
11,609,653,4,4
11,665,709,4,4
11,721,765,4,4
11,780,824,4,4
11,839,883,4,4
11,898,942,4,4
11,957,985,4,2
11,1019,1047,2,2
11,1081,1109,2,2
11,1143,1198,2,0
12,322,365,0,1
12,384,433,1,1
12,448,470,1,0
13,328,367,0,2
13,385,445,2,2
13,463,489,2,4
13,510,536,4,4
13,557,583,4,4
13,604,630,4,4
13,656,682,4,4
13,708,734,4,4
13,760,786,4,4
13,812,838,4,4
13,864,890,4,4
13,907,933,4,4
13,950,976,4,4
13,1002,1028,4,4
13,1054,1083,4,9
13,1108,1137,9,9
13,1162,1191,9,9
13,1216,1245,9,9
13,1270,1296,9,0
14,329,386,0,2
14,394,423,2,2
14,431,460,2,2
14,468,497,2,2
14,505,534,2,2
14,542,571,2,2
14,579,608,2,2
14,616,645,2,2
14,653,682,2,2
14,690,719,2,2
14,727,756,2,2
14,764,793,2,2
14,801,830,2,2
14,838,867,2,2
14,875,904,2,2
14,912,941,2,2
14,949,978,2,2
14,1003,1032,2,2
14,1057,1086,2,2
14,1111,1140,2,2
14,1165,1194,2,2
14,1219,1248,2,2
14,1273,1329,2,0
15,330,383,0,5
15,396,447,5,4
15,466,509,4,5
15,522,573,5,4
15,592,635,4,5
15,648,699,5,4
15,718,761,4,5
15,774,825,5,4
15,844,887,4,5
15,900,951,5,4
15,970,1013,4,5
15,1026,1077,5,4
15,1096,1139,4,5
15,1152,1203,5,0
16,346,393,0,6
16,407,454,6,8
16,489,515,8,0
17,352,372,0,9
17,389,424,9,7
17,449,469,7,0
18,353,384,0,7
18,410,430,7,0
19,353,378,0,5
19,384,423,5,2
19,446,483,2,0
20,356,393,0,4
20,413,447,4,5
20,457,495,5,0
21,359,411,0,9
21,427,470,9,0
22,361,405,0,3
22,411,436,3,3
