tour,start,end,startPos,endPos
1,244,298,0,5
1,301,345,5,5
1,349,393,5,5
1,397,454,5,0
2,290,324,0,2
2,356,402,2,3
2,411,449,3,9
2,459,480,9,2
2,515,562,2,5
2,597,635,5,9
2,645,666,9,2
2,701,748,2,5
2,783,821,5,9
2,831,852,9,2
2,887,934,2,5
2,969,1007,5,9
2,1017,1038,9,2
2,1073,1120,2,5
2,1155,1193,5,9
2,1203,1262,9,0
3,327,377,0,6
3,382,441,6,6
3,446,505,6,6
3,510,542,6,8
3,559,591,8,8
3,608,640,8,8
3,643,675,8,8
3,678,730,8,5
3,741,793,5,5
3,804,856,5,5
3,867,919,5,5
3,930,982,5,5
3,993,1045,5,5
3,1056,1108,5,5
3,1119,1171,5,5
3,1182,1234,5,5
3,1245,1273,5,0
4,341,396,0,2
4,415,439,2,2
4,458,482,2,2
4,501,533,2,0
5,344,375,0,2
5,400,446,2,0
6,385,422,0,8
6,443,483,8,8
6,504,544,8,8
6,565,605,8,8
6,626,666,8,8
6,687,745,8,5
6,775,833,5,5
6,863,921,5,5
6,951,1009,5,5
6,1039,1097,5,5
6,1127,1185,5,5
6,1216,1274,5,0
7,412,468,0,1
7,491,538,1,2
7,544,604,2,1
7,627,674,1,2
7,680,740,2,1
7,762,809,1,2
7,815,875,2,1
7,897,944,1,2
7,950,1010,2,1
7,1042,1089,1,2
7,1095,1154,2,6
7,1189,1236,6,2
7,1242,1301,2,0
8,1014,1046,0,1
8,1080,1124,1,8
8,1145,1166,8,4
8,1189,1215,4,1
8,1249,1269,1,0
