tour,start,end,startPos,endPos
1,236,274,0,3
1,300,341,3,6
1,368,426,6,3
1,452,493,3,6
1,520,575,6,4
1,597,638,4,6
1,665,720,6,4
1,742,783,4,6
1,810,865,6,4
1,887,928,4,6
1,955,1010,6,4
1,1032,1073,4,6
1,1100,1153,6,2
1,1186,1227,2,6
1,1254,1307,6,0
2,312,343,0,6
2,368,425,6,3
2,448,495,3,6
2,520,577,6,3
2,600,647,3,6
2,672,729,6,3
2,752,790,3,7
2,822,879,7,3
2,902,940,3,6
2,963,1020,6,3
2,1049,1087,3,6
2,1110,1167,6,3
2,1196,1234,3,6
2,1257,1292,6,0
3,330,360,0,7
3,384,404,7,7
3,430,477,7,0
4,340,378,0,5
4,387,434,5,8
4,450,483,8,5
4,492,539,5,8
4,544,577,8,5
4,586,633,5,8
4,638,671,8,5
4,680,712,5,2
4,745,778,2,5
4,787,819,5,2
4,852,885,2,5
4,894,926,5,2
4,959,992,2,5
4,1001,1033,5,2
4,1066,1099,2,5
4,1108,1140,5,2
4,1173,1197,2,0
5,361,406,0,7
5,411,465,7,0
6,389,419,0,5
6,443,476,5,0
7,416,453,0,8
7,477,501,8,4
7,521,553,4,9
7,558,609,9,8
7,633,657,8,4
7,677,709,4,9
7,714,765,9,8
7,789,813,8,4
7,833,865,4,9
7,870,921,9,8
7,945,969,8,4
7,989,1021,4,9
7,1026,1077,9,8
7,1101,1125,8,4
7,1138,1170,4,9
7,1175,1226,9,8
7,1250,1274,8,4
7,1287,1334,4,0
8,1095,1122,0,6
8,1156,1192,6,2
8,1203,1228,2,6
8,1231,1286,6,6
8,1320,1369,6,6
8,1396,1440,6,3
8,1457,1478,3,0
