tour,start,end,startPos,endPos
1,208,263,0,6
1,267,325,6,6
1,357,401,6,6
1,405,463,6,6
1,495,554,6,5
1,561,619,5,6
1,651,696,6,8
1,699,757,8,6
1,789,834,6,8
1,837,895,8,6
1,927,972,6,8
1,975,1033,8,6
1,1065,1120,6,1
1,1129,1187,1,6
1,1219,1271,6,0
2,261,306,0,2
2,341,373,2,2
2,408,440,2,2
2,475,507,2,2
2,542,574,2,2
2,609,651,2,5
2,655,713,5,7
2,730,788,7,7
2,805,863,7,7
2,898,956,7,7
2,962,1020,7,7
2,1026,1084,7,7
2,1090,1148,7,7
2,1154,1212,7,7
2,1218,1261,7,6
2,1270,1313,6,6
2,1322,1365,6,6
2,1374,1415,6,0
3,269,293,0,4
3,301,346,4,4
3,354,399,4,4
3,407,452,4,4
3,460,494,4,0
4,282,337,0,2
4,348,373,2,5
4,396,421,5,5
4,451,476,5,5
4,506,531,5,5
4,561,586,5,5
4,616,641,5,5
4,671,696,5,5
4,726,751,5,5
4,781,806,5,5
4,836,861,5,5
4,891,916,5,5
4,940,971,5,3
4,1000,1031,3,3
4,1064,1095,3,3
4,1128,1160,3,8
4,1164,1196,8,8
4,1200,1232,8,8
4,1236,1268,8,8
4,1272,1304,8,8
4,1308,1340,8,8
4,1344,1376,8,8
4,1392,1412,8,0
5,287,335,0,6
5,340,379,6,6
5,384,423,6,6
5,428,467,6,6
5,472,511,6,6
5,516,555,6,6
5,572,611,6,6
5,628,667,6,6
5,684,723,6,6
5,740,779,6,6
5,803,842,6,6
5,866,890,6,1
5,923,956,1,6
5,973,1006,6,6
5,1023,1056,6,6
5,1073,1106,6,6
5,1123,1156,6,6
5,1173,1206,6,7
5,1230,1252,7,0
6,292,332,0,7
6,357,378,7,5
6,400,426,5,7
6,451,472,7,5
6,494,520,5,7
6,545,566,7,5
6,588,614,5,7
6,639,699,7,6
6,727,753,6,7
6,778,838,7,6
6,866,892,6,7
6,917,977,7,6
6,1005,1031,6,7
6,1056,1116,7,6
6,1144,1188,6,7
6,1215,1242,7,0
7,293,349,0,6
7,364,389,6,2
7,392,438,2,6
7,468,488,6,0
8,297,341,0,9
8,373,397,9,8
8,402,459,8,5
8,477,506,5,9
8,538,562,9,8
8,567,624,8,5
8,642,680,5,3
8,709,768,3,1
8,772,829,1,5
8,847,885,5,3
8,914,941,3,3
8,953,1010,3,5
8,1028,1066,5,3
8,1095,1122,3,3
8,1134,1191,3,5
8,1209,1257,5,7
8,1271,1298,7,3
8,1332,1352,3,0
9,300,355,0,2
9,377,422,2,7
9,449,488,7,2
9,510,555,2,7
9,582,621,7,2
9,643,688,2,7
9,715,754,7,2
9,776,821,2,7
9,848,887,7,2
9,909,954,2,7
9,981,1020,7,2
9,1042,1087,2,7
9,1114,1155,7,3
9,1184,1229,3,7
9,1243,1284,7,3
9,1313,1358,3,7
9,1390,1423,7,0
10,302,355,0,2
10,381,437,2,2
10,454,510,2,2
10,527,583,2,2
10,600,656,2,2
10,673,729,2,2
10,746,789,2,5
10,816,859,5,5
10,886,929,5,5
10,956,988,5,6
10,1016,1048,6,6
