tour,start,end,startPos,endPos
1,210,260,0,8
1,272,326,8,8
1,350,374,8,8
1,386,440,8,8
1,464,488,8,8
1,500,554,8,8
1,578,602,8,8
1,614,668,8,8
1,692,716,8,8
1,728,782,8,8
1,806,830,8,8
1,865,919,8,8
1,943,967,8,8
1,1002,1056,8,8
1,1080,1104,8,8
1,1119,1150,8,8
1,1180,1227,8,0
2,215,264,0,1
2,288,335,1,9
2,341,398,9,1
2,422,469,1,9
2,475,532,9,1
2,538,585,1,9
2,591,648,9,1
2,654,701,1,9
2,705,762,9,1
2,768,815,1,9
2,819,876,9,1
2,882,929,1,9
2,933,990,9,1
2,996,1034,1,2
2,1062,1119,2,1
2,1125,1163,1,2
2,1191,1248,2,1
2,1259,1297,1,2
2,1303,1360,2,1
2,1371,1391,1,0
3,245,279,0,4
3,283,321,4,5
3,340,382,5,4
3,408,442,4,4
3,446,484,4,5
3,503,545,5,4
3,571,605,4,4
3,609,647,4,5
3,666,708,5,4
3,734,768,4,4
3,772,810,4,5
3,830,872,5,4
3,898,932,4,4
3,936,974,4,5
3,994,1036,5,4
3,1062,1096,4,4
3,1100,1138,4,5
3,1159,1201,5,0
4,246,297,0,9
4,310,330,9,7
4,335,365,7,9
4,378,398,9,7
4,403,433,7,9
4,446,466,9,7
4,471,501,7,9
4,514,534,9,7
4,539,569,7,9
4,582,602,9,7
4,607,637,7,9
4,650,670,9,7
4,674,704,7,9
4,717,737,9,7
4,764,794,7,9
4,825,845,9,7
4,872,902,7,9
4,933,953,9,7
4,980,1010,7,9
4,1020,1040,9,7
4,1067,1097,7,9
4,1107,1127,9,7
4,1154,1184,7,9
4,1194,1214,9,7
4,1241,1284,7,0
5,257,303,0,2
5,329,388,2,3
5,420,450,3,0
6,289,318,0,7
6,338,364,7,1
6,385,436,1,4
6,451,486,4,7
6,506,563,7,6
6,590,617,6,5
6,626,661,5,7
6,675,732,7,6
6,759,786,6,5
6,795,830,5,7
6,844,902,7,5
6,913,940,5,5
6,949,984,5,7
6,998,1056,7,5
6,1067,1094,5,5
6,1103,1138,5,7
6,1152,1210,7,5
6,1221,1241,5,0
7,293,347,0,3
7,364,405,3,5
7,419,439,5,0
8,301,324,0,4
8,332,370,4,4
8,378,424,4,5
8,437,496,5,4
8,504,542,4,4
8,550,596,4,5
8,631,690,5,4
8,702,722,4,8
8,730,776,8,5
8,811,870,5,4
8,882,902,4,8
8,910,956,8,5
8,991,1050,5,4
8,1062,1082,4,8
8,1090,1136,8,5
8,1171,1230,5,0
9,307,343,0,4
9,378,425,4,3
9,445,500,3,6
9,506,526,6,0
10,307,354,0,5
10,370,395,5,8
10,430,486,8,7
10,490,536,7,5
10,552,577,5,8
10,612,668,8,7
10,672,718,7,5
10,745,770,5,8
10,805,861,8,0
11,309,338,0,4
11,355,386,4,8
11,416,471,8,0
12,310,365,0,8
12,400,436,8,7
12,459,502,7,5
12,505,565,5,8
12,600,622,8,3
12,638,681,3,5
12,684,744,5,8
12,779,801,8,3
12,817,860,3,5
12,863,923,5,8
12,958,980,8,3
12,996,1039,3,5
12,1042,1102,5,8
12,1137,1196,8,0
13,313,344,0,3
13,358,398,3,4
13,430,454,4,0
14,314,338,0,9
14,353,378,9,9
14,393,418,9,9
14,433,478,9,7
14,512,557,7,7
14,591,636,7,7
14,670,715,7,7
14,749,794,7,7
14,828,873,7,7
14,908,953,7,7
14,988,1033,7,7
14,1068,1113,7,7
14,1148,1187,7,0
15,315,364,0,4
15,368,414,4,8
15,431,484,8,3
15,500,547,3,4
15,579,625,4,8
15,642,695,8,3
15,711,765,3,3
15,776,822,3,8
15,839,892,8,3
15,908,962,3,3
15,973,1019,3,8
15,1036,1089,8,3
15,1105,1159,3,3
15,1176,1207,3,0
16,316,363,0,2
16,389,416,2,6
16,421,477,6,0
17,318,353,0,1
17,360,389,1,1
17,396,428,1,0
18,321,341,0,2
18,352,382,2,4
18,398,455,4,0
19,324,377,0,3
19,388,411,3,6
19,414,472,6,6
19,477,504,6,3
19,512,535,3,6
19,538,596,6,6
19,601,628,6,3
19,636,659,3,6
19,662,720,6,6
19,725,752,6,3
19,778,801,3,6
19,804,862,6,6
19,867,926,6,4
19,939,962,4,6
19,965,1023,6,6
19,1048,1072,6,3
19,1078,1101,3,6
19,1104,1162,6,6
19,1187,1211,6,3
19,1217,1240,3,6
19,1243,1301,6,6
19,1326,1350,6,3
19,1356,1402,3,0
20,328,386,0,2
20,411,471,2,3
20,499,536,3,2
20,548,578,2,2
20,586,646,2,3
20,672,709,3,2
20,721,751,2,2
20,759,819,2,8
20,844,867,8,8
20,884,914,8,2
20,922,982,2,8
20,1007,1036,8,9
20,1065,1095,9,2
20,1103,1163,2,8
20,1188,1209,8,0
21,331,353,0,6
21,365,398,6,3
21,422,461,3,7
21,473,520,7,6
21,532,565,6,3
21,572,611,3,7
21,623,670,7,6
21,682,715,6,3
21,722,761,3,7
21,773,820,7,6
21,832,864,6,8
21,874,913,8,7
21,925,972,7,6
21,984,1016,6,8
21,1026,1065,8,7
21,1077,1124,7,6
21,1136,1168,6,8
21,1178,1217,8,7
21,1229,1276,7,6
21,1288,1338,6,0
22,336,383,0,5
22,416,449,5,5
22,482,515,5,5
22,548,581,5,5
22,599,632,5,5
22,650,683,5,5
22,701,734,5,5
22,752,785,5,5
22,803,857,5,3
22,886,940,3,3
22,969,1023,3,3
22,1052,1106,3,3
22,1135,1187,3,0
23,341,361,0,2
23,374,410,2,7
23,423,470,7,8
23,495,533,8,2
23,546,593,2,6
23,624,671,6,5
23,681,719,5,2
23,732,779,2,6
23,810,857,6,5
23,873,911,5,2
23,924,970,2,8
23,993,1040,8,5
23,1056,1094,5,2
23,1107,1153,2,8
23,1176,1223,8,5
23,1233,1271,5,2
23,1284,1330,2,8
23,1353,1373,8,0
24,341,369,0,7
24,376,415,7,6
24,438,464,6,2
24,477,507,2,0
25,345,383,0,7
25,412,456,7,7
25,485,531,7,0
26,347,373,0,6
26,401,444,6,4
26,470,490,4,0
27,348,377,0,5
27,387,410,5,7
27,419,464,7,0
28,349,399,0,7
28,434,462,7,7
28,497,518,7,6
28,546,567,6,6
28,595,616,6,6
28,644,665,6,6
28,693,728,6,2
28,763,798,2,2
28,833,893,2,4
28,916,976,4,4
28,999,1037,4,7
28,1045,1083,7,7
28,1091,1129,7,7
