tour,start,end,startPos,endPos
1,214,254,0,2
1,260,285,2,7
1,307,353,7,2
1,359,384,2,7
1,406,452,7,2
1,458,490,2,0
2,304,342,0,7
2,348,399,7,7
2,405,456,7,7
2,462,506,7,0
3,305,338,0,1
3,355,398,1,5
3,402,447,5,0
4,306,347,0,6
4,360,415,6,6
4,428,483,6,6
4,499,554,6,6
4,570,625,6,6
4,641,696,6,6
4,712,767,6,6
4,783,838,6,6
4,854,909,6,6
4,925,980,6,6
4,996,1051,6,6
4,1067,1116,6,5
4,1140,1189,5,5
4,1213,1247,5,0
5,323,350,0,6
5,383,422,6,6
5,431,470,6,6
5,479,528,6,8
5,545,594,8,8
5,611,660,8,8
5,666,715,8,8
5,721,770,8,8
5,776,825,8,8
5,831,876,8,5
5,879,924,5,5
5,932,977,5,5
5,985,1030,5,5
5,1038,1083,5,5
5,1091,1136,5,5
5,1144,1191,5,0
6,327,375,0,5
6,385,431,5,6
6,453,477,6,5
6,487,533,5,6
6,545,569,6,5
6,579,625,5,6
6,637,661,6,5
6,671,726,5,7
6,738,762,7,5
6,772,827,5,7
6,839,885,7,9
6,892,947,9,7
6,959,1005,7,9
6,1012,1067,9,7
6,1079,1125,7,9
6,1132,1189,9,0
7,330,382,0,2
7,397,417,2,4
7,427,470,4,2
7,485,505,2,4
7,515,558,4,2
7,573,593,2,4
7,603,652,4,7
7,675,695,7,4
7,705,754,4,7
7,777,797,7,4
7,807,856,4,7
7,875,895,7,4
7,905,954,4,7
7,973,993,7,4
7,1003,1052,4,7
7,1071,1104,7,1
7,1127,1176,1,7
7,1195,1228,7,1
7,1251,1300,1,7
7,1319,1339,7,0
8,335,381,0,2
8,397,440,2,2
8,456,499,2,2
8,515,558,2,2
8,574,617,2,2
8,633,676,2,2
8,692,735,2,2
8,751,794,2,2
8,810,853,2,2
8,869,912,2,2
8,928,971,2,2
8,987,1030,2,2
8,1046,1089,2,2
8,1105,1148,2,2
8,1164,1207,2,2
8,1223,1245,2,0
9,337,368,0,4
9,402,452,4,4
9,486,536,4,4
9,570,620,4,4
9,654,704,4,4
9,738,788,4,4
9,822,872,4,4
9,906,956,4,4
9,990,1040,4,4
9,1074,1124,4,4
9,1158,1193,4,0
10,345,404,0,2
10,429,481,2,3
10,490,523,3,2
10,548,600,2,3
10,626,646,3,8
10,656,708,8,3
10,734,754,3,8
10,764,816,8,3
10,842,891,3,8
10,903,955,8,3
10,981,1030,3,8
10,1042,1094,8,3
10,1120,1169,3,8
10,1181,1201,8,0
11,345,384,0,7
11,408,433,7,3
11,460,507,3,7
11,531,556,7,3
11,583,630,3,7
11,654,679,7,3
11,706,753,3,7
11,777,834,7,5
11,846,893,5,7
11,917,974,7,5
11,986,1033,5,7
11,1048,1105,7,5
11,1117,1164,5,7
11,1179,1236,7,5
11,1248,1268,5,0
12,346,382,0,9
12,400,458,9,2
12,469,503,2,8
12,527,572,8,9
12,590,648,9,2
12,659,693,2,8
12,717,762,8,9
12,780,838,9,2
12,849,883,2,8
12,907,952,8,9
12,970,1028,9,2
12,1039,1073,2,8
12,1097,1142,8,9
12,1160,1218,9,2
12,1229,1287,2,0
13,346,403,0,6
13,426,473,6,0
14,355,390,0,5
14,410,466,5,0
15,356,405,0,1
15,440,469,1,1
15,472,531,1,0
16,358,403,0,3
16,412,441,3,4
16,445,485,4,3
16,497,540,3,2
16,559,599,2,3
16,611,654,3,2
16,673,713,2,3
16,725,768,3,2
16,787,827,2,3
16,839,882,3,2
16,901,941,2,3
16,953,986,3,9
16,1002,1042,9,3
16,1054,1087,3,9
16,1103,1143,9,3
16,1155,1188,3,9
16,1191,1231,9,3
16,1243,1276,3,9
16,1279,1319,9,3
16,1331,1364,3,9
16,1367,1407,9,3
16,1411,1446,3,0
17,363,420,0,6
17,447,485,6,6
17,499,528,6,6
17,555,593,6,6
17,607,658,6,8
17,675,713,8,6
17,734,785,6,8
17,802,840,8,6
17,861,912,6,8
17,929,967,8,6
17,988,1039,6,8
17,1056,1094,8,6
17,1115,1166,6,8
17,1183,1203,8,0
18,364,390,0,2
18,398,450,2,1
18,466,493,1,2
18,501,553,2,1
18,569,596,1,2
18,627,679,2,1
18,695,722,1,2
18,753,774,2,6
18,792,824,6,6
18,831,852,6,6
18,870,902,6,6
18,909,930,6,6
18,948,984,6,5
18,1004,1025,5,6
18,1043,1087,6,6
18,1090,1111,6,6
18,1135,1179,6,6
18,1182,1203,6,6
18,1227,1271,6,6
18,1274,1295,6,6
18,1319,1363,6,6
18,1366,1387,6,6
18,1411,1450,6,0
19,368,413,0,5
19,438,469,5,0
20,370,406,0,1
20,426,482,1,4
20,488,548,4,2
20,574,612,2,1
20,632,688,1,4
20,694,754,4,2
20,780,818,2,1
20,838,894,1,4
20,900,960,4,2
20,986,1024,2,1
20,1044,1100,1,4
20,1106,1166,4,2
20,1192,1230,2,1
20,1250,1306,1,0
21,375,430,0,7
21,465,494,7,0
22,376,399,0,8
22,412,451,8,6
22,461,520,6,8
22,533,572,8,6
22,582,633,6,7
22,636,675,7,6
22,685,736,6,7
22,739,778,7,6
22,788,839,6,7
22,842,881,7,6
22,891,942,6,7
22,945,984,7,6
22,994,1045,6,7
22,1048,1087,7,6
22,1097,1148,6,7
22,1151,1190,7,6
22,1200,1237,6,5
22,1253,1296,5,9
22,1308,1332,9,0
23,378,417,0,9
23,446,501,9,0
24,389,424,0,8
24,442,481,8,9
24,494,539,9,6
24,563,607,6,8
24,625,664,8,9
24,677,722,9,6
24,754,798,6,8
24,816,855,8,9
24,868,913,9,6
24,945,989,6,8
24,1007,1046,8,9
24,1059,1104,9,6
24,1136,1180,6,8
24,1198,1231,8,5
24,1240,1285,5,6
24,1317,1340,6,3
24,1358,1391,3,5
24,1400,1445,5,0
25,390,447,0,7
25,455,495,7,5
25,503,539,5,7
25,547,587,7,5
25,595,631,5,7
25,639,679,7,5
25,687,743,5,4
25,750,790,4,5
25,798,854,5,4
25,861,901,4,5
25,909,965,5,4
25,972,1012,4,5
25,1020,1060,5,6
25,1077,1117,6,5
25,1125,1165,5,6
25,1182,1222,6,5
25,1230,1270,5,6
25,1287,1322,6,0
26,391,420,0,9
26,428,479,9,0
27,394,447,0,0
28,394,418,0,4
28,453,473,4,0
29,399,450,0,7
29,465,500,7,4
29,531,578,4,7
29,610,643,7,7
29,658,693,7,4
29,724,771,4,7
29,803,836,7,7
29,851,886,7,4
29,917,964,4,7
29,968,1001,7,7
29,1016,1051,7,4
29,1082,1129,4,7
29,1133,1166,7,7
29,1181,1216,7,4
29,1221,1271,4,0
30,411,465,0,1
30,479,499,1,0
31,416,473,0,3
31,493,532,3,0
32,715,738,0,9
32,756,807,9,9
32,825,846,9,0
33,735,789,0,7
33,816,839,7,5
33,849,903,5,4
33,935,974,4,7
33,1001,1024,7,5
33,1034,1088,5,4
33,1120,1159,4,7
33,1186,1209,7,5
33,1219,1273,5,4
33,1305,1325,4,0
34,1032,1059,0,8
34,1072,1106,8,4
34,1123,1175,4,8
34,1188,1213,8,5
34,1221,1273,5,0
35,1055,1102,0,6
35,1117,1161,6,5
35,1170,1215,5,7
35,1218,1262,7,5
35,1282,1327,5,7
35,1330,1374,7,5
35,1394,1424,5,0
36,1078,1117,0,9
36,1135,1189,9,9
36,1207,1263,9,0
37,1080,1112,0,6
37,1132,1179,6,3
37,1195,1229,3,4
37,1264,1284,4,0
38,1080,1112,0,9
38,1125,1157,9,9
38,1163,1212,9,9
38,1225,1277,9,0
39,1081,1122,0,7
39,1138,1168,7,8
39,1195,1233,8,5
39,1245,1267,5,7
39,1283,1326,7,0
