tour,start,end,startPos,endPos
1,217,250,0,2
1,284,304,2,8
1,313,348,8,2
1,382,402,2,8
1,411,446,8,0
2,223,277,0,3
2,290,313,3,6
2,319,373,6,2
2,383,436,2,3
2,449,501,3,0
3,229,265,0,2
3,294,347,2,5
3,378,410,5,2
3,439,482,2,0
4,243,281,0,6
4,314,350,6,8
4,378,433,8,0
5,274,313,0,5
5,327,361,5,3
5,380,426,3,9
5,430,464,9,5
5,478,512,5,3
5,531,577,3,9
5,581,615,9,5
5,629,663,5,3
5,682,728,3,9
5,732,766,9,5
5,777,811,5,3
5,830,876,3,9
5,880,914,9,5
5,925,959,5,3
5,974,1020,3,9
5,1024,1058,9,5
5,1069,1103,5,3
5,1118,1164,3,9
5,1168,1209,9,0
6,301,340,0,3
6,357,413,3,3
6,430,474,3,0
7,311,360,0,3
7,369,403,3,4
7,434,484,4,8
7,500,539,8,3
7,548,582,3,4
7,613,663,4,8
7,679,718,8,3
7,727,761,3,4
7,792,842,4,8
7,858,897,8,3
7,906,940,3,4
7,971,1021,4,8
7,1037,1076,8,3
7,1085,1119,3,4
7,1150,1200,4,0
8,315,339,0,3
8,370,392,3,7
8,414,473,7,0
9,315,366,0,9
9,401,457,9,9
9,461,507,9,5
9,511,553,5,9
9,588,631,9,9
9,649,695,9,5
9,730,772,5,9
9,807,834,9,0
10,320,354,0,3
10,387,416,3,3
10,449,493,3,0
11,325,364,0,9
11,393,450,9,7
11,478,501,7,3
11,532,583,3,9
11,612,669,9,7
11,697,720,7,3
11,751,802,3,9
11,831,888,9,7
11,916,939,7,3
11,970,1021,3,9
11,1050,1107,9,7
11,1135,1158,7,3
11,1192,1247,3,0
12,329,383,0,6
12,403,453,6,4
12,487,507,4,0
13,332,388,0,4
13,407,449,4,0
14,336,360,0,8
14,368,426,8,8
14,434,454,8,0
15,336,359,0,3
15,393,428,3,9
15,463,490,9,0
16,337,369,0,6
16,374,415,6,8
16,439,462,8,6
16,467,508,6,8
16,532,555,8,6
16,562,603,6,8
16,627,650,8,6
16,657,698,6,8
16,722,745,8,6
16,752,793,6,8
16,817,840,8,6
16,847,888,6,8
16,912,935,8,6
16,942,983,6,8
16,1009,1032,8,6
16,1039,1080,6,8
16,1107,1130,8,6
16,1137,1178,6,8
16,1205,1245,8,0
17,338,392,0,2
17,409,447,2,6
17,480,518,6,8
17,531,582,8,2
17,599,637,2,6
17,670,708,6,8
17,721,772,8,2
17,789,810,2,5
17,826,879,5,5
17,901,952,5,2
17,969,990,2,5
17,1006,1059,5,5
17,1081,1132,5,2
17,1149,1200,2,0
18,339,362,0,2
18,392,428,2,2
18,458,494,2,2
18,522,558,2,2
18,586,622,2,2
18,650,686,2,2
18,714,750,2,2
18,778,814,2,2
18,842,878,2,2
18,906,942,2,2
18,970,1006,2,2
18,1034,1070,2,2
18,1098,1134,2,2
18,1162,1198,2,2
18,1226,1246,2,0
19,342,399,0,1
19,411,440,1,0
20,348,377,0,7
20,401,442,7,7
20,457,498,7,7
20,525,566,7,7
20,593,634,7,7
20,661,702,7,7
20,729,770,7,7
20,797,838,7,7
20,865,906,7,7
20,933,974,7,7
20,1001,1042,7,7
20,1069,1110,7,7
20,1137,1178,7,7
20,1205,1236,7,0
21,352,409,0,6
21,433,477,6,6
21,501,545,6,6
21,569,613,6,6
21,637,681,6,6
21,705,749,6,6
21,773,817,6,6
21,841,885,6,6
21,909,953,6,6
21,977,1021,6,6
21,1045,1089,6,6
21,1113,1157,6,6
21,1166,1210,6,6
21,1219,1261,6,6
21,1288,1330,6,6
21,1357,1403,6,3
21,1436,1456,3,0
22,352,385,0,1
22,404,432,1,9
22,443,491,9,1
22,505,533,1,9
22,544,592,9,1
22,606,634,1,9
22,645,693,9,1
22,707,735,1,9
22,746,794,9,1
22,808,855,1,9
22,873,921,9,1
22,935,982,1,9
22,1000,1048,9,1
22,1062,1109,1,9
22,1127,1175,9,1
22,1189,1236,1,9
22,1254,1274,9,0
23,359,392,0,8
23,420,449,8,0
24,361,406,0,2
24,438,472,2,2
24,504,538,2,2
24,550,584,2,2
24,596,630,2,2
24,642,676,2,2
24,688,722,2,2
24,734,768,2,2
24,780,814,2,2
24,826,860,2,2
24,872,906,2,2
24,918,952,2,2
24,964,998,2,2
24,1010,1044,2,2
24,1056,1090,2,2
24,1102,1136,2,2
24,1148,1200,2,0
25,362,387,0,5
25,417,459,5,8
25,475,495,8,0
26,364,400,0,4
26,434,480,4,0
27,365,418,0,6
27,426,446,6,4
27,474,519,4,8
27,550,609,8,6
27,617,637,6,4
27,665,710,4,8
27,741,800,8,6
27,808,828,6,4
27,856,901,4,8
27,918,977,8,6
27,985,1044,6,4
27,1058,1106,4,2
27,1136,1195,2,6
27,1203,1260,6,0
28,365,424,0,8
28,436,489,8,5
28,516,536,5,0
29,366,393,0,5
29,424,449,5,6
29,462,518,6,8
29,544,590,8,5
29,621,646,5,6
29,659,715,6,8
29,741,787,8,5
29,818,843,5,6
29,856,901,6,8
29,913,959,8,5
29,990,1045,5,4
29,1056,1101,4,8
29,1113,1159,8,5
29,1190,1210,5,0
30,368,390,0,9
30,402,447,9,9
30,459,504,9,9
30,516,536,9,0
31,368,420,0,5
31,424,462,5,5
31,469,507,5,5
31,514,552,5,5
31,559,597,5,5
31,604,642,5,5
31,649,687,5,5
31,694,732,5,5
31,739,777,5,5
31,784,822,5,5
31,829,867,5,5
31,889,927,5,5
31,949,987,5,5
31,1009,1053,5,8
31,1086,1130,8,8
31,1163,1207,8,8
31,1240,1296,8,0
32,368,396,0,4
32,423,452,4,8
32,486,544,8,7
32,549,583,7,4
32,610,639,4,8
32,652,710,8,7
32,715,749,7,4
32,776,805,4,8
32,818,876,8,7
32,881,915,7,4
32,919,948,4,8
32,961,1019,8,7
32,1024,1080,7,2
32,1101,1130,2,8
32,1143,1201,8,7
32,1206,1246,7,0
33,372,409,0,5
33,423,453,5,4
33,483,534,4,6
33,549,576,6,5
33,590,620,5,4
33,653,704,4,6
33,739,766,6,5
33,780,810,5,4
33,843,894,4,6
33,929,956,6,5
33,970,1000,5,4
33,1033,1084,4,6
33,1119,1146,6,5
33,1160,1190,5,4
33,1223,1274,4,6
33,1309,1364,6,0
34,377,415,0,5
34,446,495,5,6
34,521,554,6,2
34,588,643,2,5
34,674,723,5,6
34,749,782,6,2
34,816,871,2,5
34,891,940,5,6
34,966,999,6,2
34,1033,1088,2,5
34,1117,1166,5,6
34,1192,1225,6,2
34,1236,1291,2,5
34,1320,1369,5,6
34,1395,1416,6,0
35,377,410,0,6
35,445,478,6,4
35,498,521,4,9
35,534,593,9,6
35,628,661,6,4
35,681,704,4,9
35,717,776,9,6
35,811,844,6,4
35,864,917,4,9
35,922,981,9,6
35,1016,1049,6,4
35,1069,1122,4,9
35,1127,1186,9,6
35,1198,1231,6,4
35,1251,1304,4,9
35,1309,1366,9,0
36,378,414,0,5
36,443,476,5,0
37,379,406,0,6
37,429,480,6,6
37,503,552,6,1
37,571,620,1,1
37,639,688,1,1
37,707,756,1,1
37,773,822,1,1
37,839,888,1,1
37,905,954,1,1
37,971,1020,1,1
37,1051,1100,1,1
37,1131,1180,1,1
37,1211,1260,1,1
37,1291,1340,1,1
37,1371,1420,1,1
37,1451,1471,1,0
38,379,435,0,5
38,444,477,5,0
39,381,404,0,6
39,434,468,6,0
40,384,438,0,4
40,454,492,4,4
40,508,563,4,6
40,585,640,6,6
40,662,717,6,6
40,739,794,6,6
40,816,871,6,6
40,893,948,6,6
40,970,1025,6,6
40,1047,1102,6,6
40,1124,1179,6,6
40,1212,1242,6,7
40,1245,1275,7,7
40,1278,1336,7,0
41,388,425,0,8
41,439,460,8,0
42,390,422,0,9
42,452,511,9,9
42,541,600,9,9
42,630,689,9,9
42,719,778,9,9
42,808,867,9,9
42,897,956,9,9
42,986,1045,9,9
42,1075,1134,9,9
42,1164,1223,9,0
43,391,445,0,1
43,465,496,1,3
43,517,537,3,3
43,562,602,3,1
43,622,653,1,3
43,674,694,3,3
43,719,759,3,1
43,779,810,1,3
43,831,851,3,3
43,876,916,3,1
43,936,967,1,3
43,988,1008,3,3
43,1038,1078,3,1
43,1098,1129,1,3
43,1150,1184,3,0
44,393,429,0,4
44,462,514,4,3
44,527,558,3,4
44,591,643,4,3
44,656,687,3,4
44,720,772,4,3
44,785,816,3,4
44,849,901,4,3
44,914,961,3,6
44,967,1019,6,3
44,1032,1079,3,6
44,1085,1137,6,3
44,1150,1197,3,6
44,1203,1255,6,3
44,1268,1296,3,0
45,403,444,0,2
45,469,502,2,4
45,520,559,4,2
45,584,617,2,4
45,635,674,4,2
45,699,732,2,4
45,750,789,4,2
45,814,847,2,4
45,865,904,4,2
45,929,962,2,4
45,980,1019,4,2
45,1031,1054,2,3
45,1086,1125,3,2
45,1137,1160,2,3
45,1192,1231,3,2
45,1252,1272,2,0
46,404,444,0,1
46,453,508,1,2
46,524,579,2,1
46,588,643,1,2
46,659,714,2,1
46,723,778,1,2
46,792,847,2,1
46,856,911,1,2
46,925,980,2,1
46,989,1044,1,2
46,1058,1113,2,1
46,1122,1177,1,2
46,1191,1246,2,1
46,1255,1310,1,2
46,1324,1379,2,1
46,1388,1443,1,2
46,1457,1494,2,0
47,409,466,0,7
47,482,529,7,5
47,543,571,5,6
47,583,639,6,7
47,655,702,7,5
47,716,744,5,6
47,761,817,6,7
47,833,880,7,5
47,894,922,5,6
47,939,995,6,7
47,1011,1065,7,2
47,1077,1106,2,5
47,1122,1178,5,7
47,1194,1251,7,5
47,1261,1281,5,0
48,679,717,0,4
48,742,783,4,3
48,794,846,3,5
48,880,920,5,4
48,945,986,4,3
48,997,1049,3,5
48,1083,1123,5,4
48,1148,1189,4,3
48,1200,1252,3,0
49,718,752,0,8
49,762,819,8,8
49,829,880,8,3
49,911,962,3,3
49,993,1044,3,3
49,1075,1126,3,3
49,1157,1189,3,4
49,1222,1249,4,0
50,726,769,0,4
50,804,860,4,4
50,895,951,4,4
50,986,1042,4,4
50,1077,1133,4,4
50,1160,1192,4,6
50,1218,1256,6,0
51,981,1010,0,7
51,1021,1052,7,2
