tour,start,end,startPos,endPos
1,226,274,0,5
1,280,337,5,5
1,343,400,5,5
1,406,463,5,5
1,469,526,5,5
1,532,580,5,8
1,606,654,8,8
1,680,728,8,8
1,754,802,8,8
1,828,876,8,8
1,903,951,8,8
1,978,1026,8,8
1,1053,1101,8,8
1,1128,1176,8,8
1,1203,1251,8,8
1,1259,1307,8,8
1,1315,1363,8,8
1,1371,1419,8,8
1,1443,1483,8,0
2,246,305,0,6
2,312,362,6,2
2,384,427,2,6
2,434,466,6,0
3,253,308,0,3
3,326,368,3,9
3,377,415,9,7
3,428,462,7,3
3,480,522,3,9
3,531,569,9,7
3,582,616,7,3
3,634,676,3,9
3,685,723,9,7
3,736,770,7,3
3,788,830,3,9
3,839,875,9,6
3,895,929,6,3
3,947,989,3,9
3,999,1035,9,6
3,1055,1089,6,3
3,1107,1149,3,9
3,1159,1184,9,0
4,281,302,0,7
4,321,341,7,7
4,360,380,7,7
4,399,419,7,7
4,438,458,7,7
4,477,497,7,7
4,516,536,7,7
4,555,598,7,9
4,608,651,9,9
4,661,704,9,9
4,719,762,9,9
4,777,820,9,9
4,835,878,9,9
4,893,936,9,9
4,951,994,9,9
4,1009,1052,9,9
4,1082,1125,9,9
4,1155,1198,9,9
4,1228,1271,9,9
4,1301,1344,9,9
4,1374,1394,9,0
5,314,345,0,5
5,365,389,5,5
5,423,449,5,5
5,469,493,5,5
5,527,553,5,5
5,573,597,5,5
5,631,670,5,9
5,703,727,9,5
5,761,800,5,9
5,833,857,9,5
5,891,930,5,9
5,963,987,9,5
5,1021,1060,5,9
5,1093,1117,9,5
5,1151,1190,5,9
5,1223,1243,9,0
6,323,369,0,5
6,374,406,5,3
6,417,468,3,6
6,483,520,6,5
6,525,557,5,5
6,565,616,5,6
6,631,668,6,5
6,673,705,5,5
6,713,764,5,6
6,779,816,6,5
6,821,853,5,5
6,861,912,5,6
6,927,964,6,5
6,969,1001,5,5
6,1009,1060,5,6
6,1075,1112,6,5
6,1117,1149,5,5
6,1157,1198,5,0
7,325,374,0,5
7,393,444,5,5
7,463,514,5,5
7,533,588,5,8
7,622,677,8,8
7,711,766,8,8
7,800,855,8,8
7,889,944,8,8
7,978,1036,8,3
7,1067,1125,3,3
7,1156,1176,3,0
8,328,386,0,3
8,395,445,3,6
8,449,492,6,0
9,329,373,0,7
9,396,432,7,5
9,453,483,5,0
10,333,368,0,4
10,397,439,4,8
10,455,481,8,4
10,510,552,4,8
10,568,594,8,4
10,623,665,4,8
10,681,710,8,6
10,720,762,6,8
10,778,807,8,6
10,817,859,6,8
10,875,904,8,6
10,914,956,6,8
10,972,1001,8,6
10,1011,1053,6,8
10,1069,1113,8,8
10,1116,1172,8,0
11,334,361,0,7
11,395,419,7,9
11,429,470,9,7
11,504,528,7,9
11,538,579,9,7
11,613,647,7,5
11,650,691,5,7
11,725,759,7,5
11,762,803,5,7
11,818,852,7,5
11,855,896,5,7
11,911,945,7,5
11,948,989,5,7
11,1004,1038,7,5
11,1041,1082,5,7
11,1097,1131,7,5
11,1134,1175,5,7
11,1190,1224,7,5
11,1230,1271,5,7
11,1286,1320,7,5
11,1326,1351,5,0
12,342,379,0,6
12,407,452,6,8
