tour,start,end,startPos,endPos
1,204,250,0,3
1,268,291,3,9
1,305,335,9,7
1,348,394,7,3
1,412,435,3,9
1,449,479,9,7
1,492,538,7,3
1,556,579,3,9
1,593,647,9,3
1,678,724,3,3
1,742,765,3,9
1,779,833,9,3
1,864,910,3,3
1,928,951,3,9
1,965,1019,9,3
1,1025,1071,3,3
1,1089,1112,3,9
1,1126,1180,9,3
1,1186,1232,3,3
1,1250,1306,3,0
2,205,236,0,5
2,257,314,5,8
2,322,343,8,7
2,350,395,7,5
2,416,462,5,0
3,207,261,0,8
3,280,301,8,8
3,325,377,8,8
3,396,417,8,8
3,441,493,8,8
3,512,553,8,4
3,564,616,4,8
3,642,683,8,4
3,694,746,4,8
3,772,813,8,4
3,824,876,4,8
3,902,943,8,4
3,954,1006,4,8
3,1011,1052,8,4
3,1063,1115,4,8
3,1120,1161,8,4
3,1172,1224,4,8
3,1229,1270,8,4
3,1300,1360,4,6
3,1372,1418,6,0
4,282,336,0,6
4,354,375,6,5
4,378,419,5,3
4,437,459,3,6
4,477,498,6,5
4,501,542,5,3
4,560,594,3,5
4,623,644,5,5
4,647,688,5,3
4,706,740,3,5
4,769,790,5,5
4,793,834,5,3
4,852,886,3,5
4,915,941,5,6
4,952,993,6,3
4,1011,1045,3,5
4,1074,1100,5,6
4,1124,1178,6,3
4,1207,1234,3,0
5,291,329,0,1
5,349,399,1,4
5,406,447,4,5
5,460,485,5,1
5,513,549,1,6
5,575,616,6,5
5,629,654,5,1
5,682,718,1,6
5,744,785,6,5
5,794,819,5,1
5,847,896,1,0
6,300,335,0,3
6,352,404,3,1
6,409,433,1,3
6,438,490,3,1
6,500,520,1,0
7,308,353,0,2
7,385,434,2,4
7,460,511,4,6
7,525,567,6,2
7,599,653,2,3
7,664,715,3,6
7,729,771,6,2
7,803,857,2,3
7,868,919,3,6
7,933,975,6,2
7,1007,1061,2,3
7,1072,1123,3,6
7,1137,1179,6,2
7,1211,1263,2,0
8,308,338,0,6
8,342,379,6,3
8,395,433,3,6
8,437,490,6,0
9,310,367,0,8
9,402,457,8,8
9,492,547,8,8
9,582,637,8,8
9,672,727,8,8
9,762,817,8,8
9,852,907,8,8
9,942,997,8,8
9,1032,1083,8,2
9,1105,1156,2,2
9,1178,1219,2,0
10,310,360,0,7
10,371,415,7,8
10,438,494,8,7
10,506,536,7,7
10,547,591,7,8
10,614,670,8,7
10,682,712,7,7
10,723,771,7,5
10,780,829,5,7
10,862,892,7,7
10,903,951,7,5
10,960,990,5,4
10,1025,1076,4,7
10,1082,1130,7,5
10,1139,1169,5,4
10,1204,1255,4,7
10,1261,1281,7,0
11,315,358,0,6
11,362,407,6,5
11,421,451,5,0
12,319,362,0,5
12,397,443,5,5
12,478,524,5,5
12,559,605,5,5
12,640,686,5,5
12,721,767,5,5
12,802,848,5,5
12,883,929,5,5
12,964,1010,5,5
12,1045,1091,5,5
12,1109,1155,5,5
12,1173,1219,5,5
12,1237,1267,5,0
13,319,365,0,7
13,371,428,7,4
13,443,463,4,0
14,320,372,0,4
14,402,443,4,6
14,450,497,6,4
14,519,562,4,4
14,592,633,4,6
14,640,687,6,4
14,709,752,4,4
14,782,823,4,6
14,830,877,6,4
14,899,935,4,8
14,969,1010,8,6
14,1017,1064,6,4
14,1086,1122,4,8
14,1156,1197,8,6
14,1204,1251,6,4
14,1273,1309,4,8
14,1319,1360,8,6
14,1367,1425,6,0
15,323,366,0,6
15,375,409,6,6
15,418,452,6,6
15,461,514,6,5
15,528,581,5,5
15,595,642,5,8
15,662,709,8,8
15,729,776,8,8
15,796,843,8,8
15,863,910,8,8
15,930,977,8,8
15,997,1044,8,8
15,1064,1111,8,8
15,1131,1178,8,8
15,1198,1245,8,8
15,1265,1312,8,8
15,1332,1387,8,0
16,323,348,0,6
16,377,412,6,7
16,438,488,7,6
16,517,567,6,7
16,590,640,7,6
16,669,719,6,7
16,742,792,7,6
16,821,871,6,7
16,894,944,7,6
16,973,1023,6,7
16,1046,1096,7,6
16,1125,1175,6,7
16,1198,1248,7,6
16,1277,1327,6,7
16,1350,1400,7,6
16,1429,1476,6,0
17,332,375,0,1
17,400,459,1,5
17,466,520,5,1
17,545,604,1,5
17,611,666,5,1
17,690,749,1,5
17,774,829,5,1
17,853,912,1,5
17,944,999,5,1
17,1023,1082,1,5
17,1114,1169,5,1
17,1193,1252,1,5
17,1284,1339,5,1
17,1368,1427,1,5
17,1459,1479,5,0
18,335,367,0,9
18,393,425,9,9
18,445,489,9,6
18,499,552,6,5
18,562,594,5,9
18,614,658,9,6
18,668,701,6,6
18,736,768,6,9
18,788,832,9,6
18,842,875,6,6
18,910,931,6,5
18,962,1006,5,6
18,1016,1049,6,6
18,1084,1105,6,5
18,1136,1158,5,0
19,337,382,0,2
19,392,412,2,5
19,418,442,5,7
19,463,512,7,2
19,522,545,2,7
19,577,601,7,7
19,622,671,7,2
19,681,736,2,6
19,749,773,6,7
19,794,843,7,2
19,853,908,2,6
19,921,945,6,7
19,966,1015,7,2
19,1025,1080,2,6
19,1093,1117,6,7
19,1138,1187,7,2
19,1197,1252,2,6
19,1265,1289,6,7
19,1310,1362,7,0
20,338,376,0,6
20,408,458,6,6
20,490,540,6,6
20,572,622,6,6
20,654,703,6,7
20,716,765,7,7
20,778,827,7,7
20,840,889,7,7
20,902,962,7,6
20,986,1046,6,6
20,1070,1130,6,6
20,1154,1214,6,6
20,1238,1283,6,0
21,338,385,0,4
21,415,472,4,5
21,495,524,5,9
21,530,558,9,4
21,588,625,4,7
21,640,669,7,9
21,675,703,9,4
21,733,770,4,7
21,785,814,7,9
21,820,848,9,4
21,878,915,4,7
21,930,959,7,9
21,965,993,9,4
21,1023,1069,4,4
21,1093,1122,4,9
21,1128,1168,9,0
22,339,395,0,5
22,424,467,5,5
22,496,539,5,5
22,568,611,5,5
22,640,683,5,5
22,712,755,5,5
22,784,827,5,5
22,856,899,5,5
22,928,971,5,5
22,1000,1043,5,5
22,1072,1115,5,5
22,1144,1187,5,5
22,1216,1245,5,9
22,1254,1283,9,9
22,1295,1315,9,6
22,1342,1370,6,0
23,340,381,0,6
23,393,428,6,8
23,451,496,8,2
23,527,582,2,6
23,594,629,6,8
23,652,710,8,7
23,734,789,7,6
23,801,836,6,8
23,859,917,8,7
23,941,996,7,6
23,1008,1043,6,8
23,1066,1124,8,7
23,1157,1212,7,6
23,1246,1281,6,8
23,1304,1362,8,7
23,1395,1450,7,6
23,1484,1504,6,0
24,340,384,0,3
24,409,436,3,3
24,461,488,3,3
24,513,540,3,3
24,565,592,3,3
24,617,644,3,3
24,669,696,3,3
24,721,748,3,3
24,773,800,3,3
24,825,852,3,3
24,877,904,3,3
24,929,956,3,3
24,981,1008,3,3
24,1031,1058,3,3
24,1078,1105,3,3
24,1125,1152,3,3
24,1172,1196,3,2
24,1214,1238,2,2
24,1256,1276,2,0
25,341,370,0,6
25,404,430,6,5
25,438,479,5,0
26,342,393,0,1
26,414,436,1,4
26,458,505,4,7
26,518,549,7,1
26,570,592,1,4
26,614,669,4,8
26,682,713,8,1
26,734,756,1,4
26,778,833,4,8
26,846,877,8,1
26,898,920,1,4
26,942,997,4,8
26,1028,1059,8,1
26,1080,1102,1,4
26,1124,1179,4,0
27,345,382,0,6
27,387,424,6,6
27,429,466,6,6
27,471,520,6,0
28,345,368,0,7
28,379,429,7,3
28,439,487,3,0
29,350,384,0,2
29,411,440,2,9
29,470,512,9,2
29,521,541,2,0
30,351,372,0,4
30,401,422,4,7
30,446,486,7,0
31,352,384,0,5
31,398,455,5,8
31,474,494,8,0
32,352,390,0,4
32,425,477,4,8
32,482,525,8,4
32,560,612,4,8
32,617,647,8,5
32,675,727,5,8
32,732,762,8,5
32,790,844,5,2
32,855,885,2,5
32,913,967,5,2
32,978,1008,2,5
32,1036,1090,5,2
32,1101,1131,2,5
32,1166,1220,5,2
32,1231,1261,2,5
32,1296,1350,5,2
32,1361,1381,2,0
33,355,394,0,5
33,404,444,5,3
33,479,499,3,0
34,356,400,0,5
34,426,485,5,5
34,511,570,5,5
34,596,655,5,5
34,667,726,5,5
34,738,797,5,5
34,809,868,5,5
34,880,907,5,5
34,934,961,5,5
34,988,1015,5,5
34,1042,1069,5,5
34,1096,1131,5,4
34,1160,1195,4,4
34,1221,1256,4,4
34,1282,1317,4,4
34,1343,1378,4,4
34,1404,1424,4,0
35,357,405,0,3
35,420,461,3,3
35,476,517,3,3
35,536,580,3,4
35,612,656,4,4
35,688,732,4,4
35,764,808,4,4
35,840,884,4,4
35,916,960,4,4
35,992,1039,4,7
35,1072,1119,7,7
35,1152,1199,7,7
35,1232,1281,7,0
36,358,413,0,0
37,358,388,0,3
37,415,472,3,0
38,362,383,0,7
38,391,422,7,8
38,436,492,8,1
38,514,546,1,7
38,554,612,7,3
38,619,675,3,1
38,697,729,1,7
38,737,795,7,3
38,802,858,3,1
38,880,912,1,7
38,920,978,7,3
38,985,1041,3,1
38,1063,1095,1,7
38,1123,1181,7,3
38,1188,1244,3,1
38,1266,1297,1,0
39,363,414,0,1
39,439,471,1,1
39,496,520,1,0
40,364,414,0,1
40,441,488,1,5
40,520,570,5,1
40,597,644,1,5
40,676,726,5,1
40,753,809,1,0
41,364,402,0,8
41,437,492,8,8
41,527,547,8,0
42,365,406,0,8
42,426,485,8,8
42,494,531,8,8
42,551,610,8,8
42,619,667,8,2
42,673,732,2,8
42,743,791,8,2
42,797,856,2,8
42,867,895,8,1
42,904,963,1,8
42,974,1002,8,1
42,1015,1074,1,8
42,1085,1131,8,5
42,1154,1213,5,0
43,367,415,0,8
43,446,475,8,3
43,495,541,3,2
43,565,613,2,8
43,644,673,8,3
43,693,739,3,2
43,748,796,2,8
43,827,856,8,3
43,876,922,3,2
43,931,979,2,8
43,1010,1039,8,3
43,1059,1105,3,2
43,1114,1162,2,8
43,1193,1222,8,3
43,1242,1288,3,2
43,1297,1345,2,8
43,1376,1409,8,0
44,372,425,0,6
44,456,513,6,0
45,372,399,0,2
45,416,448,2,0
46,373,417,0,2
46,443,490,2,7
46,506,540,7,8
46,565,589,8,2
46,615,662,2,7
46,678,712,7,8
46,737,761,8,2
46,787,834,2,7
46,864,898,7,8
46,923,947,8,2
46,973,1020,2,7
46,1050,1091,7,2
46,1113,1137,2,2
46,1163,1183,2,0
47,374,430,0,6
47,441,462,6,0
48,375,415,0,5
48,419,462,5,8
48,485,530,8,3
48,545,594,3,3
48,601,646,3,3
48,653,702,3,3
48,709,754,3,3
48,761,810,3,3
48,845,890,3,3
48,912,961,3,3
48,996,1041,3,3
48,1063,1112,3,3
48,1147,1192,3,3
48,1214,1234,3,0
49,377,407,0,6
49,431,451,6,7
49,476,519,7,3
49,544,567,3,1
49,578,598,1,7
49,623,666,7,3
49,691,714,3,1
49,737,757,1,7
49,772,815,7,3
49,840,899,3,7
49,902,922,7,7
49,937,980,7,3
49,1005,1050,3,2
49,1085,1105,2,7
49,1120,1163,7,3
49,1188,1225,3,7
49,1246,1266,7,7
49,1281,1324,7,3
49,1349,1369,3,0
50,379,438,0,2
50,441,474,2,2
50,477,512,2,0
51,380,416,0,5
51,426,455,5,5
51,465,502,5,8
51,518,555,8,8
51,571,608,8,8
51,624,661,8,8
51,677,714,8,8
51,730,767,8,8
51,783,820,8,8
51,836,873,8,8
51,889,926,8,8
51,942,979,8,8
51,995,1032,8,8
51,1066,1103,8,8
51,1137,1174,8,8
51,1201,1238,8,8
51,1265,1285,8,0
52,385,418,0,8
52,445,467,8,7
52,486,506,7,8
52,533,555,8,7
52,574,625,7,6
52,655,704,6,1
52,739,790,1,6
52,820,869,6,1
52,904,955,1,6
52,985,1034,6,1
52,1069,1120,1,6
52,1150,1199,6,1
52,1234,1285,1,0
53,390,444,0,0
54,393,448,0,4
54,465,485,4,0
55,396,433,0,8
55,444,501,8,0
56,396,437,0,2
56,448,468,2,6
56,477,509,6,2
56,520,540,2,6
56,549,581,6,2
56,592,612,2,6
56,621,653,6,2
56,664,684,2,6
56,693,725,6,2
56,736,756,2,6
56,765,797,6,2
56,800,820,2,6
56,829,861,6,2
56,864,884,2,6
56,897,929,6,2
56,932,952,2,6
56,965,997,6,2
56,1025,1045,2,6
56,1058,1090,6,2
56,1118,1138,2,6
56,1151,1183,6,2
56,1211,1231,2,6
56,1244,1298,6,0
57,398,422,0,5
57,425,470,5,0
58,399,450,0,9
58,472,492,9,0
59,401,421,0,6
59,429,451,6,6
59,459,481,6,6
59,489,511,6,6
59,519,541,6,6
59,554,576,6,6
59,589,611,6,6
59,624,646,6,6
59,659,681,6,6
59,694,716,6,6
59,729,751,6,6
59,764,786,6,6
59,799,821,6,6
59,834,856,6,6
59,869,891,6,6
59,900,922,6,6
59,931,953,6,6
59,962,984,6,6
59,993,1015,6,6
59,1024,1046,6,6
59,1062,1084,6,6
59,1100,1122,6,6
59,1156,1178,6,6
59,1185,1226,6,0
60,404,425,0,8
60,431,454,8,5
60,463,495,5,8
60,501,524,8,5
60,533,565,5,8
60,571,618,8,8
60,643,675,8,8
60,681,740,8,6
60,767,799,6,8
60,805,864,8,6
60,886,918,6,8
60,924,983,8,6
60,1005,1037,6,8
60,1043,1102,8,6
60,1124,1156,6,8
60,1162,1221,8,0
61,408,462,0,4
61,469,500,4,0
62,412,447,0,7
62,465,512,7,0
63,418,464,0,4
63,482,502,4,0
64,663,714,0,4
64,743,794,4,4
64,823,874,4,4
64,903,954,4,4
64,983,1034,4,4
64,1063,1114,4,4
64,1143,1196,4,0
65,703,759,0,4
65,776,805,4,4
65,824,852,4,3
65,875,934,3,4
65,951,980,4,4
65,999,1027,4,3
65,1050,1109,3,4
65,1126,1155,4,4
65,1174,1202,4,3
65,1213,1240,3,0
66,724,749,0,3
66,778,798,3,3
66,827,847,3,3
66,876,896,3,3
66,925,945,3,3
66,974,994,3,3
66,1023,1043,3,3
66,1072,1092,3,3
66,1121,1141,3,3
66,1171,1191,3,3
66,1221,1241,3,3
66,1271,1291,3,3
66,1321,1341,3,3
66,1371,1391,3,3
66,1412,1432,3,3
66,1453,1496,3,0
67,755,789,0,9
67,809,857,9,9
67,877,925,9,9
67,945,993,9,9
67,1013,1061,9,9
67,1081,1129,9,9
67,1149,1200,9,0
68,988,1035,0,4
68,1039,1099,4,4
68,1103,1130,4,3
68,1140,1167,3,3
68,1177,1204,3,3
68,1214,1241,3,3
68,1251,1278,3,3
68,1288,1315,3,3
68,1325,1352,3,3
68,1362,1389,3,3
68,1399,1426,3,3
68,1439,1480,3,0
69,994,1040,0,7
69,1062,1084,7,9
69,1101,1133,9,7
69,1155,1177,7,9
69,1194,1214,9,7
69,1223,1245,7,9
69,1262,1295,9,0
70,1024,1050,0,9
70,1056,1112,9,9
70,1118,1163,9,0
71,1042,1088,0,6
71,1101,1149,6,3
71,1152,1180,3,6
71,1193,1245,6,5
71,1262,1282,5,0
72,1044,1098,0,3
72,1126,1184,3,3
72,1212,1235,3,0
73,1063,1087,0,7
73,1109,1156,7,8
73,1166,1193,8,5
73,1219,1263,5,7
73,1275,1322,7,8
73,1329,1356,8,5
73,1382,1415,5,0
74,1064,1104,0,8
74,1130,1151,8,9
74,1159,1213,9,0
75,1068,1118,0,2
75,1143,1197,2,2
75,1222,1248,2,0
76,1068,1128,0,7
76,1132,1154,7,3
76,1157,1183,3,7
76,1186,1206,7,7
76,1210,1232,7,3
76,1235,1261,3,7
76,1264,1284,7,7
76,1288,1327,7,5
76,1352,1401,5,0
77,1080,1136,0,1
77,1159,1200,1,7
77,1210,1245,7,0
78,1083,1109,0,5
78,1119,1160,5,5
78,1170,1194,5,0
79,1098,1147,0,3
79,1170,1206,3,3
79,1229,1265,3,3
79,1288,1332,3,2
79,1341,1385,2,2
79,1394,1414,2,0
