100	20	3	20	990925308.759531	38998.034
4	18.738	5	16.597	1	20.608	51059	26216.549	1	16.198	9	16.534	19	15.571	38555	27092.097	13	19.145	16	21.31	12	22.029	94515	88576.974	16	16.57	18	19	2	17.729	5657	4796.456	4	16.299	18	17.736	6	17.571	39153	25467.511	14	16.662	7	19.355	15	22.591	97231	50067.954	14	16.927	17	24.202	6	16.728	23032	14653.443	15	16.569	4	18.175	13	22.854	48293	44077.209	19	22.63	16	21.377	4	24.443	21044	21024.172	15	21.488	17	20.478	8	18.984	9858	7971.6	14	15.539	11	23.549	1	18.891	53185	43548.881	2	16.349	9	23.05	7	15.097	91001	48241.262	16	19.045	11	21.604	6	16.89	63850	53383.019	9	16.799	10	18.744	18	19.099	94871	86609.653	3	24.387	6	22.21	17	23.491	372	283.787	8	24.15	11	24.876	12	23.47	66542	42129.528	7	23.161	5	16.669	13	20.065	26471	20947.909	4	15.862	16	24.174	19	16.571	64020	47825.186	19	19.783	12	24.163	15	21.594	67807	51107.093	12	18.524	19	19.442	18	17.448	59162	48921.811	1300067	8.344
14	16.395	2	15.187	13	17.051	90884	61162.971	19	22.305	3	20.934	8	21.139	73289	69318.454	10	19.597	5	23.734	1	22.727	5056	4998.475	14	16.891	7	20.557	8	24.412	61769	34605.197	1	16.266	12	22.625	4	19.883	87703	67466.623	13	21.57	2	19.331	16	22.267	71969	51465.011	2	19.549	6	24.804	3	22.909	8229	7446.216	4	24.175	12	17.547	9	15.039	91603	90185.261	17	20.881	0	24.696	15	23.497	28223	27110.37	10	16.052	8	18.634	0	17.764	1831	1038.876	12	18.022	2	15.269	0	23.098	49953	35593.152	1	23.781	2	19.545	9	23.895	25533	13840.298	2	24.179	6	23.225	17	21.233	2203	1293.711	12	17.463	15	19.817	11	18.848	60946	53698.732	5	20.662	7	17.329	17	20.194	14432	13526.008	0	21.924	18	21.498	2	21.746	76657	44110.414	11	17.27	3	23.789	12	22.312	1909	1797.046	4	23.238	0	24.475	18	18.396	30644	15562.57	10	19.399	0	22.356	6	21.85	79821	47740.304	10	19.18	19	18.097	3	19.997	80538	61367.713	2440980	7.399
14	16.972	2	20.693	8	15.72	32182	17552.509	1	22.66	19	24.867	3	20.96	897	502.58	12	19.845	9	21.057	17	19.028	9665	6268.299	11	15.271	5	19.101	6	19.994	40704	40435.177	19	22.68	8	21.961	2	17.97	265	263.913	13	16.747	4	20.99	11	16.994	90067	70612.828	19	19.273	15	22.387	7	15.624	73458	46228.312	0	18.886	8	21.797	4	23.029	92229	73872.793	18	24.727	9	15.607	4	23.937	36344	27447.435	3	23.671	6	23.754	17	24.215	19091	15167.36	2	19.519	8	20.826	3	23.38	26967	23292.36	4	24.178	12	16.955	11	16.816	67607	47467.086	4	24.097	0	23.476	11	15.229	60203	34372.39	19	23.285	0	15.348	2	24.995	39794	39200.352	1	19.391	6	15.157	8	17.841	3799	2514.311	12	20.813	2	20.292	9	19.853	55627	40248.776	11	16.895	5	23.792	2	23.705	58167	42780.277	15	16.961	4	23.07	12	19.915	51494	38327.291	5	18.342	3	24.705	6	21.088	25171	20828.622	4	21.248	16	19.731	11	20.118	70073	55914.724	1498426	2.66
16	21.564	11	22.891	17	17.229	20098	11126.907	12	15.329	5	19.786	14	21.146	75014	56565.724	10	15.114	3	22.548	11	19.924	6869	4436.146	11	21.91	10	17.792	7	17.942	90263	75251.128	17	22.197	15	18.49	7	17.455	67423	46003.612	10	16.235	4	18.146	11	19.475	67005	34080.72	14	15.968	3	15.269	9	19.725	59620	52190.977	11	17.934	1	18.675	5	17.756	83990	63700.246	9	16.672	16	15.709	11	16.303	86589	79149.852	0	22.478	19	20.393	15	22.493	42544	26671.029	10	24.613	18	17.71	6	18.051	80980	56469.486	6	24.001	3	19.594	18	24.156	59933	47644.577	16	18.526	10	20.37	15	18.153	79948	71891.73	7	18.719	8	15.127	18	15.325	45130	25715.983	2	22.029	9	18.199	7	21.539	94985	59755.865	14	23.781	8	20.332	4	23.144	63818	43154.057	13	24.11	12	17.629	16	17.893	68378	37827.405	6	17.387	9	19.29	11	24.642	69469	43508.137	11	20.329	5	23.667	2	20.211	19795	19482.24	2	24.932	5	22.988	6	22.393	5372	3625.032	2275906	9.025
6	15.407	12	19.889	18	20.286	82690	49841.079	7	22.939	12	21.685	19	23.807	14628	9690.504	10	19.259	4	22.352	16	16.611	24881	20465.855	7	16.304	11	20.145	19	18.016	9937	4986.925	4	16.015	2	19.188	17	18.921	10224	9103.688	11	15.369	12	15.062	2	21.715	16795	10371.753	13	23.223	0	21.216	3	15.178	26695	14404.56	17	16.965	7	23.968	11	22.223	91256	49168.999	10	15.549	13	18.232	19	24.147	42593	30818.267	18	20.929	6	19.972	1	18.456	96385	92323.124	14	20.634	12	20.795	1	22.601	26918	17093.065	11	21.386	7	22.869	1	24.132	72353	59860.803	15	17.693	11	24.766	19	22.856	91816	62191.534	1	19.339	18	22.399	14	15.557	78666	72121.947	16	21.234	13	24.75	18	22.751	14437	11878.709	16	19.335	2	24.606	5	22.505	30974	25408.519	1	21.044	14	24.62	12	24.577	37112	19233.827	18	20.544	3	23.794	5	18.375	33837	22008.383	18	23.261	16	23.625	11	16.702	74557	41805.788	14	17.194	4	23.293	5	15.117	22724	22147.601	1431069	7.895
9	17.437	7	23.18	13	22.961	49674	45067.432	18	19.96	14	18.795	8	16.359	38997	20734.648	7	22.06	12	23.979	16	20.946	72813	65688.343	8	24.059	7	16.465	9	22.015	8722	7522.722	2	16.372	17	15.104	0	16.995	47607	45723.802	16	17.483	4	17.435	15	20.539	44106	39951.21	3	17.502	1	19.8	19	22.576	31440	20735.127	9	18.993	13	19.804	11	16.793	84065	80138.704	5	20.406	15	15.254	17	17.58	48568	42034.219	9	23.341	5	21.573	14	23.625	74150	54250.498	7	22.336	2	19.795	3	19.268	14165	13960.838	18	23.091	10	15.871	14	22.829	39061	26659.767	12	20.413	19	16.09	9	17.437	58548	34931.755	12	23.439	7	23.386	13	21.188	28431	27547.638	3	18.814	12	16.378	17	16.174	91428	89814.123	2	19.647	12	22.002	7	17.296	35504	23230.09	13	17.335	3	23.432	18	24.82	48460	28840.269	7	18.391	17	17.239	13	23.343	12689	12131.257	12	18.901	5	16.602	16	18.626	50046	34234.865	0	16.14	11	15.295	17	21.228	69035	54054.941	2371615	5.84
0	22.868	6	20.334	8	16.141	5889	4581.902	9	17.686	11	17.506	0	24.464	92199	84762.964	4	24.349	1	15.959	10	19.522	48710	27492.41	13	17.778	19	18.701	18	18.702	38213	30376.877	12	18.268	15	23.946	9	16.512	97181	94576.946	6	16.75	7	23.252	9	21.325	93658	59815.43	15	21.661	3	22.409	8	21.374	4192	3829.019	18	17.692	1	22.8	9	19.592	43425	24502.382	11	22.099	15	19.052	3	15.84	37539	23117.326	19	23.867	3	22.356	8	17.956	79614	62697.59	5	16.597	18	23.893	4	24.926	19877	15426.038	2	17.739	7	18.805	9	22.402	82927	66904.757	8	15.061	14	24.475	13	22.021	53334	42812.046	12	19.068	19	19.436	0	21.487	29512	20008.039	15	18.645	4	18.708	3	15.879	95628	92086.768	3	22.293	11	23.742	9	20.567	54818	51094.424	15	16.579	14	17.343	10	18.353	79496	76785.197	16	17.193	0	22.085	7	22.653	35162	34981.021	3	15.9	14	23.195	7	24.566	92077	66106.518	3	20.316	8	23.814	14	20.51	89038	70678.638	1965091	4.625
9	21.077	6	20.99	12	19.525	65636	46175.74	13	15.397	5	19.695	12	15.898	39509	35847.221	1	21.208	5	19.207	16	18.364	11538	10007.365	7	20.328	2	15.538	10	16.623	10151	8950.868	5	22.385	10	16.276	13	22.126	31183	27519.01	12	18.481	9	15.408	17	15.557	84026	52494.684	14	15.341	9	21.158	13	24.286	94580	66790.485	13	17.287	12	22.406	4	18.284	72920	38158.217	12	20.607	3	23.1	2	23.865	24383	22714.286	17	20.581	7	20.857	2	16.838	22603	14842.019	13	17.007	15	17.452	8	16.67	81495	77395.222	17	18.456	4	16.415	2	22.564	4299	3756.727	10	23.099	2	21.65	1	19.54	62354	58315.081	12	19.286	18	23.863	10	18.486	86475	43527.637	14	19.433	15	23.266	10	17.482	71195	70438.283	9	17.159	13	15.1	16	15.827	5865	4498.684	2	16.652	16	23.7	8	15.296	5931	5057.136	11	22.567	19	21.985	5	21.496	24746	19098.634	11	17.342	2	21.106	5	16.207	26725	21440.07	5	21.521	13	20.116	4	23.108	83373	70936.345	1962502	1.766
12	20.427	18	23.899	13	17.454	49202	41105.776	9	18.726	8	18.369	18	23.025	59226	58149.455	17	16.978	9	17.951	15	20.049	11297	6648.994	12	16.797	14	20.59	7	17.307	94308	79354.093	9	21.646	5	16.142	6	15.701	22193	20769.226	11	18.792	15	16.913	12	19.112	22384	16160.428	15	16.59	6	16.748	0	22.738	17877	17038.505	3	22.601	1	17.331	2	15.761	95242	75175.699	5	21.971	19	17.084	3	24.041	62415	34528.739	0	23.323	4	24.632	14	22.94	49897	28537.235	4	19.975	10	19.354	5	20.731	96243	69428.239	14	15.205	9	19.301	6	20.465	94679	55208.452	15	15.908	16	22.476	11	15.744	32097	23750.219	5	19.36	10	19.647	0	22.647	49373	36024.388	4	22.024	7	23.578	18	15.177	30638	29440.157	0	15.157	15	21.07	14	18.221	31094	25132.9	1	16.231	12	18.428	10	24.09	42121	34955.637	13	21.804	8	15.543	3	17.141	78143	53153.907	17	22.749	3	23.948	12	15.483	78963	51324.226	4	16.055	2	20.2	13	16.51	6554	5710.758	2032532	2.281
19	23.539	14	15.11	4	19.111	96237	75114.34	18	21.84	19	23.139	14	15.875	61720	31767.357	12	18.446	4	20.109	14	24.464	34271	25027.61	10	22.056	12	23.983	2	23.186	80444	69551.464	6	24.914	3	16.484	15	19.659	13622	8837.006	4	17.514	11	15.144	3	21.522	75573	43368.629	7	20.965	5	17.454	14	22.932	95507	72422.157	7	16.916	9	17.456	15	16.006	34081	22977.841	7	19.897	10	21.246	0	19.296	28932	25903.639	7	19.394	19	23.44	13	20.044	71399	62417.061	17	21.935	4	23.734	5	17.478	34290	20508.253	5	21.577	19	20.965	3	18.176	11603	5918.697	12	16.668	13	15.818	14	15.695	68628	61346.631	0	24.165	8	22.326	18	23.995	29810	25980.605	11	19.061	9	19.923	1	19.097	48856	42318.313	6	20.669	2	15.452	9	24.616	96251	69800.623	12	21.21	17	24.735	10	19.178	57410	42095.6	5	21.626	6	23.022	4	23.209	10360	9219.222	19	15.26	17	22.565	18	18.5	68241	41194.078	18	24.64	13	19.238	3	17.972	61204	35852.225	3233160	1.839
